Signature,NumberOfPostSamples
low confidence hdp.1,3001
low confidence hdp.2,2621
low confidence hdp.3,2594
low confidence hdp.4,2586
low confidence hdp.5,1400
low confidence hdp.6,1101
low confidence hdp.7,1052
low confidence hdp.8,1000
low confidence hdp.9,997
low confidence hdp.10,959
low confidence hdp.11,592
low confidence hdp.12,400
low confidence hdp.13,400
low confidence hdp.14,28
low confidence hdp.15,26
low confidence hdp.16,2
low confidence hdp.17,2
