"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID10","ID11","ID12","ID13","ID14"
"hdp.0",0.532292312575042,0.549922608766289,0.185639864655985,0.0846980018471296,0.41922025022109,0.105146373680001,0.0937638674244463,0.325662793926825,0.058035440309449,0.0610883164511953,0.184390771678587,0.114385401555663,0.308623210264291
"hdp.1",0.0665921854571816,0.997728845934951,0.0372342140453972,0.00517882506213574,0.150913246475953,0.0272807818785544,0.0320751581159882,0.0209586858181354,0.00343562055255298,0.0206025668427484,0.0124776222531443,0.0181848901736457,0.106491078474638
"hdp.2",0.999567365849756,0.0338540488407536,0.0852206000330603,0.00648072794891519,0.0162752747143793,0.0398585773519158,0.0522290591043059,0.0184474715459271,0.00320077362122784,0.060187763614858,0.00632587558418785,0.0238400285999472,0.45395750429219
"hdp.3",0.00985107441974709,0.147586488610938,0.366807420567968,0.223134117607614,0.998913195793648,0.131497716025296,0.196211435568841,0.538408113086309,0.144910649389764,0.136692195206399,0.284950150326762,0.578675859248251,0.0715460079211224
"hdp.4",0.0463943990787381,0.0238452360112458,0.108106233367309,0.0441320753779233,0.188059084317687,0.44833325366071,0.999047224692964,0.131605916062389,0.0582070451061537,0.0204668791850412,0.0488971587613447,0.0989188691918264,0.0573683236491509
"hdp.5",0.0329351699768043,0.0191936414795203,0.0712906318600746,0.0276461964173678,0.124874485810408,0.9985425263958,0.475209627492741,0.102510060665096,0.0684030470696403,0.010725097138824,0.0378313365062681,0.0500695855690807,0.0399558902975489
"hdp.6",0.0685058840089604,0.0332437231293509,0.998749616811285,0.0628890413312954,0.343307523943478,0.0739078998035338,0.114994167410544,0.542312808205657,0.172628456510978,0.182778203884034,0.135698273564489,0.141294659147448,0.0645967472566431
"hdp.7",0.0788164445604211,0.034728616612429,0.571592851697001,0.0578645410132286,0.538919976864733,0.113915956616189,0.144856621056036,0.997740825050967,0.129438887259775,0.0324697872461843,0.254826582282961,0.311503461232155,0.0866379229759889
"hdp.8",0.0174087730895063,0.0230401882948261,0.138290517369543,0.0396523069224699,0.59262830919263,0.0496348774389223,0.089611555534628,0.267373018753527,0.0563154502364327,0.0228612833568199,0.0541049995716465,0.998934079852658,0.0323993682204154
"hdp.9",0.0241171650329812,0.0242996871440662,0.0647385709326089,0.997419593496418,0.213201222827436,0.0323171426961439,0.0525652982092216,0.0558621021932568,0.0896919612307654,0.00949475840853875,0.0383140258667458,0.036852620077328,0.0303097815158971
"hdp.10",0.0578741285009876,0.0829613825831157,0.0427692782356754,0.0208585295604051,0.076004246796786,0.0294180606777585,0.0425460391205923,0.0555723174471396,0.0687483715178262,0.0265579311155767,0.0242983976754744,0.0315679132976258,0.91649107547062
"hdp.11",0.0378456327997424,0.0189319176623811,0.184721184286276,0.00900393776271757,0.137773474367459,0.0115763000752306,0.0209413112391418,0.0331796020192906,0.114441490312681,0.998867318522775,0.0240058745694168,0.024854942351208,0.0365463307323143
"hdp.12",0.0780562699499828,0.0930555542979151,0.282501936316203,0.185871988989196,0.390515013271163,0.168198847356107,0.140642821610733,0.470461860086041,0.232184155514837,0.0739460219584287,0.213913448303599,0.140705951124287,0.0828402103996911
"hdp.13",0.0370439747166995,0.0369121268826611,0.141814146522612,0.0575090800707196,0.278612275258466,0.0576041763992918,0.073345231803688,0.232742738256603,0.0675802537764369,0.0348436656912683,0.992960573789402,0.0678851362216308,0.0402114712455535
"hdp.14",0.057065262483888,0.0177109965153778,0.145921038651395,0.0979863945202772,0.161671004229948,0.0706066356058994,0.0663548878578063,0.100614222350698,0.986819818736069,0.100886376498823,0.0808890770055504,0.0651901894268697,0.0910200513338142
