"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998911428321485
"hdp.2","SBS17b",0.999346908145413
"hdp.3","SBS5",0.99916499198748
"hdp.4","SBS7a",0.94874190752921
"hdp.5","SBS13",0.996709378945424
"hdp.6","SBS41",0.993754894093195
"hdp.7","SBS2",0.999789650495761
"hdp.8","SBS7d",0.979655691840304
"hdp.9","SBS44",0.994152476189587
"hdp.10","SBS18",0.997640696178838
"hdp.11","SBS22",0.988809050866262
"hdp.12","SBS40",0.999236671098917
"hdp.13","SBS4",0.999376159069979
"hdp.14","SBS7c",0.999373752708696
"hdp.15","SBS28",0.984547080289159
"hdp.16","SBS12",0.992967095833266
"hdp.17","SBS35",0.998334208741956
"hdp.18","SBS3",0.997328739279889
"hdp.19","SBS17a",0.998453892066961
"hdp.20","SBS16",0.990044996685016
"hdp.21","SBS29",0.954545780262679
