Signature,NumberOfPostSamples
hdp.1,5200
hdp.2,5000
hdp.3,4400
hdp.4,4385
hdp.5,4343
hdp.6,4002
hdp.7,4000
hdp.8,4000
hdp.9,4000
hdp.10,4000
hdp.11,4000
hdp.12,4000
hdp.13,4000
hdp.14,3999
hdp.15,3948
hdp.16,3794
