"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS7a","SBS7b","SBS7c","SBS7d","SBS12","SBS13","SBS16","SBS17a","SBS17b","SBS18","SBS22","SBS28","SBS29","SBS35","SBS38","SBS40","SBS41","SBS44"
"W.1",0.00472045251305742,0.000385653051691914,0.255050217625706,0.0526148665521629,0.215321793557124,0.00533790604511808,0.0198591355030917,0.171004033655676,0.107001932155155,0.365645309433168,0.00702566056317844,0.0787039597480125,0.9883270411433,0.041632076435502,0.0277112342058449,0.07914273030652,0.0245809132719814,0.02338264179525,0.10101549139495,0.0159991968801607,0.199331641463808,0.0963313876851701,0.0951175714340947
"W.2",0.000679650970350387,6.65442757374901e-05,0.130836695757013,0.0725617529633511,0.0404206434042153,0.000949108967768786,0.000814167185573922,0.160086281946468,0.00387647170204364,0.0119618204544313,0.00116207375693322,0.0250564300596091,0.160723783259461,0.013989746130041,0.0122913805632608,0.240902780872266,0.0025234543187681,0.0106813930861656,0.357245268130396,0.0062086500700409,0.0857647042880307,0.0500502745352971,0.00265435111356216
"W.3",0.00564143164545527,0.0014929079141639,0.276267005240102,0.103855539512495,0.148532051307053,0.00128233577067383,0.006493957402956,0.0361697129986805,0.0154852377613024,0.0202376678365774,0.98672748046389,0.0842132056684064,0.00690904370040446,0.00233398203419166,0.132189186733779,0.0147633188027292,0.00564539063251979,0.0705664765796876,0.117741442078773,0.0279268484455789,0.284568766564864,0.241146967839433,0.0314513220601774
"W.4",0.820466956868825,0.000888088803599474,0.0425223951823147,0.0156201860548122,0.0963845155605758,0.00284226914844421,0.0135511661046951,0.00924836263881645,0.00630478729195461,0.00695266633635916,0.00307062717847506,0.0134953263066254,0.00416971475735661,0.000881739124466763,0.0716876156014873,0.0103383578741045,0.0148114872594216,0.107108444562441,0.00987029784079696,0.0146844054688121,0.0243094631140059,0.0360184890873108,0.111474387100043
"W.5",0.00499989973350345,0.000749777713152877,0.244250592837169,0.246919277557274,0.116732497809752,0.00226989302658076,0.0104576051169666,0.0647818742805509,0.0219949718366144,0.0390488034200617,0.0101359714455328,0.0531314550227465,0.0431045008777804,0.00352102057758541,0.0432851169517603,0.946819630847853,0.00525711314638355,0.0340476178173628,0.407802109302485,0.0103261835305465,0.110058902215081,0.144025466067219,0.0258534910637152
"W.6",0.0049924818951339,0.00110860376534683,0.320960882662589,0.492363489237255,0.199641072940312,0.0254500734424347,0.0724773922610504,0.0873572964312602,0.0174491894427927,0.0384275282747861,0.0129785437749466,0.0531042262915233,0.0197423128846654,0.00198307379450191,0.246084366987259,0.0589172985509011,0.00834773734293148,0.622537673079827,0.539728645851079,0.212452081597071,0.282354381924101,0.0485983391024279,0.216184806999844
"W.7",0.0241786986380679,0.0201404255004584,0.23919906973314,0.0962277004880352,0.228714870173179,0.22369776032428,0.607575497557203,0.0415879903965296,0.0699479837930711,0.0494046833092671,0.00875273246584218,0.0317802930067357,0.0330216822936421,0.00233706828647673,0.0641230409351249,0.0288781496035797,0.00440799017284477,0.0335951868010609,0.447236472118366,0.0277716442787932,0.210856627930089,0.0502849749274313,0.0716502237069867
"W.8",0.0256204346387469,0.617544090029978,0.146444445658015,0.0527962207609569,0.275467921643989,0.964639800634464,0.609192300082074,0.070046574446417,0.0389562276229143,0.0290778511297998,0.0162347929785895,0.0348248756895692,0.00311280839670303,0.00163212237268862,0.0792467268941112,0.00955389639823012,0.0130102537485802,0.0256554672399024,0.0894206556614939,0.0260438743597979,0.318339633091324,0.074701714112542,0.0277817798531326
"W.9",0.000724893218865375,4.10792316617448e-05,0.134463367832531,0.0147488682782465,0.141428378781918,0.00495920819757167,0.017286939330416,0.0963539410330169,0.230072085207607,0.390845739879584,8.45972179335241e-05,0.0455426705886424,0.00504286945311971,0.00192811350165467,0.00844319218869771,0.0196968678646009,0.00295809553511384,0.0126062453780207,0.00358443507959838,0.0051685826567599,0.0862608895023023,0.330516471643912,0.0906568834064971
"W.10",0.0200163755140046,0.0029925481767592,0.110723862274939,0.024712020058512,0.174451506251695,0.0169411123480898,0.0312356446669027,0.0248026629829341,0.0941774847749552,0.0141986545818645,0.000713615235718001,0.0224803201468603,0.00211614548025685,0.000808711950471497,0.036097456456209,0.00656316994360218,0.0115546756305553,0.00904961545248695,0.00682071353350577,0.00603883810428529,0.143450171504628,0.0364475983614522,0.137854727449763
