"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.922493142730296
"SBS96B","SBS2",0.995923752788144
"SBS96C","SBS7b",0.980057383356767
"SBS96E","SBS4",0.992663644301397
"SBS96F","SBS3",0.92341518245881
"SBS96H","SBS44",0.994863265518861
"SBS96I","SBS1",0.999701198729484
"SBS96J","SBS17b",0.999491003480921
"SBS96K","SBS18",0.990993278829038
"SBS96L","SBS7c",0.99430498010749
"SBS96M","SBS17a",0.999730001102811
"SBS96N","SBS35",0.927541515857316
"SBS96O","SBS7d",0.971781081907289
"SBS96P","SBS13",0.998882530557659
"SBS96Q","SBS28",0.968564017274636
