num.sigs,11
likelihood,13015.95
evidence,-53780.64
relevance,3.20174937622926,0.00453926463912846,0.213300254437358,0.49542137175348,0.00453926463912846,0.601218398871698,0.241783993535675,0.395770059300457,0.00453926463912846,0.00453926463912846,0.00453926463912846,0.00453926463912846,0.00453926463912846,6.48306044890741,0.00453926463912846,0.424312392970742,0.265305578316662,0.00453926463912846,0.00453926463912846,0.00453926463912846,0.514461889786078,0.00453926463912846,0.00453926463912846,0.450274824841507,0.00453926463912846,0.00453926463912846
error,454461.8
