"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998934884268614
"hdp.2","SBS17b",0.999297570425688
"hdp.3","SBS7a",0.965566796523326
"hdp.4","SBS18",0.997731214216042
"hdp.5","SBS28",0.984378373374671
"hdp.6","SBS12",0.993131626251109
"hdp.7","SBS41",0.993802675091704
"hdp.8","SBS35",0.993304923748511
"hdp.9","SBS44",0.994659810519308
"hdp.10","SBS3",0.997645136279947
"hdp.11","SBS16",0.990218432386347
"hdp.12","SBS7d",0.973788002629032
"hdp.13","SBS22",0.988539008172473
"hdp.14","SBS40",0.999248155537791
"hdp.15","SBS2",0.998649508960988
"hdp.16","SBS7c",0.999331030032173
"hdp.17","SBS4",0.998485661425331
"hdp.18","SBS5",0.999284638032778
"hdp.19","SBS7b",0.99498098335261
"hdp.20","SBS17a",0.998405893904556
"hdp.21","SBS13",0.998809640985566
"hdp.23","SBS29",0.946235583754671
