"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998818069017976
"hdp.2","SBS17b",0.999363080728722
"hdp.3","SBS4",0.999159128079243
"hdp.4","SBS44",0.994099058031195
"hdp.5","SBS3",0.997537572470261
"hdp.6","SBS5",0.999279523828715
"hdp.7","SBS7b",0.993043791772531
"hdp.8","SBS41",0.993730486688572
"hdp.9","SBS17a",0.998465446199276
"hdp.10","SBS28",0.984183191569936
"hdp.11","SBS7c",0.999331156348691
"hdp.12","SBS18",0.997626041772677
"hdp.13","SBS40",0.999249027810229
"hdp.14","SBS12",0.993416980889608
"hdp.15","SBS7d",0.975668639586925
"hdp.16","SBS2",0.999578009898764
"hdp.17","SBS35",0.993483971479091
"hdp.18","SBS22",0.988608321545046
"hdp.19","SBS13",0.99715384527736
"hdp.20","SBS16",0.990400981313617
"hdp.21","SBS29",0.948669212888463
"hdp.22","SBS7a",0.974601998479871
