"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998851142663986
"hdp.2","SBS2",0.993626960030606
"hdp.3","SBS7a",0.965164454422232
"hdp.4","SBS17b",0.999215408464683
"hdp.5","SBS3",0.997635267576941
"hdp.6","SBS7b",0.993119397933618
"hdp.7","SBS12",0.993389076443473
"hdp.8","SBS40",0.999241290020136
"hdp.9","SBS17a",0.998402076121367
"hdp.10","SBS7c",0.999337825935106
"hdp.11","SBS4",0.998940557257932
"hdp.12","SBS5",0.999166693588843
"hdp.13","SBS44",0.994330114128035
"hdp.14","SBS18",0.997781307753551
"hdp.15","SBS16",0.990080730754612
"hdp.16","SBS13",0.998080525580468
"hdp.17","SBS22",0.988696550716243
"hdp.18","SBS35",0.99508698919632
"hdp.19","SBS41",0.99385048762271
"hdp.20","SBS28",0.984425249158517
"hdp.21","SBS7d",0.975003297571474
"hdp.22","SBS29",0.951711542908084
