"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.999277346500548
"hdp.2","SBS13",0.999589354969613
"hdp.3","SBS5",0.997632951737997
"hdp.4","SBS17a",0.997001180555675
"hdp.5","SBS17b",0.997896695430805
"hdp.6","SBS40",0.997668477540096
"hdp.7","SBS2",0.998623538700381
"hdp.8","SBS7c",0.997903075308853
"hdp.9","SBS7d",0.998605505327148
"hdp.10","SBS28",0.98660733664689
"hdp.11","SBS44",0.996094996806676
"hdp.12","SBS9",0.994946806820869
"hdp.13","SBS18",0.995052371569648
"hdp.14","SBS4",0.996004014842769
"hdp.15","SBS34",0.988565494686317
"hdp.16","SBS41",0.98939164636147
"hdp.17","SBS8",0.989394022749013
"hdp.18","SBS12",0.996698430446144
"hdp.19","SBS36",0.996548597736036
"hdp.20","SBS26",0.988828070984819
"hdp.22","SBS22",0.990431411414898
"hdp.23","SBS3",0.989188016205511
"hdp.24","SBS37",0.995539698803153
"hdp.26","SBS29",0.984522079040017
"hdp.27","SBS16",0.968058450101487
