"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.914459056901226
"SBS96B","SBS2",0.99749205582359
"SBS96C","SBS7b",0.983379839802325
"SBS96D","SBS40",0.91524590832434
"SBS96F","SBS4",0.980832673206046
"SBS96G","SBS44",0.992412888297541
"SBS96H","SBS1",0.999750437285221
"SBS96I","SBS18",0.990894250126003
"SBS96J","SBS17b",0.999543743874729
"SBS96K","SBS3",0.912133850207407
"SBS96L","SBS7c",0.993822285682562
"SBS96M","SBS17a",0.999710736948129
"SBS96N","SBS7d",0.96418909512647
"SBS96O","SBS13",0.998870167444041
"SBS96P","SBS28",0.964289228795543
