"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS6","SBS7a","SBS7b","SBS7c","SBS7d","SBS8","SBS9","SBS12","SBS13","SBS16","SBS17a","SBS17b","SBS18","SBS22","SBS26","SBS28","SBS29","SBS30","SBS34","SBS35","SBS36","SBS37","SBS38","SBS39","SBS40","SBS41","SBS44"
"hdp.1",0.998338248512179,0.0324234302269382,0.0962614743593172,0.0428010377390142,0.245436432781263,0.774252981867824,0.0656158444460081,0.0916185131930414,0.0377995183375146,0.0339712945053208,0.063222713625941,0.10193977985703,0.055005511730449,0.0137575773821328,0.0627230879909386,0.0185334445243471,0.00713286508731759,0.137602404841844,0.0221981799529095,0.088411847710904,0.0231547499948659,0.172542816101447,0.140886432913342,0.0438283925053283,0.0418628368382247,0.0552326317548735,0.10361536796951,0.0284314335614776,0.124200061583491,0.0845283915706716,0.122891781490345,0.240349264805832
"hdp.2",0.0357563285904414,0.0342513676094477,0.488558107708352,0.128689369346743,0.699888791177149,0.0774489943396237,0.054971807126214,0.0852805668704558,0.208837047126664,0.427124477687384,0.195090841588598,0.463890995889588,0.99373443033146,0.0284932777832206,0.579854531131005,0.353045580026169,0.0356906588159068,0.097467650772083,0.0976417112888565,0.96036530392262,0.0418577083391699,0.0823577812065407,0.086612484185056,0.0477894266918876,0.0836526289751259,0.077457602292072,0.821589107880155,0.0574935852853313,0.282437400052191,0.438423266323745,0.397939342185729,0.363312152441913
"hdp.3",0.0190586747778033,0.999178037977448,0.0999798415761468,0.0450134645910492,0.251516430391219,0.0646383125408905,0.712150500705667,0.25409009943531,0.0610218434628679,0.0701623993496449,0.0473124796038331,0.0524516729051537,0.0408257165470962,0.0172183420084768,0.0591906432406593,0.00307726100757499,0.00173718693323222,0.0661586873442819,0.00785431351124355,0.0238575585692861,0.0127987704388572,0.0415599000318756,0.461012738928387,0.00655787298771027,0.0457747139840032,0.0514694494572454,0.0424703915896392,0.0245595044952905,0.050763409186066,0.332864182141401,0.0913419537816998,0.0190207243685007
"hdp.4",0.0208557981047999,0.0200329190082903,0.294538824698338,0.107995157883614,0.169061818403331,0.0261862393987548,0.0223825475968255,0.0209457138354223,0.045131044464608,0.019780940302449,0.074255217911203,0.082206472743544,0.0298226470750621,0.999778676328046,0.102294505872019,0.00939838572181195,0.00458428523510412,0.13356424312851,0.0158359267093133,0.0238549584942217,0.00782865163869562,0.0764248254199484,0.0287386676895103,0.00928787752138505,0.133220589859528,0.175917746657176,0.0365915574769854,0.0299438274647004,0.49026695014414,0.306659045221576,0.262701938561157,0.0412244481426346
"hdp.5",0.203138146845804,0.249993185179184,0.782224168518346,0.368488196924405,0.999527477024014,0.42713867944407,0.35285339486711,0.420079030391061,0.246918045399689,0.329708419878838,0.433462438618217,0.567049040488269,0.675301147971032,0.152007230575727,0.651887803983947,0.200553327439695,0.0929434045871824,0.34568211448135,0.197344228130053,0.663497142121867,0.143859413043221,0.313602466327554,0.551785522867766,0.128454927385301,0.367529655581444,0.260588718112363,0.663509656086086,0.143036765403671,0.554955466938297,0.818625261471396,0.481083030707655,0.605449597538029
"hdp.6",0.103025405650183,0.330836153469359,0.881394943034656,0.612915543901719,0.842220098436629,0.266868572290719,0.394176698993774,0.410995225506649,0.371645700556646,0.267845368411471,0.660488078347626,0.625892249251654,0.417860353683778,0.295502935359192,0.43741108235805,0.192996319316262,0.189809258053311,0.582849647110804,0.194376562002876,0.390030921699266,0.294376126858779,0.519084867131089,0.517021745860276,0.166999049932086,0.517214774318579,0.502679143234723,0.515758008200461,0.306616944596763,0.662883766524631,0.997776039024119,0.55230291555549,0.468477940234794
"hdp.7",0.037314590371134,0.00669894949381789,0.255755859149484,0.0594136940749969,0.219611427299274,0.0417045190602581,0.0145429363969544,0.0326111203503368,0.181015257407353,0.131551552121695,0.135867568852966,0.291129663012466,0.347855914596017,0.00922348233401404,0.0852866253066402,0.998985371377078,0.0553761887304692,0.0385450346850427,0.0751644589332339,0.373431229182262,0.023789085154276,0.0358600932693086,0.035417039882112,0.0127080458096173,0.105515693293824,0.0238928429653961,0.367870221373482,0.0221800733087807,0.129779934048856,0.20550476574763,0.101566754384499,0.0975932854680125
"hdp.8",0.00459372764364518,0.00153052771895557,0.106049606848867,0.0133612523511031,0.0952746790424714,0.0104957697219145,0.00285202058479583,0.0053464270161413,0.0387654049357384,0.0161743081831882,0.0189056990166442,0.465267925156362,0.0190460811717386,0.00304415237125821,0.0276091972130735,0.0529648073324032,0.998962478594505,0.0307764029643887,0.0114934399499166,0.0652192667336369,0.388630431040871,0.0100336410096008,0.0100637519604255,0.00390192393794031,0.0309904768145203,0.0101831320466349,0.101277171475377,0.0215676453709307,0.073357132688722,0.179093145721734,0.148603050251009,0.0195878799055932
"hdp.9",0.139221210725254,0.083192162452502,0.995176064977363,0.640840943252895,0.778542782268663,0.27455955057147,0.197830839883445,0.340841110853404,0.325822890075709,0.264191554858876,0.69318297462785,0.521861662712709,0.445852111017557,0.286255169351295,0.378086462417295,0.244719869446451,0.111240111360749,0.444471137190235,0.322733991414916,0.410678081469278,0.137184739107224,0.472204925816214,0.380829338401874,0.145553336471504,0.630099960408115,0.338537231882559,0.512036531650999,0.329641603834381,0.796177380357902,0.865482999198924,0.478017611448761,0.472462174582379
"hdp.10",0.0303059098014816,0.0423800063550366,0.216810545551301,0.0647874565301853,0.23339867479277,0.0542304158765162,0.053540118379331,0.0615539567439809,0.118561202075621,0.0512049417373636,0.079696012222625,0.566063132530434,0.0781613310165575,0.0171574443762553,0.119766928972691,0.0538890295619064,0.384281281107483,0.0876230669911172,0.0307569119893037,0.120287249760182,0.987897494629185,0.0614858707695054,0.102083264459345,0.0173179154602405,0.0795988105489986,0.0534657870939342,0.284345277316725,0.038014425047051,0.167634886332915,0.362999448447649,0.514634907693599,0.107629944980089
