"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.919789211069138
"SBS96B","SBS2",0.994230403883606
"SBS96C","SBS7b",0.979494484925899
"SBS96E","SBS4",0.992526097387996
"SBS96F","SBS3",0.922532477380972
"SBS96H","SBS44",0.99473598193302
"SBS96I","SBS1",0.999701817478559
"SBS96J","SBS17b",0.99943978703971
"SBS96K","SBS18",0.991223960841081
"SBS96L","SBS7c",0.994247193593648
"SBS96M","SBS17a",0.999714003352342
"SBS96N","SBS35",0.922442151141146
"SBS96O","SBS7d",0.970201379213243
"SBS96P","SBS13",0.998883969263522
"SBS96Q","SBS28",0.969446803827069
