"ex.sig","ref.sig","sim"
"signeR.1","ID1",0.999996372140243
"signeR.2","ID2",0.989554437501467
"signeR.5","ID5",0.961413579749833
"signeR.8","ID3",0.996507728342952
"signeR.9","ID9",0.998475667854291
"signeR.10","ID14",0.994880773193669
"signeR.11","ID4",0.990263848121931
