"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.999006781606343
"hdp.2","SBS17b",0.999351448879296
"hdp.3","SBS13",0.997709882135987
"hdp.4","SBS22",0.988705821152498
"hdp.5","SBS17a",0.998448447618949
"hdp.6","SBS12",0.993232828930507
"hdp.7","SBS41",0.99317309070735
"hdp.8","SBS44",0.994289651794903
"hdp.9","SBS4",0.999122295054651
"hdp.10","SBS7c",0.99935291057077
"hdp.11","SBS3",0.99743555349046
"hdp.12","SBS16",0.990031082172943
"hdp.13","SBS40",0.999233959286404
"hdp.14","SBS5",0.999143144915734
"hdp.15","SBS7d",0.975692940336178
"hdp.16","SBS18",0.99787351366518
"hdp.17","SBS2",0.999360395841557
"hdp.18","SBS35",0.997825551281167
"hdp.19","SBS28",0.984376146865149
"hdp.20","SBS29",0.951790058471024
