Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11
DEL,T,1,4,0.436374873860861,0.0416706270492204,0.021083044799768,0.046035300842785,0.0122137466558952,0.0387250119057254,0.12304230676772,0.025040043490489,0.226170183382492,0.0315739430684115,0.0206479985975972
DEL,T,1,5+,0.0156523706383846,0.0105772450893363,0.0124967554159278,0.0238132471365081,0.0109260379411275,0.386186048737836,0.0136460056832908,0.0512428058911091,0.0261266844976513,0.0256796352802353,0.182314066746885
INS,C,1,0,0.000831624267848786,0.000782327876763236,0.000961144268800167,0.000561778543024005,5.07451416601375e-05,1.43369183555773e-05,2.93639302876804e-05,0.00124417783082611,0.00052705704024781,0.000524654002996399,1.3615561224924e-05
INS,C,1,1,0.00250909989908869,0.00172072500590897,0.00234875561345714,0.0011919577082579,0.00193562268348428,0.000201007189943817,0.00164986136309714,0.00213936849614828,0.00112816893045449,0.00122924349438507,0.000139559502555471
INS,C,1,2,0.00225759905712451,0.000846286204359566,0.000717946615822584,0.00267708260660832,8.20041489227821e-05,2.26874474652868e-05,4.9331402883303e-05,0.00455526859149809,0.00363736073852033,0.00535450132299935,2.38272321436169e-05
INS,C,1,3,0.0010927653275575,0.0028149180612509,0.000179417876338854,0.000474764568670723,0.00506436513768172,0.00101204541703469,0.00463519427567797,0.000438591978268475,0.000618458071278127,0.0010985535080791,0.00152324091203837
INS,C,1,4,0.00314667591298304,0.00188472071769443,0.000997642257444615,0.000279862090227053,0.0243775600923968,0.00224850439120315,0.0184703036700215,0.000892189547191297,0.000617790910467686,0.000246227510431523,0.00492542927311625
INS,C,1,5+,0.0139436420431664,0.00147097320316903,0.00346552070318602,0.00538196115241743,0.0187586520466531,0.0228073964562732,0.0510728797088977,0.00101780777752626,0.00106345433184178,0.000198876066117769,0.0463984287642346
INS,T,1,0,0.00618155639760612,0.00428117638770609,0.0092495807201851,0.00477504178352865,0.00577885673225645,0.00266029331427053,0.00612844801057415,0.0035095932884709,0.00383951046408373,0.00241492366000148,0.00407786058686473
INS,T,1,1,0.0122587807612351,0.00437930048859106,0.00194622314824405,0.0114628881469898,5.64285975260729e-05,4.66191790694375e-05,4.7373807530791e-05,0.0125661103451114,0.0157356548750441,0.0109325014631596,4.76544642872339e-05
INS,T,1,2,0.0161425446132174,0.00560749170677102,0.00150723854613105,0.0234302395000702,0.00408153323400818,0.000744773184006702,0.00353580872570722,0.0211210119427352,0.0423160087237948,0.0362409014199751,0.00102457098217553
INS,T,1,3,0.00677357460828841,0.00576854916205366,0.000833126198077427,0.0187211992844752,0.00447653341669069,0.00393524214446786,0.00370298736881175,0.0205400812188312,0.00977123722970814,0.0251455109883762,0.00808083558699237
INS,T,1,4,0.00610497886149028,0.00726453171126997,0.00164988332335829,0.0140864332377664,0.00924617077161033,0.0135401617453247,0.0133390547320169,0.00936005871901989,0.00733676743241161,0.00864069155837392,0.028425887947335
INS,T,1,5+,0.0055739117049347,0.00408513318057588,0.0372316624086444,0.152686458221021,0.0108789464496669,0.424996695043073,0.00835462544545082,0.00234172960440118,0.00487694552431835,0.00202095964331104,0.544659891790327
DEL,repeats,2,0,0.0113222025098773,0.00425329711670256,0.00160109706718028,0.0219607773928567,0.00140015994868651,0.000744261644971835,0.000999156667922138,0.0145991535131946,0.0222231265957653,0.0399324200186754,0.00133262305488943
DEL,repeats,2,1,0.0157706965368295,0.038551086953328,0.00419016167370972,0.0229195304802603,0.0246536136630279,0.00232581591236457,0.0216709720713786,0.0142437353802674,0.0281054834614171,0.0230809880162965,0.00361663345037043
DEL,repeats,2,2,0.00900917220072177,0.01058974976236,0.00210138545172749,0.00438321003940791,0.00771082576554121,0.00182418967447121,0.00815808287205862,0.00299125731415362,0.00778976962270055,0.00430708737477911,0.00179214824623062
DEL,repeats,2,3,0.00115830325948201,0.00158686350616409,0.000536832224936187,0.000375176240869461,0.00375554644398345,0.000718131678055692,0.00385646284444869,0.00140323709176219,0.000607116337500642,0.000244333452658973,0.000563343845681229
DEL,repeats,2,4,0.00164101383993196,0.00196610358966797,0.0007460995869629,0.000353322786686297,0.00612514157894523,0.000549738557929432,0.00401463654893166,0.00184011414538445,0.0015558190099467,0.00172359257302066,0.000190617857148936
DEL,repeats,2,5+,0.0225061767362887,0.00619896957394392,0.000389923235467828,0.0166775773081453,6.41418590584137e-05,9.19387724827282e-06,3.95434261207429e-05,0.0208243299789407,0.0289587821379702,0.0204937050989929,1.3615561224924e-05
DEL,repeats,3,0,0.00682721775541524,0.00201878721207905,0.00112662321480245,0.0140043828239847,0.000446151285475929,2.65862044337273e-05,0.000225906503679888,0.0138330109274998,0.0228969590143099,0.0290491640576021,8.85011479620058e-05
DEL,repeats,3,1,0.0108177236958107,0.00702557629288924,0.0052495203792893,0.00579557741238006,0.0258974785754012,0.00800080231441274,0.0220472218981314,0.00711522235712963,0.00559481055635207,0.00580339301509375,0.015193264381862
DEL,repeats,3,2,0.0042213269604238,0.00363530660945767,0.000891036951416546,0.000910055043129205,0.0117010177445611,0.00152398538790129,0.014004637151871,0.000373424841712455,0.00110882126695172,0.0010871891614438,0.00187043772327393
DEL,repeats,3,3,0.00126006975164,0.00145874185633169,0.000351774584020364,0.000540559321580541,0.00290505786975955,0.000638248636340623,0.00299707848469591,0.000276531599201531,0.000943365385962536,0.000897783384188785,0.00129007442606155
DEL,repeats,3,4,0.00738930464487459,0.00184344846356176,9.39502245382855e-05,0.00496630431755316,6.25180145252894e-05,7.10624497084546e-06,3.99349451912453e-05,0.00281933611837096,0.00983261602426864,0.00535828943854446,1.0211670918693e-05
DEL,repeats,3,5+,0.00640024940176229,0.00233304399478794,0.000306197949959332,0.00737933928942218,5.43987918596674e-05,6.76061048782768e-06,5.44211507998343e-05,0.0036956626125848,0.011883468355562,0.00822589290618542,1.53175063780395e-05
DEL,repeats,4,0,0.00378464064533483,0.00402445476721526,0.00207910150388678,0.00863654024385973,0.000222060739904762,5.23014099702497e-05,0.000103752553683137,0.00745649236172563,0.00943231953800448,0.0147376635282129,0.000144665338014817
DEL,repeats,4,1,0.00584212744056883,0.00443355573657342,0.00370101526308287,0.00265129966697266,0.0155138047083372,0.00155412471482044,0.0155648406478231,0.00514091535817916,0.00233973296221401,0.00253046118412704,0.00208147892226025
DEL,repeats,4,2,0.001345432324894,0.000892478329845805,0.00040927267165873,6.50640064923372e-05,0.00495150794262957,0.000121773941056823,0.00477614114105884,0.000189499173406321,0.000336916209272334,0.000170465199529516,8.85011479620058e-05
DEL,repeats,4,3,0.00186670377632207,0.00171922171188427,0.000222793626662533,0.00304638530080142,2.19219011971794e-05,7.52100635046678e-06,1.80098772431106e-05,0.00381956591827355,0.00192342461649929,0.00296798852958613,1.3615561224924e-05
DEL,repeats,4,4,0.00496074721016763,0.00110129953618596,0.000202802266048237,0.00355381285556673,5.39928307263863e-05,1.01616538007226e-05,3.64112735567237e-05,0.00496127700148856,0.00690244574481499,0.00786223381385579,1.53175063780395e-05
DEL,repeats,4,5+,0.00216391790888128,0.000622295394679255,0.000167817384973219,0.00136433113677394,0.00132505713902951,4.71998450009074e-05,0.00118238759291726,0.000318975984195254,0.00336115616299806,0.00228044555815041,6.97797512777353e-05
DEL,repeats,5+,0,0.00805175864004515,0.00457090214519374,0.0390636688612687,0.0165298148674633,8.9717410455123e-05,2.35169702245294e-05,6.69497610559113e-05,0.00577543747727725,0.0115038538544215,0.0193402239155099,3.23369579091944e-05
DEL,repeats,5+,1,0.00311868818404731,0.000929855685823575,0.000864947308779999,0.000224311574830226,0.032232908021386,0.00111968982042574,0.0197212071002766,0.000835597033866332,0.00125025935876506,0.000134478101851063,0.00143133587377013
DEL,repeats,5+,2,0.000681889918042601,0.000928762381078339,0.000730464142078783,0.000421985374593023,0.00325946193911395,0.000257373261434356,0.00230761340154118,0.000797011229326583,0.000741215660399136,0.000520865887451299,0.000308052072713905
DEL,repeats,5+,3,0.000732501061201389,0.000664455958917434,0.000307940316251404,0.000133795532740335,0.00180774492650074,7.45740960559151e-05,0.00104731351359393,0.000352845745957923,0.000545070382129697,0.000178041430619717,6.80778061246198e-05
DEL,repeats,5+,4,0.000422536963238118,0.000476954195109388,0.00013081502713896,6.33543356287963e-05,0.00110096659345834,2.39317316041507e-05,0.000931423868725222,6.04510937789394e-05,0.000209488494478244,2.27286932706021e-05,5.61641900528114e-05
DEL,repeats,5+,5+,0.00119888546643883,0.000235333846412139,3.64062851553923e-05,0.000713084414447381,0.000160760608779315,4.08401705133803e-05,9.00493862155532e-05,0.000541058725879585,0.00104143802509726,0.000812550784424026,6.63758609715043e-05
INS,repeats,2,0,0.00909305764383749,0.00407836835746473,0.00134437314956688,0.00550039722272241,0.00202168644373988,0.000451854872338798,0.00112874948025843,0.00691028886190741,0.011134913926248,0.00521434104783064,0.000930963998754176
INS,repeats,2,1,0.00958354259343626,0.00636522022676644,0.00134707840249404,0.0161663857199465,0.00185930199042744,0.000115649298017748,0.000821407009914046,0.0184804567187318,0.0147422524282986,0.017326840503289,8.33953125026593e-05
INS,repeats,2,2,0.00415874328877583,0.00828315007609743,0.000347739630501883,0.00531965467957597,0.00766617004088029,0.000625432509710324,0.00445000575533034,0.00661060577998203,0.00439925838404311,0.00798534756907155,0.000621209980887156
INS,repeats,2,3,0.00354223581527477,0.000963269812099863,0.000787870526228092,0.0013528046461133,0.00441563924669852,0.000574071225533883,0.00306794343645685,0.00227184642506808,0.00260326148233792,0.0010114268505418,0.00139899891586094
INS,repeats,2,4,0.00184695687868408,0.00161897933305541,0.000495382247882693,0.000494012153553813,0.00659727437695115,0.00349876109393369,0.00621614828236669,0.000258524890416315,0.000304225329560761,6.25039064941559e-05,0.00768258042116335
INS,repeats,2,5+,0.0101939860590012,0.00379533909154165,0.00167340526830125,0.00539810651194329,0.092738573209001,0.0260687066603737,0.0846522958286775,0.001040101797927,0.00227902132846395,0.000765199340110272,0.0546426510859261
INS,repeats,3,0,0.00441187674826126,0.0010184817017343,0.000580987454916845,0.00334568800326713,0.00019567326624149,3.37892270598177e-05,0.000172659910091561,0.0031666083592287,0.00563150440092629,0.00412525782861429,1.7019451531155e-05
INS,repeats,3,1,0.00424371714357239,0.00407331182301801,0.00052069241086226,0.00552664894307871,0.00862910984902305,0.000859385578575396,0.00440850473385708,0.00813688871510986,0.00532794623217597,0.0042161726016967,0.00151302924111968
INS,repeats,3,2,0.00226848317393285,0.000872935507524704,0.000882646082167885,0.00108428980685959,0.00149637273727413,0.00017131027516293,0.000803397132670935,0.00371709917066244,0.00300289080779164,0.00200580718113064,0.00034379292092933
INS,repeats,3,3,6.74037805202297e-05,0.000154497626811222,7.88650005885071e-05,6.94898480019876e-05,0.00036901867015252,8.75284764794214e-05,0.000171876871950556,5.83074379711755e-05,5.53743472665421e-05,1.89405777255018e-05,0.000239974266589285
INS,repeats,3,4,0.000210840891315874,0.000338241155557517,0.000448338357996757,6.13826990684224e-05,0.00215605957885592,0.000116547947673594,0.00108137567272764,0.000162489110228497,0.000108080051291323,1.70465199529516e-05,0.000316561798479482
INS,repeats,3,5+,0.00171922399356904,0.00062291037859845,0.000203260783493519,0.000369454358543901,0.0101514640988272,0.00227702614874178,0.00945048732378705,0.000248664073700602,0.00027553741471183,8.33385419922078e-05,0.00230273179216527
INS,repeats,4,0,0.00142574155820126,0.00140633156010692,0.00174708902175807,0.00248024985460904,6.65776258581003e-05,1.70052165644745e-05,3.24960828516996e-05,0.00141695648893188,0.00183202358546897,0.0015739620089892,2.0423341837386e-05
INS,repeats,4,1,0.00391276224890731,0.00365484943177877,0.00159903373867651,0.00343017883432986,0.010090569928835,0.00130685780566953,0.00684884310029857,0.00191128351820221,0.00388020727352059,0.00544541609608176,0.00278097838019072
INS,repeats,4,2,0.000298069313165583,0.000243328637361681,0.000282859411994477,0.000254010212250123,7.30730039905979e-05,2.54801740880704e-05,5.9902417786868e-05,0.000314688672579727,0.000362935480879505,0.000598522256125856,7.31836415839663e-05
INS,repeats,4,3,0.000121591133487473,0.000199528116005647,0.000146817285979302,4.20248128392973e-05,0.000849676651957342,0.00012872810685514,0.000447506297584249,8.2745114179683e-05,5.07042215934602e-05,1.89405777255018e-05,0.000144665338014817
INS,repeats,4,4,0.000774871373062433,0.000295738933586452,0.000155758376162302,5.11660368919397e-05,0.000714491594574735,0.000337878445218856,0.000933772983148236,0.00018006708785216,0.000322238671442649,9.47028886275089e-05,0.000473140752566108
INS,repeats,4,5+,0.00389278212019486,0.00152249518928829,0.000338569281596242,0.00076544997847745,0.00372266359218768,0.00253138547748422,0.00843958508374985,0.000597222508042997,0.00140971079246028,0.000443209518776742,0.00227550066971542
INS,repeats,5+,0,0.00823725508793589,0.00290040082601907,0.00408181400138958,0.0036749099458448,5.43987918596674e-05,1.4876108149085e-05,4.18925405437573e-05,0.00395718862113199,0.00730874667837312,0.00450028126757922,2.0423341837386e-05
INS,repeats,5+,1,0.00325318477032181,0.00508571201710694,0.0089320573893273,0.00333889068281773,0.0013595638353584,0.00147614957545163,0.000519545806556692,0.00422686052174868,0.00419110421118575,0.0058583206904977,0.00298861568887081
INS,repeats,5+,2,0.000581367324948417,0.000562026970598097,0.000937622323857199,0.000293015525741715,0.000179434820910246,0.000278595218691647,0.000126069140701774,0.000341698735757551,0.000462342441635104,0.000115537524125561,0.000568449681140576
INS,repeats,5+,3,0.000692618547467966,0.000208137890874383,0.000206378702121436,0.000146038982150209,0.000687292198644902,0.000125797126439149,0.000495271624185543,0.000391431550497671,0.000280874701195352,0.000162888968439315,0.000500371875015956
INS,repeats,5+,4,0.000568850590618824,0.00046711445240226,0.000200326271843714,9.67067051360995e-05,0.000223278623304605,9.42337854499662e-05,8.92663480745484e-05,0.00023451594536936,0.00027553741471183,0.000168571141756966,0.000323369579091944
INS,repeats,5+,5+,0.000985012571154914,0.00107164364497142,0.000359340121867518,0.000600315075794949,0.00118012901444816,0.000129405550441855,0.000768943454466724,0.000479321438615987,0.00139903621949324,0.0010758248148085,0.000369322098226063
DEL,MH,2,1,0.0169828761745128,0.00784685315120152,0.00330902869911127,0.027344737757171,0.001357534029692,0.0010437608371964,0.000775207759594762,0.0384190281179045,0.028703926708382,0.0274467911820246,0.00188745717480508
DEL,MH,3,1,0.0126754092039202,0.00225767429891321,0.000868477893108671,0.0104726578129615,7.42908873904412e-05,6.61544400496022e-05,3.60197544862213e-05,0.0105300660588974,0.019998145292947,0.0169025715622378,0.000158280899239741
DEL,MH,3,2,0.00925694134549452,0.00766864447772798,0.00517932135841662,0.00766537825502719,0.0143028226477597,0.00319720192019034,0.014737169332781,0.00597179634926841,0.00924751599351253,0.0101256328520533,0.00585298938156419
DEL,MH,4,1,0.00224570427232682,0.00215114541779923,0.00282735612284251,0.00777515566966843,0.00175943555164029,0.000186642620829599,0.00098976021023008,0.00815146557460265,0.00323973289549793,0.00814823653751087,0.000302946237254558
DEL,MH,4,2,0.00269070916240502,0.00467333113351308,0.00593587514313195,0.00619093879957391,0.0036922165071916,0.000302734330985609,0.00232327416436127,0.00259039367810178,0.0063573753626853,0.00720499576678088,0.000427188233431989
DEL,MH,4,3,0.0112044208172728,0.0023055063815173,0.00472708560213497,0.00272958604732093,0.00508466319434577,0.000454122234547394,0.00298650746979235,0.00503930607289116,0.00949836845823807,0.00364037903884144,0.000696095567624238
DEL,MH,5+,1,0.00889193471395764,0.00975432827390618,0.0205478632376348,0.00583787797858444,0.00564976109187307,0.00022731688679113,0.00282363553646335,0.00450510704559642,0.0166076340542895,0.00339036341286482,0.000495266039556609
DEL,MH,5+,2,0.00402883358029913,0.0028855728804118,0.572257741276121,0.00552209901255478,0.00121057609944424,2.57152055365225e-05,0.000733706738121507,0.0173940519553571,0.00881653010996812,0.00517645989237964,4.76544642872339e-05
DEL,MH,5+,3,0.00624180775850944,0.00270073604692027,0.0468477361228434,0.00505671005829702,0.00118053497558144,6.13155572873533e-05,0.00126108292608825,0.00515077617489488,0.0104237205023187,0.0110139459473793,4.25486288278874e-05
DEL,MH,5+,4,0.00601673977165123,0.00227031563503,0.0524262886208671,0.0024159717452072,0.00305404560567371,0.000265461108336972,0.00198186953488317,0.00230957476728473,0.0046541138136313,0.00391122930031612,0.000195723692608282
DEL,MH,5+,5+,0.00350453012490301,0.00261743989164257,0.0113592194859277,0.000692788966776959,0.0189186007331658,0.00169725886692777,0.0163063777673547,0.0046114323736615,0.00223165291092269,0.00165540649320886,0.00142623003831079
