"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.922293739959171
"SBS96B","SBS2",0.993463177994749
"SBS96C","SBS7b",0.97878461739283
"SBS96E","SBS4",0.986860683116525
"SBS96G","SBS3",0.939705884714221
"SBS96H","SBS44",0.994218503794129
"SBS96I","SBS1",0.999724930076122
"SBS96J","SBS17b",0.999472992123771
"SBS96K","SBS18",0.989000522845057
"SBS96L","SBS7c",0.994488714493094
"SBS96M","SBS17a",0.999737423752328
"SBS96N","SBS7d",0.966106707223393
"SBS96P","SBS13",0.998903096973755
"SBS96Q","SBS28",0.968945228260831
