Type,Subtype,Indel_size,Repeat_MH_size,signeR.1,signeR.2,signeR.3,signeR.4,signeR.5,signeR.6,signeR.7,signeR.8,signeR.9,signeR.10,signeR.11
DEL,repeats,4,5+,0.000258420754542353,2.6482563260611e-07,0.00112305533889808,2.88317442011723e-06,9.98369532732638e-07,3.60811906039077e-06,5.12394552677205e-06,4.54025110565763e-06,3.6486225101904e-05,0.000133561176423387,3.4456126075815e-05
DEL,repeats,5+,0,2.37475555846628e-05,3.61838205185275e-07,0.0439676667780015,1.14095001269749e-05,0.135097088637392,5.11512259125464e-06,0.00932886237824168,0.000163383595017882,0.00289583055801652,0.00531177949168587,0.00327998070233506
DEL,repeats,5+,1,0.00312362843176942,4.91625107833e-07,0.00013374391963333,0.00211980570975058,0.00394417618914619,0.00286952461840213,4.46263917063264e-06,6.97967932568797e-06,0.00137378578327224,0.0159278751172728,4.6321913075168e-05
DEL,repeats,5+,2,0.000517630904328405,3.06424751474809e-07,8.05245306050729e-05,3.35150635320329e-06,0.000116538713811476,9.60805244655374e-05,3.31306366537301e-06,4.42096669848316e-06,0.000283935222415623,0.00198177274436895,3.10484029927882e-05
DEL,repeats,5+,3,0.000186847042490792,2.38044494428863e-07,1.30746534215636e-06,2.46308574389058e-06,9.24713942194177e-07,2.84193289067136e-06,3.57120841475447e-06,3.16409178344003e-06,5.52125190780363e-05,0.000636489579089704,2.46073725870421e-05
DEL,repeats,5+,4,9.45993700438831e-05,1.83256468241612e-07,6.2397664649625e-07,2.76881258790342e-06,8.72625796062667e-07,2.96854909372245e-06,3.57325300727024e-06,3.26314479725935e-06,2.29790513925541e-05,5.49643863376955e-05,2.33536817727309e-05
DEL,repeats,5+,5+,3.24483692471302e-05,3.78504289115651e-07,9.25591568401065e-05,2.60789920625856e-06,8.38996518204438e-07,3.12193576705861e-06,3.35766552662224e-06,3.8305991578308e-06,5.54583126692974e-05,4.57125496095215e-05,3.30034777290178e-05
INS,repeats,2,0,0.000443318174232701,0.000258491596049885,0.00687795338797833,3.56685749778439e-06,0.00198988627954823,5.99997481486771e-05,0.00241616451116798,3.14060864440736e-05,0.0241379253714864,0.00020474541601871,5.04159335267425e-05
INS,repeats,2,1,0.000324643479223887,2.68135753797902e-07,0.0165723599548437,3.51776795808212e-06,0.000210014844712342,5.329984369882e-06,0.00286666401377303,0.00172696447740984,0.00011042624870787,7.94745574358927e-05,4.92201900214049e-05
INS,repeats,2,2,0.00119972150774902,3.34284690590408e-05,0.00645326915272812,0.000199723151910815,0.000370694855236711,0.00102484287953968,0.00114091557559852,7.61188498454286e-06,0.00193334365533309,4.04183450389106e-05,6.90147882210369e-05
INS,repeats,2,3,0.000527494824521621,0.000280970333116472,0.000978348451975221,3.54296023172163e-06,0.000141350703034561,0.000212449359137054,0.000903730497107039,5.80255089108958e-06,0.00114561544950655,5.72445010689991e-05,5.20891664359704e-05
INS,repeats,2,4,0.00205206727907254,0.00279977817628144,7.58627604864627e-07,0.00188284049593376,1.38666758345689e-06,0.00182775826947391,5.70566269669061e-05,3.86489537493938e-06,0.00307158899048991,4.66589047009201e-05,7.14288803095388e-05
INS,repeats,2,5+,0.0134853208955826,0.0183136935127452,0.00107190755087402,0.0144860918457114,0.000992476676393708,0.0137850162567925,1.15983299240395e-05,2.82120859797073e-05,0.000383222370719061,0.000126526433857902,0.000138283767796426
INS,repeats,3,0,6.69945032497458e-05,2.55714475113312e-07,0.00356161396737975,3.10039652856838e-06,0.000738760442147602,4.55136983456164e-06,2.0943345270508e-05,6.17261132302415e-06,0.00691478028901382,2.97651044867098e-05,4.28199576869145e-05
INS,repeats,3,1,0.00134945963975641,9.72051550003767e-05,0.00607811474233174,0.000651602584490756,5.62842451231925e-05,0.0011551970635172,0.000288689768102036,7.78191328989845e-06,0.00338899958370067,8.41510243443151e-05,5.84200669862719e-05
INS,repeats,3,2,0.000265577016953317,2.39333253311018e-07,0.000605016466392125,2.53107550174286e-06,0.00028661085150554,4.76568757233973e-06,1.13596198375985e-05,4.57799861757486e-06,0.000328745022462398,0.000296307977877331,3.67506980398494e-05
INS,repeats,3,3,3.3682217356762e-05,5.35925958709021e-05,6.19139570615086e-07,1.91302977558429e-06,1.61156410629488e-06,2.2755533942807e-06,3.36563972361887e-06,3.4894772667252e-06,0.000229630261683466,2.01112853219766e-05,2.32067782914346e-05
INS,repeats,3,4,0.000192468615104399,3.42897319654928e-07,5.69283172827989e-07,2.66364695474534e-06,8.71465148606153e-07,3.13350573046747e-06,3.40612722895738e-06,3.66917822680039e-06,0.000543259044964013,2.06752574251085e-05,2.30912885324314e-05
INS,repeats,3,5+,0.00206580637026746,0.000775137129971179,7.56244512974562e-07,0.00150443792367407,1.04799055056022e-06,0.001842645833509,3.9121763358825e-06,3.88953457315132e-06,0.00272272585199858,4.43727566495373e-05,4.35763480040041e-05
INS,repeats,4,0,1.50860613363955e-05,2.24031902103332e-07,0.00230958758496321,3.76586344564083e-06,0.000868813028163243,4.05834326908651e-06,5.95206066908631e-06,4.84193469312844e-06,0.00618865169620605,4.07467803191359e-05,3.94574076565858e-05
INS,repeats,4,1,0.00123398672176027,0.000725352869719207,0.0036985126646559,0.00107853562227326,0.000589155926969364,0.00107086189669877,0.000172010140696025,1.20593614894327e-05,0.00186432445081211,0.00119332268342654,8.58400676404632e-05
INS,repeats,4,2,3.31075802292405e-05,2.09776506806684e-05,2.28891878505579e-06,2.06447385388067e-06,0.000114754287139402,2.53114182791191e-06,3.6993543782039e-06,4.40660155899417e-06,5.72043690370427e-05,7.02931190686499e-05,2.98301466625631e-05
INS,repeats,4,3,0.000214723810224656,4.88758801677379e-07,6.25179401028517e-07,2.15126618125192e-06,2.98986032602436e-06,2.54369560305698e-06,3.04948463402387e-06,3.60571804657198e-06,0.000875532253118575,2.38582566134214e-05,2.63360200824181e-05
INS,repeats,4,4,0.000400014908955427,3.20635944629894e-05,6.46296274082955e-07,2.73300520113304e-06,7.56789577870461e-07,5.95787936721246e-06,3.54718118887995e-06,4.03093486268145e-06,0.00200544678381719,5.53849110710525e-05,2.32677487136926e-05
INS,repeats,4,5+,0.00220590990147417,0.000912601065345818,0.000512447026102651,0.00219312940522849,2.70241332163644e-06,0.00227137656396513,5.924408294137e-06,6.63341307878277e-06,0.000507627624627732,7.17098669318614e-05,6.63894003033072e-05
INS,repeats,5+,0,4.90215724928311e-07,1.34653623442669e-07,0.00400981842335434,1.28436203150793e-06,0.00470205455108919,1.86103425443334e-06,1.33064373080307e-05,5.38635085119507e-06,0.00338206574827931,4.51004886109431e-05,4.57094091362186e-05
INS,repeats,5+,1,0.000179009402164064,0.00152238619879976,0.00704552888060487,1.87679556483473e-05,0.00726297902218649,1.14495797160434e-05,0.000541363019979647,0.00153870568248327,0.0288905529898465,0.00237280139150876,0.0009662145502662
INS,repeats,5+,2,4.54706750037613e-05,0.000120621666978589,8.58497406186723e-07,2.34012110417264e-06,0.000546719559810685,2.85049045470255e-06,2.98685527516732e-06,4.98638143898387e-06,0.00062663939072195,0.000105639658707497,2.72738603973164e-05
INS,repeats,5+,3,0.000187240128556563,3.10980118752898e-05,7.82254956884898e-07,1.90510398623888e-06,8.34145130997682e-07,2.908485573804e-06,3.0003442286257e-06,3.84618333945566e-06,7.19389501350112e-05,2.4349003907489e-05,2.20098896856383e-05
INS,repeats,5+,4,4.86880310004312e-05,9.20263800845491e-05,6.65752843093708e-07,1.92397094487895e-06,7.65064254603963e-07,2.65129934067033e-06,3.18753124947948e-06,3.507712651154e-06,0.00010940157283146,2.16947599201785e-05,2.33351444676912e-05
INS,repeats,5+,5+,0.000182507182333722,5.27856043397216e-07,0.000141181780457209,2.47924800823115e-06,9.18432147780529e-07,3.49840408096057e-06,4.06093881364184e-06,3.64579484840757e-06,6.35007241763626e-05,7.69020024086788e-05,3.17130288391447e-05
DEL,MH,2,1,0.00026009294515978,0.00108166604993663,0.0258593298494449,6.90268418237777e-06,0.0015289553852492,8.90043810399545e-06,0.00788352207422445,0.00496550387860962,0.00245330934014799,0.188671728408671,9.8571724399569e-05
DEL,MH,3,1,2.69602032173816e-06,6.32111498641804e-05,0.0130855479180215,3.37673078343907e-06,0.00414879986635388,3.10263072415143e-06,0.000895224713425632,0.00401980405899657,0.0013420870190195,0.0070078892747046,7.40749432450036e-05
DEL,MH,3,2,0.00294305498029135,0.00152111691103515,0.00799232716403476,0.00270438784512364,0.00441130599488331,0.00294753197947105,0.000525961639279583,0.00123298961230043,0.00342249360727059,0.0494129837207448,0.000217838651189243
DEL,MH,4,1,0.000201674625215629,5.00248474914351e-07,0.00851637522799928,3.79106644274262e-06,0.0040587970527023,4.52787803316752e-06,0.000180863505185018,0.00193615978172383,7.426337161896e-05,0.0110126374801868,6.24498390791581e-05
DEL,MH,4,2,0.000685752841878967,4.48112331654349e-07,0.00494477179135548,4.5299100106219e-06,0.00560365109935044,0.000286679265191582,0.000179026865284689,0.00262022479057647,0.00134341703832601,0.0292141689016326,4.60345768078726e-05
DEL,MH,4,3,0.000835303121833259,5.31475900500037e-07,0.00289161317071597,6.36222247246781e-06,0.00322913265037821,0.000618922159706075,6.91149574403145e-05,0.00156994296008067,0.00271011424496802,0.049089964984647,0.000265138922695378
DEL,MH,5+,1,0.000696033431474287,3.42588295539131e-07,0.0329897292174553,9.69894476070946e-06,0.192360758748997,1.6702209156553e-05,0.00793060977403138,1.56978778016108e-05,0.00314979680896042,0.000283554847962267,0.000102873442683796
DEL,MH,5+,2,0.000109037404238625,2.72815211098197e-07,0.00807406292910435,3.61698328651604e-06,0.199627184844293,5.31778450654881e-06,0.00160345302755237,7.52404954466044e-06,0.00279948110124106,6.61296205944589e-05,5.12340114362471e-05
DEL,MH,5+,3,4.88597690385557e-05,2.74002132897438e-07,0.00384963012175349,3.82769138400751e-06,0.133852660604124,5.09573380409234e-06,0.000409803020650024,6.79415149338065e-06,0.000848131820675868,0.000115370256280276,4.13718523967908e-05
DEL,MH,5+,4,0.000548664280534937,3.03391998264936e-07,0.000635511859011582,4.61004569371665e-06,0.0682917119760394,8.88814595943514e-05,0.000207831202753551,1.12657891251876e-05,0.000194412601410027,0.0024046721352233,3.48144350823369e-05
DEL,MH,5+,5+,0.00260808608771955,0.000351440833599133,0.000725640939016555,0.00126861000034342,0.0562380069845532,0.00209647544181548,1.25262873929606e-05,8.48082487514741e-06,0.00209544794186494,0.000168275676888457,6.95606290623341e-05
