MutationsType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Ins:T:5	0.00314885	0.91695962	0.04742438	0.01256754	0.00185999	0.00052949	0.00662849	0.00592970	0.00438671	0.16941502
2:Del:R:0	0.00002638	0.00013063	0.01791653	0.00712782	0.00882694	0.02738045	0.00011017	0.01240840	0.08974988	0.00028497
2:Del:R:1	0.00289155	0.00007608	0.01522114	0.00694134	0.01192857	0.00992250	0.00030047	0.00029240	0.21201454	0.00513044
2:Del:R:2	0.00170170	0.00043672	0.00192847	0.00014100	0.01346051	0.00242330	0.00161719	0.00000000	0.04632677	0.00201584
2:Del:R:3	0.00095097	0.00013403	0.00013182	0.00003647	0.00608974	0.00006171	0.00041164	0.00000423	0.00986495	0.00009272
2:Del:R:4	0.00091818	0.00000791	0.00059638	0.00020820	0.00324528	0.00013164	0.00011743	0.00014993	0.00346033	0.00033440
2:Del:R:5	0.00000000	0.00000001	0.01925651	0.00004488	0.00111164	0.01764152	0.00000386	0.00002000	0.00101910	0.00000000
3:Del:R:0	0.00000000	0.00000930	0.01190550	0.01389599	0.00210258	0.01677317	0.00078422	0.00088589	0.00499699	0.00143236
3:Del:R:1	0.00419786	0.00363577	0.01018238	0.00188249	0.00000126	0.00070648	0.00412453	0.00117559	0.09822393	0.00384931
3:Del:R:2	0.00202491	0.00056251	0.00162900	0.00034974	0.00000389	0.00050299	0.00048837	0.00042047	0.01492644	0.00151775
3:Del:R:3	0.00048174	0.00026167	0.00118436	0.00037618	0.00004531	0.00018521	0.00012687	0.00023033	0.00368255	0.00025821
3:Del:R:4	0.00000000	0.00000001	0.00602868	0.00000001	0.00001897	0.00376546	0.00000001	0.00000665	0.00042585	0.00000859
3:Del:R:5	0.00000000	0.00000001	0.00845993	0.00000000	0.00039456	0.00598167	0.00003524	0.00000286	0.00018339	0.00003490
4:Del:R:0	0.00000000	0.00003524	0.00594967	0.00731210	0.00078225	0.01307245	0.00234134	0.00033678	0.00656931	0.00028750
4:Del:R:1	0.00189337	0.00039967	0.00198421	0.00060261	0.00101196	0.00036745	0.00246985	0.00243935	0.05708323	0.00004833
4:Del:R:2	0.00048147	0.00000000	0.00002373	0.00000000	0.00000000	0.00006508	0.00054708	0.00002786	0.01034446	0.00045851
4:Del:R:3	0.00000000	0.00000000	0.00330240	0.00000289	0.00009841	0.00287262	0.00011267	0.00000075	0.00387086	0.00000000
4:Del:R:4	0.00000000	0.00000016	0.00457242	0.00008788	0.00023079	0.00336768	0.00001249	0.00000323	0.00015027	0.00000000
4:Del:R:5	0.00015020	0.00002863	0.00168083	0.00001603	0.00008259	0.00094478	0.00009915	0.00000000	0.00068620	0.00007119
5:Del:R:0	0.00000000	0.00000000	0.00463691	0.29666715	0.00094270	0.02490342	0.01392356	0.00002688	0.00245918	0.00072787
5:Del:R:1	0.00319640	0.00000014	0.00012450	0.00014072	0.00000000	0.00063673	0.00740480	0.00018369	0.01179320	0.00026656
5:Del:R:2	0.00041679	0.00010139	0.00032924	0.00030383	0.00002406	0.00025344	0.00042583	0.00003827	0.00301562	0.00000276
5:Del:R:3	0.00011669	0.00000486	0.00031066	0.00001786	0.00002719	0.00009879	0.00017792	0.00009939	0.00099154	0.00010512
5:Del:R:4	0.00005647	0.00000138	0.00014006	0.00000805	0.00004188	0.00002518	0.00009654	0.00005415	0.00017223	0.00003027
5:Del:R:5	0.00001676	0.00002685	0.00051021	0.00000044	0.00000727	0.00072078	0.00000000	0.00003537	0.00016188	0.00000185
2:Ins:R:0	0.00019705	0.00058037	0.00524222	0.00180352	0.00221627	0.00998100	0.00198673	0.00086287	0.00079470	0.02607550
2:Ins:R:1	0.00019079	0.00000930	0.02141630	0.00125135	0.00328983	0.01184623	0.00007146	0.00095064	0.00021695	0.00000335
2:Ins:R:2	0.00092635	0.00025287	0.00870965	0.00037978	0.00139353	0.00416274	0.00037316	0.00036176	0.00002278	0.00099659
2:Ins:R:3	0.00044619	0.00039607	0.00195799	0.00047735	0.00086737	0.00095347	0.00029694	0.00043117	0.00028552	0.00101212
2:Ins:R:4	0.00202334	0.00235420	0.00339612	0.00082975	0.00021992	0.00001093	0.00004945	0.00009649	0.00036329	0.00354790
2:Ins:R:5	0.01454991	0.01403786	0.03369358	0.00772974	0.00000801	0.00051080	0.00002774	0.00012058	0.00170770	0.00034600
3:Ins:R:0	0.00000000	0.00004216	0.00400234	0.00036638	0.00028591	0.00277975	0.00101083	0.00043686	0.00016497	0.00811624
3:Ins:R:1	0.00103256	0.00031184	0.00701894	0.00046836	0.00033782	0.00575324	0.00005563	0.00067592	0.00045697	0.00293459
3:Ins:R:2	0.00017695	0.00003670	0.00155083	0.00002118	0.00016872	0.00086392	0.00082824	0.00000701	0.00109193	0.00035393
3:Ins:R:3	0.00001110	0.00013751	0.00012899	0.00004278	0.00000458	0.00005798	0.00031911	0.00002189	0.00001459	0.00031029
3:Ins:R:4	0.00010515	0.00009710	0.00022391	0.00010366	0.00001730	0.00000108	0.00015821	0.00004099	0.00015271	0.00099601
3:Ins:R:5	0.00204170	0.00098658	0.00230526	0.00054735	0.00000609	0.00000298	0.00000000	0.00001117	0.00009163	0.00201990
4:Ins:R:0	0.00000745	0.00000114	0.00144036	0.00065554	0.00018542	0.00317340	0.00169431	0.00001005	0.00036099	0.00527172
4:Ins:R:1	0.00111047	0.00065834	0.00459169	0.00093698	0.00000689	0.00488795	0.00068361	0.00113605	0.00168753	0.00191855
4:Ins:R:2	0.00000000	0.00002941	0.00028965	0.00016262	0.00017403	0.00025477	0.00043226	0.00001716	0.00008951	0.00008665
4:Ins:R:3	0.00024474	0.00005104	0.00006187	0.00001509	0.00000293	0.00000050	0.00040940	0.00000294	0.00008293	0.00087772
4:Ins:R:4	0.00016058	0.00036335	0.00033637	0.00018365	0.00000035	0.00001709	0.00000531	0.00017482	0.00020844	0.00144589
4:Ins:R:5	0.00216016	0.00080775	0.00259592	0.00124933	0.00001304	0.00081918	0.00004861	0.00000000	0.00016415	0.00015821
5:Ins:R:0	0.00000000	0.00000003	0.00449160	0.00000000	0.00005306	0.00396719	0.00871459	0.00000695	0.00004622	0.00275494
5:Ins:R:1	0.00003634	0.00173310	0.00186670	0.01097911	0.00026507	0.01192714	0.00570961	0.00113000	0.00233410	0.02462493
5:Ins:R:2	0.00000658	0.00022978	0.00043696	0.00004387	0.00001008	0.00030297	0.00132660	0.00001740	0.00004972	0.00053082
5:Ins:R:3	0.00008774	0.00022599	0.00045132	0.00009569	0.00008799	0.00005308	0.00007093	0.00014562	0.00002949	0.00010438
5:Ins:R:4	0.00000360	0.00019442	0.00032560	0.00004124	0.00001157	0.00008151	0.00002561	0.00012931	0.00000514	0.00001972
5:Ins:R:5	0.00005958	0.00017413	0.00083181	0.00042771	0.00006531	0.00038439	0.00000292	0.00000568	0.00000858	0.00000000
2:Del:M:1	0.00001390	0.00001819	0.01929574	0.00005370	0.00997468	0.01623652	0.00000887	0.00000000	0.20998699	0.00136798
3:Del:M:1	0.00000000	0.00000082	0.00784726	0.01163502	0.00187070	0.01465607	0.00089060	0.00090793	0.00640476	0.00141761
3:Del:M:2	0.00244315	0.00135169	0.01198250	0.00354314	0.00070809	0.00376176	0.00390921	0.00027354	0.04296106	0.00318201
4:Del:M:1	0.00002548	0.00004088	0.00922190	0.00525930	0.00024180	0.00568155	0.00253247	0.00182610	0.01212190	0.00000000
4:Del:M:2	0.00048239	0.00003848	0.00527032	0.00075011	0.00040685	0.00230907	0.00957355	0.00146417	0.03147039	0.00058728
4:Del:M:3	0.00053951	0.00000070	0.00176351	0.00011379	0.00000218	0.00055943	0.00482410	0.00133325	0.04880022	0.00142984
5:Del:M:1	0.00050369	0.00000000	0.00013491	0.33575860	0.00010559	0.00794122	0.06815116	0.00000000	0.00008982	0.00136120
5:Del:M:2	0.00000001	0.00000002	0.00071425	0.11350601	0.00095709	0.00436015	0.26982950	0.00000007	0.00000689	0.00140616
5:Del:M:3	0.00000000	0.00000001	0.00312112	0.02112504	0.00056179	0.00118189	0.24254345	0.00001030	0.00023165	0.00004595
5:Del:M:4	0.00036947	0.00000000	0.00048976	0.00021667	0.00102378	0.00001732	0.13745226	0.00000000	0.00345908	0.00000249
5:Del:M:5	0.00233129	0.00032283	0.00102930	0.00116271	0.00000000	0.00361451	0.11184642	0.00000000	0.00041820	0.00049303
