"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998943002736423
"hdp.2","SBS7a",0.95389051159021
"hdp.3","SBS2",0.999815004343955
"hdp.4","SBS17b",0.999330773314651
"hdp.5","SBS5",0.999157547590103
"hdp.6","SBS4",0.999001731590954
"hdp.7","SBS7d",0.979163893183776
"hdp.8","SBS17a",0.998425460569102
"hdp.9","SBS22",0.9886776830752
"hdp.10","SBS41",0.993799561144257
"hdp.11","SBS40",0.999165857061883
"hdp.12","SBS3",0.997715772910654
"hdp.13","SBS18",0.997661292057787
"hdp.14","SBS44",0.994340853530601
"hdp.15","SBS35",0.998869152618542
"hdp.16","SBS12",0.993041168124605
"hdp.17","SBS7c",0.999320230010734
"hdp.18","SBS13",0.998189716614342
"hdp.19","SBS16",0.991028259140052
"hdp.20","SBS28",0.984487982946528
