"ex.sig","ref.sig","sim"
"hdp.7","ID1",0.999980246691849
"hdp.5","ID2",0.999817485161702
"hdp.9","ID3",0.977064047211935
"hdp.6","ID4",0.994023970682779
"hdp.1","ID5",0.99625432308044
"hdp.2","ID6",0.99527296338268
"hdp.11","ID8",0.982294522374378
"hdp.8","ID9",0.999618695152508
"hdp.12","ID11",0.976508714087109
"hdp.4","ID13",0.997700821511853
"hdp.10","ID14",0.980280573504694
