num.sigs,12
likelihood,37616.3
evidence,18975.16
relevance,9.22657385220925,0.00767459708365311,0.00767459708365311,0.758923617835668,0.00767459708365311,0.00767459708365311,0.00767459708365311,0.00767459708365311,0.776009732000286,0.711101983629423,0.596753042236905,0.199131959558013,0.388820247903395,0.407684475252259,0.886445892677036,0.00767459708365311,0.697062647402601,0.00767459708365311,3.64061922105904,0.900537147745704,0.00767459708365311,0.00767459708365311
error,4465147
