# Original paramaters
"","SBS1","SBS2","SBS3","SBS5","SBS13","SBS18","SBS35","SBS40","SBS41"
"prob",1,0.481481481481481,0.953703703703704,0.925925925925926,0.481481481481481,0.175925925925926,0.00925925925925926,0.314814814814815,0.0185185185185185
"size",7.80148423537196,2.24366040408205,3.03934602231438,1.85786477823919,1.2247432537677,4.04992674396693,1.58376679079984,7.13124968660578,2.24511737800192
"mu",545.922513410507,303.535244279378,4650.3634516137,1666.65970485081,461.667824711802,644.912680144035,1072,4258.26718744795,854.070158378613
# Parameters derived from synthetic exposures
"","SBS1","SBS2","SBS3","SBS5","SBS13","SBS18","SBS35","SBS40","SBS41"
"prob",1,0.45,1,0.866666666666667,0.55,0.116666666666667,0.0333333333333333,0.25,0.0166666666666667
"size",8.09452228587618,2.83732595118957,3.01623467161425,1.62078035708855,1.29245667909101,7.49831738534413,8.33581855581554,18.7812588937853,1.11141001569999
"mu",578.018597089521,280.309425254503,5051.63179289338,1836.81841641961,372.623616976673,548.311938908811,1865.52072516769,4787.82568883716,585
# Difference between original parameters and parameters derived from synthetic exposures
"","SBS1","SBS2","SBS3","SBS5","SBS13","SBS18","SBS35","SBS40","SBS41"
"prob",0,0.0314814814814814,-0.0462962962962963,0.0592592592592592,-0.0685185185185186,0.0592592592592593,-0.0240740740740741,0.0648148148148148,0.00185185185185185
"size",-0.293038050504222,-0.593665547107515,0.023111350700129,0.23708442115064,-0.0677134253233143,-3.44839064137721,-6.7520517650157,-11.6500092071795,1.13370736230193
"mu",-32.0960836790138,23.2258190248745,-401.268341279688,-170.158711568793,89.0442077351291,96.6007412352239,-793.520725167693,-529.558501389215,269.070158378613
