Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11,W.12,W.13,W.14,W.15,W.16,W.17
DEL,C,1,0,0,0.0147658372722019,0.000519163973496286,0,0.0374238933512034,4.42436712535665e-201,0.664597132334237,5.9408132009992e-238,0.0833892174356162,0,0,0.00334163328020574,8.57931652807048e-246,1.35777549013613e-161,9.16808096253304e-165,0,1.20717764338538e-52
DEL,C,1,1,0,0,0,0,0,0.0184134355273637,0.154205610161531,0,0.263070144932709,0.00049875440521249,0,0,0,0,0,0,0.016203918890473
DEL,C,1,2,0,0.00589480097073501,0,0,0,0.0220640441603794,0,5.59687757291997e-199,0.247046974306046,0,0,0,0,0,0,0,0
DEL,C,1,3,2.80780145866847e-295,0,0,0,0.0331885510219884,0.0189376923710999,0.0137070073060488,0.00386023174452422,0.0786272887741485,0.00151755136245795,0.000352178272409773,0.00166816946657064,0,0,6.27935777925068e-119,0,0.00479955023137932
DEL,C,1,4,0,0.00176342381962478,0.00148400348829367,0,0.0229893476225078,0,0.0159054738409675,0,0.048935667858238,0.000214918046963565,0.000657422524759449,0.00271276125656655,0.0595997748087814,0.00844648966081017,0,0,0
DEL,C,1,5+,0,0,0,0,0,0,0,0,0,0,0,0.00974164284121243,0.863613654252417,0,0,0,0
DEL,T,1,0,0.985886194413555,0,0,0,0.00617219800923912,0.0764634329511584,4.0704664568576e-208,3.90202937195545e-48,0.0319644630016149,0,0,0.0059830585870671,3.79497656353943e-158,0.00621771205282574,0.12149122659701,0,9.03862200954118e-18
DEL,T,1,1,0,0,0,0,0,7.73568192018344e-91,0,0.794524850927549,1.07431547606095e-227,0,0,0,0,0,0,0,0
DEL,T,1,2,0,0.00645967679787374,0.00687756948915001,9.25340819434651e-273,0,0.214202455965642,0.0861088122473568,0,0.00696138772251338,0.000907392612056202,0,0.00368536562352037,0,0.0320824456382977,0.141916365754025,0,1.51600819742249e-07
DEL,T,1,3,0,3.39887567067722e-230,0,0,3.08743843670828e-90,1.11272703144765e-308,0,5.78964051482474e-56,0,0.00224098353064738,0,0.010115203058336,2.33506494557289e-47,4.46959010973584e-78,0.700313558098296,1.20788004815357e-199,0
DEL,T,1,4,0,5.05417240006481e-276,0,0,0,1.8497088806504e-115,0,1.1125369292536e-308,2.67736910866989e-249,1.04027315765253e-152,0,0.0282849983341998,0,0.894785954840226,1.51869149083713e-224,0,0
DEL,T,1,5+,0,8.06616282136306e-286,0,0,0,1.67100392332511e-154,0,1.11253692925365e-308,0.000550814885006443,0.000441930889014107,0,0.882980688530843,0,0,0,0.000834141478471966,0.00135758270825789
INS,C,1,0,0,0,0.757529656403661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INS,C,1,1,0,0.00121967598624751,0.0230525593503411,0,0.00124806358796095,0,0,0,0,0,0,0.00020171306994568,3.28368745416542e-43,0,0,0.168244289724468,0
INS,C,1,2,0,0,0.000257540350721662,0,0,0.00426650655502229,0,0.000666151524501381,0.000796158084365181,0,0,1.59321399388071e-05,3.47641997688381e-06,0,0,0.100675270735566,8.84134663807429e-05
INS,C,1,3,0,0,0.00179264463842515,0,0.00835099086587666,0,0,0,0.006978490315515,0.000668755958935511,0.000224872094058951,0.000288310842249041,1.51358556228281e-218,0,0,0.0380585372109447,0
