"ex.sig","ref.sig","sim"
"W.4","ID1",0.999976288879695
"W.10","ID2",0.99999277257183
"W.1","ID3",0.992883188179832
"W.8","ID4",0.999368691072406
"W.3","ID5",0.978841959951582
"W.12","ID6",0.994914923183112
"W.11","ID8",0.988307843842491
"W.9","ID9",0.977255733178586
"W.5","ID11",0.995927086721341
"W.2","ID13",0.984760286966994
