Signature,NumberOfPostSamples
hdp.1,11391
hdp.2,8942
hdp.3,7400
hdp.4,7200
hdp.5,4600
hdp.6,4287
hdp.7,4146
hdp.8,4002
hdp.9,4000
hdp.10,4000
hdp.11,4000
hdp.12,4000
hdp.13,3987
hdp.14,3979
hdp.15,3600
