prog,noise,seed,ex.sig,gt.sig,sim
mSigHdp,Noiseless,200437,hdp.11,ID3,1
mSigHdp,Noiseless,200437,hdp.12,ID12,0.998
mSigHdp,Noiseless,200437,hdp.13,ID10,0.997
signeR,Noiseless,200437,signeR.1,ID2,1
signeR,Noiseless,200437,signeR.3,ID1,1
signeR,Noiseless,200437,signeR.4,ID5,0.977
signeR,Noiseless,200437,signeR.7,ID3,0.999
signeR,Noiseless,200437,signeR.8,ID9,0.999
signeR,Noiseless,200437,signeR.9,ID14,0.992
signeR,Noiseless,200437,signeR.10,ID4,0.999
signeR,Noiseless,200437,signeR.11,ID11,0.998
SigProfilerExtractor,Noiseless,200437,ID83A,ID2,1
SigProfilerExtractor,Noiseless,200437,ID83B,ID1,1
SigProfilerExtractor,Noiseless,200437,ID83C,ID5,0.967
SigProfilerExtractor,Noiseless,200437,ID83D,ID8,0.998
SigProfilerExtractor,Noiseless,200437,ID83E,ID3,0.989
SigProfilerExtractor,Noiseless,200437,ID83F,ID6,0.998
SigProfilerExtractor,Noiseless,200437,ID83G,ID9,0.997
SigProfilerExtractor,Noiseless,200437,ID83H,ID4,0.999
SigProfilerExtractor,Noiseless,200437,ID83I,ID11,0.993
SigProfilerExtractor,Noiseless,200437,ID83J,ID14,0.999
NR_hdp_gb_1,Noiseless,200437,hdp.2,ID1,0.999
NR_hdp_gb_1,Noiseless,200437,hdp.1,ID2,1
NR_hdp_gb_1,Noiseless,200437,hdp.5,ID3,1
NR_hdp_gb_1,Noiseless,200437,hdp.10,ID4,1
NR_hdp_gb_1,Noiseless,200437,hdp.3,ID5,1
NR_hdp_gb_1,Noiseless,200437,hdp.6,ID6,1
NR_hdp_gb_1,Noiseless,200437,hdp.4,ID8,1
NR_hdp_gb_1,Noiseless,200437,hdp.7,ID9,1
NR_hdp_gb_1,Noiseless,200437,hdp.13,ID10,0.998
NR_hdp_gb_1,Noiseless,200437,hdp.11,ID11,0.999
NR_hdp_gb_1,Noiseless,200437,hdp.12,ID12,0.998
NR_hdp_gb_1,Noiseless,200437,hdp.9,ID13,1
NR_hdp_gb_1,Noiseless,200437,hdp.8,ID14,0.983
SignatureAnalyzer,Noiseless,200437,W.1,ID4,1
SignatureAnalyzer,Noiseless,200437,W.2,ID11,0.998
SignatureAnalyzer,Noiseless,200437,W.3,ID8,0.998
SignatureAnalyzer,Noiseless,200437,W.4,ID6,0.996
SignatureAnalyzer,Noiseless,200437,W.5,ID5,0.993
SignatureAnalyzer,Noiseless,200437,W.7,ID9,0.994
SignatureAnalyzer,Noiseless,200437,W.8,ID3,0.991
SignatureAnalyzer,Noiseless,200437,W.9,ID1,1
SignatureAnalyzer,Noiseless,200437,W.10,ID2,1
SignatureAnalyzer,Noiseless,200437,W.11,ID13,0.984
mSigHdp,Noiseless,310111,hdp.2,ID1,0.998
mSigHdp,Noiseless,310111,hdp.4,ID2,1
mSigHdp,Noiseless,310111,hdp.11,ID3,1
mSigHdp,Noiseless,310111,hdp.6,ID4,1
mSigHdp,Noiseless,310111,hdp.3,ID5,1
mSigHdp,Noiseless,310111,hdp.9,ID6,1
mSigHdp,Noiseless,310111,hdp.5,ID8,1
mSigHdp,Noiseless,310111,hdp.7,ID9,1
mSigHdp,Noiseless,310111,hdp.12,ID10,0.997
mSigHdp,Noiseless,310111,hdp.10,ID11,1
mSigHdp,Noiseless,310111,hdp.13,ID12,0.998
mSigHdp,Noiseless,310111,hdp.14,ID13,1
mSigHdp,Noiseless,310111,hdp.8,ID14,0.991
signeR,Noiseless,310111,signeR.1,ID2,1
signeR,Noiseless,310111,signeR.2,ID1,1
signeR,Noiseless,310111,signeR.4,ID5,0.975
signeR,Noiseless,310111,signeR.8,ID9,0.985
signeR,Noiseless,310111,signeR.11,ID14,0.995
signeR,Noiseless,310111,signeR.12,ID4,0.999
SigProfilerExtractor,Noiseless,310111,ID83A,ID2,1
SigProfilerExtractor,Noiseless,310111,ID83B,ID1,1
SigProfilerExtractor,Noiseless,310111,ID83C,ID5,0.968
SigProfilerExtractor,Noiseless,310111,ID83D,ID8,0.998
SigProfilerExtractor,Noiseless,310111,ID83E,ID3,0.989
SigProfilerExtractor,Noiseless,310111,ID83F,ID6,0.997
SigProfilerExtractor,Noiseless,310111,ID83G,ID9,0.998
SigProfilerExtractor,Noiseless,310111,ID83H,ID4,0.999
SigProfilerExtractor,Noiseless,310111,ID83I,ID11,0.99
SigProfilerExtractor,Noiseless,310111,ID83J,ID14,1
NR_hdp_gb_1,Noiseless,310111,hdp.2,ID1,0.999
NR_hdp_gb_1,Noiseless,310111,hdp.1,ID2,0.999
NR_hdp_gb_1,Noiseless,310111,hdp.5,ID3,1
NR_hdp_gb_1,Noiseless,310111,hdp.10,ID4,1
NR_hdp_gb_1,Noiseless,310111,hdp.3,ID5,1
NR_hdp_gb_1,Noiseless,310111,hdp.6,ID6,1
NR_hdp_gb_1,Noiseless,310111,hdp.4,ID8,1
NR_hdp_gb_1,Noiseless,310111,hdp.7,ID9,1
NR_hdp_gb_1,Noiseless,310111,hdp.13,ID10,0.998
NR_hdp_gb_1,Noiseless,310111,hdp.11,ID11,0.999
NR_hdp_gb_1,Noiseless,310111,hdp.12,ID12,0.996
NR_hdp_gb_1,Noiseless,310111,hdp.9,ID13,1
NR_hdp_gb_1,Noiseless,310111,hdp.8,ID14,0.983
SignatureAnalyzer,Noiseless,310111,W.1,ID5,0.993
SignatureAnalyzer,Noiseless,310111,W.3,ID2,1
SignatureAnalyzer,Noiseless,310111,W.4,ID3,0.991
SignatureAnalyzer,Noiseless,310111,W.5,ID6,0.996
SignatureAnalyzer,Noiseless,310111,W.6,ID11,0.998
SignatureAnalyzer,Noiseless,310111,W.7,ID4,1
SignatureAnalyzer,Noiseless,310111,W.8,ID8,0.998
SignatureAnalyzer,Noiseless,310111,W.9,ID13,0.984
SignatureAnalyzer,Noiseless,310111,W.10,ID1,1
SignatureAnalyzer,Noiseless,310111,W.11,ID9,0.994
mSigHdp,Noiseless,528401,hdp.1,ID2,0.999
mSigHdp,Noiseless,528401,hdp.2,ID1,0.998
mSigHdp,Noiseless,528401,hdp.3,ID4,1
mSigHdp,Noiseless,528401,hdp.4,ID5,1
mSigHdp,Noiseless,528401,hdp.5,ID11,1
mSigHdp,Noiseless,528401,hdp.6,ID8,1
mSigHdp,Noiseless,528401,hdp.7,ID3,1
mSigHdp,Noiseless,528401,hdp.8,ID6,1
mSigHdp,Noiseless,528401,hdp.9,ID9,1
mSigHdp,Noiseless,528401,hdp.10,ID14,0.989
mSigHdp,Noiseless,528401,hdp.11,ID12,0.998
mSigHdp,Noiseless,528401,hdp.12,ID10,0.997
mSigHdp,Noiseless,528401,hdp.13,ID13,1
signeR,Noiseless,528401,signeR.1,ID2,1
signeR,Noiseless,528401,signeR.2,ID1,1
signeR,Noiseless,528401,signeR.3,ID5,0.976
signeR,Noiseless,528401,signeR.7,ID3,0.999
signeR,Noiseless,528401,signeR.8,ID9,0.999
signeR,Noiseless,528401,signeR.9,ID14,0.964
signeR,Noiseless,528401,signeR.10,ID4,0.999
signeR,Noiseless,528401,signeR.11,ID11,0.998
SigProfilerExtractor,Noiseless,528401,ID83A,ID2,1
SigProfilerExtractor,Noiseless,528401,ID83B,ID1,1
SigProfilerExtractor,Noiseless,528401,ID83C,ID5,0.97
SigProfilerExtractor,Noiseless,528401,ID83D,ID8,0.998
SigProfilerExtractor,Noiseless,528401,ID83E,ID3,0.988
SigProfilerExtractor,Noiseless,528401,ID83F,ID6,0.998
SigProfilerExtractor,Noiseless,528401,ID83G,ID9,0.996
SigProfilerExtractor,Noiseless,528401,ID83H,ID4,0.999
SigProfilerExtractor,Noiseless,528401,ID83I,ID11,0.992
SigProfilerExtractor,Noiseless,528401,ID83J,ID14,1
NR_hdp_gb_1,Noiseless,528401,hdp.2,ID1,0.999
NR_hdp_gb_1,Noiseless,528401,hdp.1,ID2,1
NR_hdp_gb_1,Noiseless,528401,hdp.5,ID3,1
NR_hdp_gb_1,Noiseless,528401,hdp.10,ID4,0.999
NR_hdp_gb_1,Noiseless,528401,hdp.3,ID5,1
NR_hdp_gb_1,Noiseless,528401,hdp.6,ID6,1
NR_hdp_gb_1,Noiseless,528401,hdp.4,ID8,1
NR_hdp_gb_1,Noiseless,528401,hdp.7,ID9,1
NR_hdp_gb_1,Noiseless,528401,hdp.13,ID10,0.997
NR_hdp_gb_1,Noiseless,528401,hdp.11,ID11,0.999
NR_hdp_gb_1,Noiseless,528401,hdp.12,ID12,0.998
NR_hdp_gb_1,Noiseless,528401,hdp.9,ID13,1
NR_hdp_gb_1,Noiseless,528401,hdp.8,ID14,0.983
SignatureAnalyzer,Noiseless,528401,W.1,ID2,1
SignatureAnalyzer,Noiseless,528401,W.2,ID6,0.996
SignatureAnalyzer,Noiseless,528401,W.3,ID9,0.994
SignatureAnalyzer,Noiseless,528401,W.4,ID5,0.993
SignatureAnalyzer,Noiseless,528401,W.5,ID8,0.998
SignatureAnalyzer,Noiseless,528401,W.6,ID1,1
SignatureAnalyzer,Noiseless,528401,W.7,ID11,0.998
SignatureAnalyzer,Noiseless,528401,W.8,ID13,0.984
SignatureAnalyzer,Noiseless,528401,W.9,ID3,0.991
SignatureAnalyzer,Noiseless,528401,W.10,ID4,1
mSigHdp,Noiseless,1076753,hdp.1,ID1,0.973
mSigHdp,Noiseless,1076753,hdp.2,ID2,1
mSigHdp,Noiseless,1076753,hdp.3,ID5,1
mSigHdp,Noiseless,1076753,hdp.4,ID4,1
mSigHdp,Noiseless,1076753,hdp.5,ID3,1
mSigHdp,Noiseless,1076753,hdp.6,ID11,0.999
mSigHdp,Noiseless,1076753,hdp.7,ID14,0.99
mSigHdp,Noiseless,1076753,hdp.8,ID8,1
mSigHdp,Noiseless,1076753,hdp.9,ID6,1
mSigHdp,Noiseless,1076753,hdp.10,ID9,1
mSigHdp,Noiseless,1076753,hdp.11,ID13,1
mSigHdp,Noiseless,1076753,hdp.12,ID12,0.998
mSigHdp,Noiseless,1076753,hdp.13,ID10,0.997
signeR,Noiseless,1076753,signeR.3,ID1,1
signeR,Noiseless,1076753,signeR.2,ID2,1
signeR,Noiseless,1076753,signeR.7,ID3,0.999
signeR,Noiseless,1076753,signeR.14,ID4,0.999
signeR,Noiseless,1076753,signeR.5,ID5,0.987
signeR,Noiseless,1076753,signeR.8,ID6,1
signeR,Noiseless,1076753,signeR.6,ID8,0.998
signeR,Noiseless,1076753,signeR.12,ID9,1
signeR,Noiseless,1076753,signeR.15,ID11,0.998
signeR,Noiseless,1076753,signeR.13,ID14,0.998
SigProfilerExtractor,Noiseless,1076753,ID83A,ID2,1
SigProfilerExtractor,Noiseless,1076753,ID83B,ID1,1
SigProfilerExtractor,Noiseless,1076753,ID83C,ID5,0.971
SigProfilerExtractor,Noiseless,1076753,ID83D,ID8,0.997
SigProfilerExtractor,Noiseless,1076753,ID83E,ID3,0.989
SigProfilerExtractor,Noiseless,1076753,ID83F,ID6,0.997
SigProfilerExtractor,Noiseless,1076753,ID83G,ID9,0.997
SigProfilerExtractor,Noiseless,1076753,ID83H,ID4,0.999
SigProfilerExtractor,Noiseless,1076753,ID83I,ID11,0.986
SigProfilerExtractor,Noiseless,1076753,ID83J,ID14,1
NR_hdp_gb_1,Noiseless,1076753,hdp.2,ID1,0.999
NR_hdp_gb_1,Noiseless,1076753,hdp.1,ID2,1
NR_hdp_gb_1,Noiseless,1076753,hdp.5,ID3,1
NR_hdp_gb_1,Noiseless,1076753,hdp.10,ID4,1
NR_hdp_gb_1,Noiseless,1076753,hdp.3,ID5,1
NR_hdp_gb_1,Noiseless,1076753,hdp.6,ID6,1
NR_hdp_gb_1,Noiseless,1076753,hdp.4,ID8,1
NR_hdp_gb_1,Noiseless,1076753,hdp.7,ID9,1
NR_hdp_gb_1,Noiseless,1076753,hdp.13,ID10,0.997
NR_hdp_gb_1,Noiseless,1076753,hdp.11,ID11,0.999
NR_hdp_gb_1,Noiseless,1076753,hdp.12,ID12,0.998
NR_hdp_gb_1,Noiseless,1076753,hdp.9,ID13,1
NR_hdp_gb_1,Noiseless,1076753,hdp.8,ID14,0.982
SignatureAnalyzer,Noiseless,1076753,W.1,ID2,1
SignatureAnalyzer,Noiseless,1076753,W.2,ID5,0.993
SignatureAnalyzer,Noiseless,1076753,W.3,ID4,1
SignatureAnalyzer,Noiseless,1076753,W.4,ID6,0.996
SignatureAnalyzer,Noiseless,1076753,W.5,ID9,0.994
SignatureAnalyzer,Noiseless,1076753,W.6,ID8,0.998
SignatureAnalyzer,Noiseless,1076753,W.7,ID13,0.984
SignatureAnalyzer,Noiseless,1076753,W.9,ID3,0.991
SignatureAnalyzer,Noiseless,1076753,W.10,ID11,0.998
SignatureAnalyzer,Noiseless,1076753,W.11,ID1,1
mSigHdp,Realistic,145879,hdp.6,ID1,1
mSigHdp,Realistic,145879,hdp.1,ID2,0.999
mSigHdp,Realistic,145879,hdp.4,ID3,0.999
mSigHdp,Realistic,145879,hdp.9,ID4,0.997
mSigHdp,Realistic,145879,hdp.3,ID5,0.999
mSigHdp,Realistic,145879,hdp.5,ID6,0.999
mSigHdp,Realistic,145879,hdp.12,ID8,0.999
mSigHdp,Realistic,145879,hdp.11,ID9,0.998
mSigHdp,Realistic,145879,hdp.14,ID10,0.987
mSigHdp,Realistic,145879,hdp.8,ID11,0.999
mSigHdp,Realistic,145879,hdp.13,ID12,0.993
mSigHdp,Realistic,145879,hdp.10,ID13,0.999
mSigHdp,Realistic,145879,hdp.7,ID14,0.918
signeR,Realistic,145879,signeR.5,ID1,1
signeR,Realistic,145879,signeR.1,ID2,0.999
signeR,Realistic,145879,signeR.9,ID3,0.994
signeR,Realistic,145879,signeR.13,ID4,0.998
signeR,Realistic,145879,signeR.6,ID5,0.966
signeR,Realistic,145879,signeR.11,ID9,0.998
signeR,Realistic,145879,signeR.14,ID11,0.997
signeR,Realistic,145879,signeR.12,ID14,0.97
SigProfilerExtractor,Realistic,145879,ID83A,ID2,0.999
SigProfilerExtractor,Realistic,145879,ID83B,ID1,1
SigProfilerExtractor,Realistic,145879,ID83E,ID8,0.987
SigProfilerExtractor,Realistic,145879,ID83F,ID6,0.996
SigProfilerExtractor,Realistic,145879,ID83G,ID3,0.981
SigProfilerExtractor,Realistic,145879,ID83H,ID9,0.992
SigProfilerExtractor,Realistic,145879,ID83I,ID13,0.984
SigProfilerExtractor,Realistic,145879,ID83J,ID4,0.997
SigProfilerExtractor,Realistic,145879,ID83K,ID11,0.997
SigProfilerExtractor,Realistic,145879,ID83L,ID14,0.96
NR_hdp_gb_1,Realistic,145879,hdp.2,ID1,1
NR_hdp_gb_1,Realistic,145879,hdp.1,ID2,1
NR_hdp_gb_1,Realistic,145879,hdp.5,ID3,0.996
NR_hdp_gb_1,Realistic,145879,hdp.10,ID4,0.998
NR_hdp_gb_1,Realistic,145879,hdp.3,ID5,0.996
NR_hdp_gb_1,Realistic,145879,hdp.6,ID6,0.995
NR_hdp_gb_1,Realistic,145879,hdp.4,ID8,0.996
NR_hdp_gb_1,Realistic,145879,hdp.7,ID9,0.999
NR_hdp_gb_1,Realistic,145879,hdp.16,ID10,0.987
NR_hdp_gb_1,Realistic,145879,hdp.12,ID11,0.999
NR_hdp_gb_1,Realistic,145879,hdp.15,ID12,0.992
NR_hdp_gb_1,Realistic,145879,hdp.9,ID13,0.998
NR_hdp_gb_1,Realistic,145879,hdp.11,ID14,0.905
SignatureAnalyzer,Realistic,145879,W.1,ID1,1
SignatureAnalyzer,Realistic,145879,W.15,ID2,0.999
SignatureAnalyzer,Realistic,145879,W.14,ID3,0.973
SignatureAnalyzer,Realistic,145879,W.8,ID4,0.997
SignatureAnalyzer,Realistic,145879,W.3,ID6,0.99
SignatureAnalyzer,Realistic,145879,W.7,ID8,0.982
SignatureAnalyzer,Realistic,145879,W.11,ID9,0.931
SignatureAnalyzer,Realistic,145879,W.2,ID11,0.998
SignatureAnalyzer,Realistic,145879,W.5,ID12,0.908
SignatureAnalyzer,Realistic,145879,W.10,ID13,0.978
NR_hdp_gb_50,Realistic,145879,hdp.2,ID1,1
NR_hdp_gb_50,Realistic,145879,hdp.1,ID2,0.999
NR_hdp_gb_50,Realistic,145879,hdp.7,ID3,0.999
NR_hdp_gb_50,Realistic,145879,hdp.10,ID4,0.997
NR_hdp_gb_50,Realistic,145879,hdp.3,ID5,0.999
NR_hdp_gb_50,Realistic,145879,hdp.5,ID6,0.999
NR_hdp_gb_50,Realistic,145879,hdp.4,ID8,0.999
NR_hdp_gb_50,Realistic,145879,hdp.8,ID9,0.998
NR_hdp_gb_50,Realistic,145879,hdp.15,ID10,0.987
NR_hdp_gb_50,Realistic,145879,hdp.12,ID11,0.999
NR_hdp_gb_50,Realistic,145879,hdp.14,ID12,0.993
NR_hdp_gb_50,Realistic,145879,hdp.9,ID13,0.999
NR_hdp_gb_50,Realistic,145879,hdp.11,ID14,0.917
mSigHdp,Realistic,200437,hdp.5,ID1,1
mSigHdp,Realistic,200437,hdp.2,ID2,0.999
mSigHdp,Realistic,200437,hdp.7,ID3,0.999
mSigHdp,Realistic,200437,hdp.10,ID4,0.998
mSigHdp,Realistic,200437,hdp.3,ID5,0.999
mSigHdp,Realistic,200437,hdp.4,ID6,0.999
mSigHdp,Realistic,200437,hdp.6,ID8,0.999
mSigHdp,Realistic,200437,hdp.11,ID9,0.998
mSigHdp,Realistic,200437,hdp.14,ID10,0.987
mSigHdp,Realistic,200437,hdp.8,ID11,0.999
mSigHdp,Realistic,200437,hdp.15,ID12,0.993
mSigHdp,Realistic,200437,hdp.9,ID13,0.999
mSigHdp,Realistic,200437,hdp.12,ID14,0.915
signeR,Realistic,200437,signeR.1,ID2,1
signeR,Realistic,200437,signeR.2,ID1,1
signeR,Realistic,200437,signeR.4,ID5,0.971
signeR,Realistic,200437,signeR.7,ID3,0.971
signeR,Realistic,200437,signeR.8,ID14,0.963
signeR,Realistic,200437,signeR.9,ID4,0.997
SigProfilerExtractor,Realistic,200437,ID83A,ID2,0.999
SigProfilerExtractor,Realistic,200437,ID83B,ID1,1
SigProfilerExtractor,Realistic,200437,ID83E,ID8,0.986
SigProfilerExtractor,Realistic,200437,ID83F,ID3,0.983
SigProfilerExtractor,Realistic,200437,ID83G,ID6,0.995
SigProfilerExtractor,Realistic,200437,ID83H,ID9,0.991
SigProfilerExtractor,Realistic,200437,ID83I,ID13,0.987
SigProfilerExtractor,Realistic,200437,ID83J,ID4,0.996
SigProfilerExtractor,Realistic,200437,ID83K,ID11,0.989
SigProfilerExtractor,Realistic,200437,ID83L,ID14,0.968
NR_hdp_gb_1,Realistic,200437,hdp.2,ID1,1
NR_hdp_gb_1,Realistic,200437,hdp.1,ID2,1
NR_hdp_gb_1,Realistic,200437,hdp.5,ID3,0.995
NR_hdp_gb_1,Realistic,200437,hdp.10,ID4,0.998
NR_hdp_gb_1,Realistic,200437,hdp.3,ID5,0.99
NR_hdp_gb_1,Realistic,200437,hdp.6,ID6,0.996
NR_hdp_gb_1,Realistic,200437,hdp.4,ID8,0.996
NR_hdp_gb_1,Realistic,200437,hdp.7,ID9,0.999
NR_hdp_gb_1,Realistic,200437,hdp.18,ID10,0.987
NR_hdp_gb_1,Realistic,200437,hdp.12,ID11,0.999
NR_hdp_gb_1,Realistic,200437,hdp.17,ID12,0.992
NR_hdp_gb_1,Realistic,200437,hdp.8,ID13,0.998
NR_hdp_gb_1,Realistic,200437,hdp.11,ID14,0.903
SignatureAnalyzer,Realistic,200437,W.2,ID1,1
SignatureAnalyzer,Realistic,200437,W.14,ID2,0.999
SignatureAnalyzer,Realistic,200437,W.12,ID3,0.975
SignatureAnalyzer,Realistic,200437,W.4,ID4,0.997
SignatureAnalyzer,Realistic,200437,W.10,ID6,0.99
SignatureAnalyzer,Realistic,200437,W.7,ID8,0.982
SignatureAnalyzer,Realistic,200437,W.15,ID11,0.998
SignatureAnalyzer,Realistic,200437,W.11,ID13,0.978
NR_hdp_gb_50,Realistic,200437,hdp.2,ID1,1
NR_hdp_gb_50,Realistic,200437,hdp.1,ID2,0.999
NR_hdp_gb_50,Realistic,200437,hdp.6,ID3,0.999
NR_hdp_gb_50,Realistic,200437,hdp.10,ID4,0.998
NR_hdp_gb_50,Realistic,200437,hdp.3,ID5,0.998
NR_hdp_gb_50,Realistic,200437,hdp.5,ID6,0.999
NR_hdp_gb_50,Realistic,200437,hdp.4,ID8,0.999
NR_hdp_gb_50,Realistic,200437,hdp.8,ID9,0.998
NR_hdp_gb_50,Realistic,200437,hdp.16,ID10,0.987
NR_hdp_gb_50,Realistic,200437,hdp.12,ID11,0.999
NR_hdp_gb_50,Realistic,200437,hdp.15,ID12,0.991
NR_hdp_gb_50,Realistic,200437,hdp.9,ID13,0.999
NR_hdp_gb_50,Realistic,200437,hdp.11,ID14,0.915
mSigHdp,Realistic,310111,hdp.4,ID1,1
mSigHdp,Realistic,310111,hdp.1,ID2,0.999
mSigHdp,Realistic,310111,hdp.5,ID3,0.999
mSigHdp,Realistic,310111,hdp.13,ID4,0.997
mSigHdp,Realistic,310111,hdp.3,ID5,0.999
mSigHdp,Realistic,310111,hdp.6,ID6,0.999
mSigHdp,Realistic,310111,hdp.9,ID8,0.999
mSigHdp,Realistic,310111,hdp.10,ID9,0.998
mSigHdp,Realistic,310111,hdp.15,ID10,0.987
mSigHdp,Realistic,310111,hdp.12,ID11,0.999
mSigHdp,Realistic,310111,hdp.14,ID12,0.993
mSigHdp,Realistic,310111,hdp.11,ID13,0.999
mSigHdp,Realistic,310111,hdp.8,ID14,0.917
signeR,Realistic,310111,signeR.1,ID1,1
signeR,Realistic,310111,signeR.2,ID2,0.999
signeR,Realistic,310111,signeR.6,ID5,0.967
signeR,Realistic,310111,signeR.9,ID3,0.995
signeR,Realistic,310111,signeR.10,ID9,0.998
signeR,Realistic,310111,signeR.12,ID4,0.998
SigProfilerExtractor,Realistic,310111,ID83A,ID2,0.999
SigProfilerExtractor,Realistic,310111,ID83B,ID1,1
SigProfilerExtractor,Realistic,310111,ID83E,ID8,0.987
SigProfilerExtractor,Realistic,310111,ID83F,ID6,0.995
SigProfilerExtractor,Realistic,310111,ID83G,ID3,0.981
SigProfilerExtractor,Realistic,310111,ID83H,ID9,0.992
SigProfilerExtractor,Realistic,310111,ID83I,ID13,0.985
SigProfilerExtractor,Realistic,310111,ID83J,ID4,0.996
SigProfilerExtractor,Realistic,310111,ID83K,ID11,0.993
SigProfilerExtractor,Realistic,310111,ID83L,ID14,0.965
NR_hdp_gb_1,Realistic,310111,hdp.2,ID1,1
NR_hdp_gb_1,Realistic,310111,hdp.1,ID2,1
NR_hdp_gb_1,Realistic,310111,hdp.6,ID3,0.993
NR_hdp_gb_1,Realistic,310111,hdp.9,ID4,0.998
NR_hdp_gb_1,Realistic,310111,hdp.3,ID5,0.998
NR_hdp_gb_1,Realistic,310111,hdp.5,ID6,0.998
NR_hdp_gb_1,Realistic,310111,hdp.4,ID8,0.997
NR_hdp_gb_1,Realistic,310111,hdp.7,ID9,0.999
NR_hdp_gb_1,Realistic,310111,hdp.15,ID10,0.986
NR_hdp_gb_1,Realistic,310111,hdp.11,ID11,0.999
NR_hdp_gb_1,Realistic,310111,hdp.14,ID12,0.992
NR_hdp_gb_1,Realistic,310111,hdp.8,ID13,0.998
NR_hdp_gb_1,Realistic,310111,hdp.10,ID14,0.903
SignatureAnalyzer,Realistic,310111,W.14,ID1,1
SignatureAnalyzer,Realistic,310111,W.5,ID2,0.999
SignatureAnalyzer,Realistic,310111,W.6,ID3,0.975
SignatureAnalyzer,Realistic,310111,W.9,ID4,0.997
SignatureAnalyzer,Realistic,310111,W.7,ID6,0.989
SignatureAnalyzer,Realistic,310111,W.10,ID8,0.979
SignatureAnalyzer,Realistic,310111,W.8,ID11,0.998
