Data_set,Noise_level,Approach,Run,PPV,TPR,aver_Sim_TP_only,Composite,N_Sigs,FN,FP,FP.sigs,FN.sigs
SBS_set1,Moderate,SigProfilerExtractor,seed.200437,1,0.782608695652174,0.9777468514007641,2.7603555470529377,18,5,0,,
SBS_set1,Moderate,SigProfilerExtractor,seed.310111,0.9,0.782608695652174,0.97982529625918,2.662433991911354,20,5,2,,
SBS_set1,Moderate,SigProfilerExtractor,seed.528401,1,0.782608695652174,0.9756346839609903,2.7582433796131642,18,5,0,,
SBS_set1,Noiseless,SigProfilerExtractor,seed.1076753,0.9047619047619048,0.8260869565217391,0.9887417860459949,2.719590647329639,21,4,2,,
SBS_set1,Noiseless,SigProfilerExtractor,seed.145879,0.9047619047619048,0.8260869565217391,0.9885268756158795,2.7193757368995235,21,4,2,,
SBS_set1,Noiseless,SigProfilerExtractor,seed.200437,0.9047619047619048,0.8260869565217391,0.9886461486247081,2.719495009908352,21,4,2,,
SBS_set1,Noiseless,SigProfilerExtractor,seed.310111,0.9545454545454546,0.9130434782608695,0.9840920111456434,2.8516809439519677,22,2,1,,
SBS_set1,Noiseless,SigProfilerExtractor,seed.528401,0.9047619047619048,0.8260869565217391,0.9888963786069271,2.719745239890571,21,4,2,,
SBS_set1,Realistic,SigProfilerExtractor,seed.1076753,0.9411764705882353,0.6956521739130435,0.9757478228091884,2.612576467310467,17,7,1,,
SBS_set1,Realistic,SigProfilerExtractor,seed.145879,0.9411764705882353,0.6956521739130435,0.9755882361322518,2.6124168806335306,17,7,1,,
SBS_set1,Realistic,SigProfilerExtractor,seed.200437,0.9444444444444444,0.7391304347826086,0.9725059072301236,2.656080786457177,18,6,1,,
SBS_set1,Realistic,SigProfilerExtractor,seed.310111,0.9444444444444444,0.7391304347826086,0.9756920159008491,2.659266895127902,18,6,1,,
SBS_set1,Realistic,SigProfilerExtractor,seed.528401,0.9444444444444444,0.7391304347826086,0.9731970780138165,2.6567719572408697,18,6,1,,
SBS_set1,Realistic,SP_KmSigHdp,seed.1076753,0.8571428571428571,0.782608695652174,0.9725701340941387,2.6123216868891697,21,5,3,,
SBS_set1,Realistic,SP_KmSigHdp,seed.145879,0.8571428571428571,0.782608695652174,0.968770080342947,2.608521633137978,21,5,3,,
SBS_set1,Realistic,SP_KmSigHdp,seed.200437,0.8571428571428571,0.782608695652174,0.9704102819900962,2.610161834785127,21,5,3,,
SBS_set1,Realistic,SP_KmSigHdp,seed.310111,0.9047619047619048,0.8260869565217391,0.9713164906624876,2.7021653519461317,21,4,2,,
SBS_set1,Realistic,SP_KmSigHdp,seed.528401,0.8571428571428571,0.782608695652174,0.9744044811560145,2.6141560339510455,21,5,3,,
SBS_set1,Realistic,SP_Kplus2,seed.1076753,0.8947368421052632,0.7391304347826086,0.976721249838075,2.6105885267259468,19,6,2,,
SBS_set1,Realistic,SP_Kplus2,seed.145879,0.8888888888888888,0.6956521739130435,0.9757218620656871,2.5602629248676196,18,7,2,,
SBS_set1,Realistic,SP_Kplus2,seed.200437,0.9,0.782608695652174,0.9738685702005285,2.6564772658527023,20,5,2,,
SBS_set1,Realistic,SP_Kplus2,seed.310111,0.9,0.782608695652174,0.9748445602587978,2.657453255910972,20,5,2,,
SBS_set1,Realistic,SP_Kplus2,seed.528401,0.8947368421052632,0.7391304347826086,0.9772229322511007,2.6110902091389723,19,6,2,,
