Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14
DEL,C,1,0,0.0364138538429537,0.00847325188321056,0.0086228175610132,0.00302819312706038,0.0214700822475181,0.164226566604333,0.0122211917823292,0.0242161188454727,0.0181675523596344,0.0132381128328291,0.0158568340375356,0.0038902705648723,0.0445951633267506,0.0207638973360905
DEL,C,1,1,0.0232846386968048,0.00278725853605839,0.0078136009831849,0.00034296326012969,0.000673445948089044,0.142326994262982,0.0148501233908109,0.000377124954068115,0.020903858021977,0.0338429208138004,0.0121137122924241,0.0261794536080537,0.0842694810450322,0.000145967643838949
DEL,C,1,2,0.00252800097179344,0.0010106713389644,0.00198487688070611,9.38218032821027e-06,4.64599526376521e-05,0.0836758847164744,0.00485310991999246,2.71677317338446e-05,0.0227825110753044,0.0202903250223875,0.0674764992957977,0.0198992664240207,0.31452944413869,0.000109475732879212
DEL,C,1,3,0.00603608280517927,0.00516553629020461,0.00376655941480759,0.00315090932628081,0.00490800259282274,0.0901396059203389,0.0057628224272623,0.00765485376853277,0.0116730229061691,0.0118340851416504,0.00632042022862009,0.0173809270245381,0.00488847162420279,0.00953655273081134
DEL,C,1,4,0.00190070662735172,0.00629239615053081,0.00325859637399209,0.00274327549788236,0.0306660257575764,0.0504305267033994,0.00662537921061318,0.0256748878985714,0.00300541663257214,0.00165949497981921,0.00686801939012807,0.00545953429514687,0.0215934475055845,0.0121518063495925
DEL,C,1,5+,0.000844763949714033,0.00305086300219886,0.0015557994455821,0.00927974686182498,0.127362365740788,0.0234916347137754,0.00825028686398717,0.104587939184802,0.00138815070520228,0.00216449591637223,0.00561110019324621,0.00427553890583791,0.0169477807633786,0.0477070915946965
DEL,T,1,0,0.0383549958200343,0.0496535021977354,0.0239798545884465,0.0072088382918597,0.0552898006555321,0.0207134598598023,0.00873166821232651,0.0510734937795104,0.0726138483174638,0.12664698622369,0.0555101781795552,0.399112943136899,0.0660267409110039,0.0290475611239509
DEL,T,1,1,0.00801938346809974,0.00169204809135737,0.00780725543967153,8.62677128407096e-06,5.24908118742704e-05,0.0305189512002967,0.00444442697936151,3.91399524979118e-05,0.0838427119411397,0.0489504512132852,0.16363081785726,0.0618747220116646,0.0060053740813882,3.64919109597373e-05
DEL,T,1,2,0.00814113786489234,0.122429926787165,0.0154644547532389,0.00433854831729576,0.0624537913331639,0.00843754036248815,0.0160506295289143,0.0437041314291977,0.102722005079384,0.19628034495942,0.0131904867184173,0.0134311434639069,0.0616886270193273,0.0160564408222844
DEL,T,1,3,0.00815428005409734,0.533127654330991,0.0117829438820675,0.00975368294202755,0.204785196429553,0.0125346296328332,0.0281657209324258,0.167628128088027,0.0953815234938695,0.0337487844054941,0.30539758769775,0.0516572803187391,0.0479134967140406,0.0641406154968982
DEL,T,1,4,0.00137532029269953,0.0425114247357203,0.0221421121447449,0.0381275038457686,0.0422463923176681,0.010035325834945,0.0196128515066254,0.175536700842752,0.0297194409160326,0.0490840383139993,0.00420678982018277,0.013772560123787,0.0207840978989284,0.260369784697725
DEL,T,1,5+,0.0134036178919697,0.00853971565602346,0.0131630311191389,0.389105087376993,0.0112299066288971,0.00730696796533779,0.0140248982222292,0.0128595465106963,0.0150649376471641,0.0254713555899386,0.00711776554976909,0.0362528112059839,0.00793162614522969,0.291862303855979
INS,C,1,0,0.00256889867999109,0.000765142205747646,0.000913164797828016,1.04397529900053e-05,3.86421721457395e-05,0.00233710594017461,0.00369779468397806,2.48653815869087e-05,0.000723670676692879,0.000338377890164141,0.00291404637909011,0.00226462610177349,0.00271941467836447,0
INS,C,1,1,0.00190811136828439,0.00173227801521873,0.00234397073161423,0.000178737333933803,0.00177173242462431,0.000983202571336816,0.00476272811581446,0.0017046600487914,0.00103889529143747,0.000733526288915061,0.00262438177589991,0.00248701677013575,0.00419243096247855,0.00145967643838949
