num.sigs,37
likelihood,31067.68
evidence,44385.8
relevance,0.834156299711862,2.13763751986974,0.0133333333333333,0.753819335781395,3.13835022106164,0.499732960940492,0.39329035288058,3.81622384072289,0.351757299873898,4.14021468491271,7.56691097843568,6.38767519643229,0.495701528902412,14.3065337821263,4.68023982080707,32.7304192596267,4.90437528262916,2.06484993141988,3.63133904370422,0.896448980924533,5.05414025081009,0.0133333333333333,0.0133333333333333,0.487637450910868,0.572769042240071,0.0133333333333333,14.9201275493646,0.85220972542708,2.31921092608884,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.717212780227944,11.5999116320593,0.55227354467158,0.390472248962104,8.88982579759672,2.52441038543605,3.86492310572764,6.42156801070569,0.613089870765056,1.706306392685,0.0133333333333333,4.25936539390787,1.41961619141386,0.0133333333333333
error,38675526
