"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998852434631011
"hdp.2","SBS7a",0.951466306379142
"hdp.3","SBS17b",0.999299006945453
"hdp.4","SBS13",0.997464919963143
"hdp.5","SBS5",0.999155992356505
"hdp.6","SBS3",0.99716481508208
"hdp.7","SBS7b",0.983547314091079
"hdp.8","SBS28",0.98433177863989
"hdp.9","SBS16",0.989199595447703
"hdp.10","SBS41",0.993766190528457
"hdp.11","SBS4",0.999334836907445
"hdp.12","SBS44",0.994154658002436
"hdp.13","SBS40",0.999247063327022
"hdp.14","SBS12",0.993289270504114
"hdp.15","SBS22",0.988788495357985
"hdp.16","SBS7d",0.980221582033172
"hdp.17","SBS18",0.997874069552098
"hdp.18","SBS2",0.999662059326597
"hdp.19","SBS17a",0.998372865231452
"hdp.20","SBS35",0.993705256591293
"hdp.21","SBS7c",0.999333894221418
"hdp.22","SBS29",0.950157545425245
