"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID10","ID11","ID12","ID13","ID14"
"W.1",0.000932032620272971,0.00854225887470716,0.548058758502164,0.0333494300063479,0.250941521660923,0.0841103119401572,0.131556853826323,0.906372110616488,0.124563767216307,0.0144774960167673,0.212200030208288,0.158911125231992,0.0344352311052444
"W.2",0.00491747760371397,0.0583090701656862,0.0549660014549067,0.00759442763382023,0.257756599810646,0.0490753819571506,0.00632368827282959,0.247978041794751,0.0114871393238039,0.00732302577251176,0.148757338071658,0.049180918918852,0.0277987660127458
"W.3",0.0320642207058064,0.0389822993950721,0.173070019386223,0.150251567263431,0.320814889376319,0.0733837936442886,0.0585666200368398,0.262146506676083,0.104662433251883,0.0463678829135821,0.220997392009144,0.101032902805327,0.0396584379854436
"W.4",0.00310587238837579,0.00551036037653574,0.973442948435819,0.0548274654851024,0.266084618159084,0.0530097300792844,0.0865666076063287,0.387773351863022,0.160758512900646,0.175958840932485,0.0950362852441309,0.0786297521829604,0.0188259201041548
"W.5",0.0040810565287509,0.00152068773342706,0.176001099146559,0.00498218348569734,0.12783793424718,0.00614566115481174,0.0146804209234601,0.0228975388651457,0.112243970295056,0.997678147898177,0.016984372819824,0.019098605183746,0.0181533045344994
"W.6",0.00086068516495974,0.000878473575949723,0.0542390382328413,0.0277821053605347,0.490352005467166,0.00707657427549646,0.041894884369189,0.126604461121042,0.0300079339744183,0.00677196863781071,0.0110818788024671,0.978498933551421,0.00949116148300211
"W.7",0.00420565388642125,0.0127769557588674,0.271217695755828,0.240365283856627,0.718080745732681,0.0554844937469329,0.144572025157382,0.318319956619625,0.177258553451307,0.157410554863861,0.364552886496533,0.124136053255682,0.0466561592823052
"W.8",0.00024592653358102,0.00131200962034461,0.0368016480528874,0.0235020834285808,0.122020338268118,0.345954808754942,0.981830002840126,0.0246056918644695,0.0346255887509099,0.00576934808284679,0.0207345664777415,0.053343009411455,0.0227303119253098
"W.9",0.00260639824562159,0.0249686927825924,0.0643251143024262,0.00208268906547515,0.38868837009144,0.0590121775401948,0.0263710493169043,0.283544606636158,0.00719785774002513,0.00107035331275518,0.075024226272624,0.124026958788086,0.0340339740710284
"W.10",0.00105472613920188,0.00862402141407048,0.0509135356269069,0.0090069150809331,0.488510576963601,0.0311257292177577,0.0228503168152258,0.211382159005643,0.00479796578977565,0.00123162054809756,0.0361139796579933,0.0462593681978336,0.0210718435758545
"W.11",0.00285206099032997,0.999462958596749,0.0316909609369372,0.00469850509588343,0.147783809683695,0.0244896959128934,0.0287858082879038,0.0182335086783179,0.00327445077962141,0.0167492589844457,0.01119786400379,0.0161671137021858,0.0776670596378111
"W.12",0.999943388668215,0.00447896326819064,0.0828443331817827,0.00413810898967359,0.00785780147713744,0.0383557811040354,0.0509990801596417,0.0146029748180492,0.00261122362652899,0.0593616041483891,0.00398721749059472,0.0223781087763352,0.451574690102733
"W.13",0.000522459627115723,0.000754531810979508,0.0162798472637984,0.0100077553769093,0.023584902411715,0.0101223594978883,0.0154050681318122,0.0114712469629537,0.071081287686337,0.0142301662634513,0.00997797996961547,0.0170233175565216,0.887302183479466
"W.14",0.00415443269397953,0.00675188080906697,0.0418476463447298,0.997323035996254,0.192642880322799,0.022364558412525,0.0373130947032432,0.0259363035968465,0.0823479651896496,0.00369937343795157,0.0225732852689425,0.0272164903470856,0.0177505594477229
"W.15",0.000432711979439171,0.00175419635674656,0.0343510057052399,0.0192740040757229,0.0602566028474137,0.989679084924787,0.395556244151123,0.0430134081359004,0.0597631300358438,0.00379995992825088,0.0179063060614488,0.0299262628378503,0.0134692464403903
