Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14,low confidence hdp.15,low confidence hdp.16,low confidence hdp.17,low confidence hdp.18,low confidence hdp.19,low confidence hdp.20,low confidence hdp.21
INS,C,1,4,0.000249500942661807,0.00231482825395694,0.0171589513440637,0.000242125527625989,0.000673954488462708,0.0013699348859494,0.000499635817138604,0.00047596711998585,0.00645664147514559,0.0100560130056056,0.00734441106400681,0.000504457166846669,0.000877316440910103,0.00104951685817839,0.00125452857498219,0.0103666976921792,0.0107840847154092,0.0125012304360665,0.00801526717557252,0.00710999581764952,0.00199902904303624
INS,C,1,5+,0.000444405454915992,0.0216863750598414,0.0492040889824639,0.000417656316013259,0.00100407864825872,0.00127884303137453,0.00507443247225328,0.000545282317734486,0.0103300223884412,0.325057730747291,0.0173435318790327,0.000637277587647805,0.00208013898180452,0.00338958793909287,0.000643199407958537,0.0209899525071001,0.00809779646500039,0.0322804902057289,0.230343511450382,0.342220828105395,0.000285575577576606
INS,T,1,0,0.00598676569218231,0.00228208373870842,0.00246053073047006,0.00830098315039835,0.0135070901604454,0.00261564306190345,0.00565880793079089,0.0023378238781617,0.022867775200967,0.00955656578665256,0.0114251159559207,0.00206418559856825,0.00664404450939411,0.0123757621865102,0.000899816932369279,0.00149757762344574,0.0190376080355057,0.00214711093611576,0.0022082878953108,0.00146382266833961,0.00159922323442899
INS,T,1,1,0.0145218587446846,2.0075132269288e-05,0.000218362252326294,0.0125670234109377,0.0107572165240848,0.00124547619330233,0.0120653914341771,0.0152337651936697,0.047590689414888,0.000287182150897988,7.0763668645905e-05,0.0136521162329733,0.00503387433480503,0.0013432811462331,0.00961984597153946,0.000122312116655927,0.00128474655454333,0.000129195786986908,0.00054525627044711,0.00146382266833961,0.011023217294457
INS,T,1,2,0.0290269830457412,0.000463115965504701,0.00630455593416504,0.0323211350250662,0.0321013402461881,0.00078456532811259,0.0241776671572862,0.0268398555012216,0.034870158876305,0.00400556669600325,0.00339665609500344,0.028271477648016,0.00126358367955816,0.00107336951404608,0.024719717786947,0.00296830624567433,0.00303667367437515,0.00415272172457919,0.0019629225736096,0.00334588038477624,0.0347831053488306
INS,T,1,3,0.0199498566814435,0.00311883389700172,0.00175520895857766,0.0174417668391632,0.0158002724406398,0.00209101429504165,0.0187394205446028,0.015376828778742,0.0251421560475207,0.0258585230132792,0.00396062109057535,0.0156782787306847,0.000665892478825053,0.00173245605775858,0.0208621769361275,0.000829335815374335,0.00307560538814919,0.00163032778816813,0.00389858233369684,0.00648264324550397,0.0277865036982037
INS,T,1,4,0.0116581770788547,0.0107531453504337,0.00549002225485036,0.00998756730720502,0.00701407537596745,0.00172935334101222,0.0120647012641646,0.00984760558666407,0.00895229562357159,0.0822846428185376,0.00901271816117391,0.012433033115777,0.00155808919859158,0.00307824800987249,0.0071314837832211,0.00280422901601394,0.00486646422175504,0.00479870065951373,0.00498909487459106,0.00700543705562526,0.0166204986149585
INS,T,1,5+,0.00179596131578272,0.476470869994509,0.0167797262314812,0.00112791220306272,0.00215440166601875,0.0377063442190291,0.159861858217523,0.00334022190226839,0.0664091692923171,0.0198262708523673,0.0110691532590958,0.00399971769149775,0.00708797282861081,0.0275925012271564,0.00429047944845444,0.0236509868499559,0.0204391497313712,0.0403398464415789,0.0165757906215922,0.006900878293601,0.00214181683182454
DEL,repeats,2,0,0.0291839269883372,0.000428218859762393,0.00103240343149477,0.0307915935263544,0.0354687604747021,0.00319142400346922,0.0221519803530343,0.0359203535646842,0.00975252774396281,0.00615533022558247,0.0010207123113773,0.0433979005518819,0.00534884023726605,0.00221704159275482,0.0324915036834962,0.000444500131261784,0.00218017597134626,0.000399891721626144,0.00441657579062159,0.00773734838979507,0.0440928691778279
DEL,repeats,2,1,0.027228797453762,0.00300125846149083,0.0159815681820281,0.0216371928314459,0.0138829015498103,0.00397073105814286,0.022615245155952,0.0299126359202458,0.0110662273981859,0.0172305723058658,0.0383410422845085,0.0325686089092292,0.00311617839718316,0.00188938142530917,0.0297945362817859,0.00790553924727334,0.0116795141322121,0.00938822718771533,0.0224645583424209,0.0159974905897114,0.026587086272382
DEL,repeats,2,2,0.0039183582687634,0.00121218341393986,0.00338938600622397,0.00469980875642985,0.00417042983178867,0.000598669896535351,0.00380096480095119,0.00176316650053254,0.0108086242779334,0.00739360258057243,0.021147615157149,0.0012222083035681,0.00268093024063271,0.00280205936298344,0.0076509273205364,0.00276246390300947,0.00490539593552908,0.00298380746136431,0.0091330425299891,0.0106649937264743,0.0079675586143873
DEL,repeats,2,3,0.000177446100612158,0.000712088457726235,0.00260335577287125,0.000158362630547724,0.000505047443699989,0.000293574045749995,0.00013374171228722,0.000736945261419596,0.00749910288836393,0.00076665148109289,0.005710413624365,0.000833122600280069,0.000664032443968,0.00101562097878746,0.000415968729085154,0.00156917496002482,0.0020244491162501,0.00158726252583916,0.00313522355507088,0.00606440819740694,0.000285575577576606
DEL,repeats,2,4,0.000806965555659807,0.00051273029579089,0.00334807755646052,0.000732916833483508,0.000531600318706876,0.000238052864438656,0.000749420635364841,0.000763627262226602,0.00293972593346281,0.00106203883630225,0.00367327770880107,0.000931565970991499,0.00164365080201603,0.000852418596534837,0.000602223383899403,0.00202859120307391,0.0020244491162501,0.00282385077271385,0.00267175572519084,0.00146382266833961,0.00102807207927578
DEL,repeats,2,5+,0.0218649554059117,8.1416105172471e-06,9.3020965115599e-05,0.0239027594858692,0.0268664432003244,0.000225912438998712,0.0167955047052577,0.0262776690587522,0.000973980773198587,0.000238664421056837,5.14644862879309e-05,0.0311625354741207,0.000610711444732474,0.000446923446784097,0.0207529075386365,4.77315577193862e-05,0.000467180565288484,6.15218033270991e-05,0,0.000104558762024258,0.0211611502984265
DEL,repeats,3,0,0.0168350597783162,5.93716930353896e-05,0.000188565993480529,0.0182733835483215,0.0145948081032318,0.00442634498611835,0.0135059275204253,0.0158559861379548,0.00156913701704067,0.00113053445490152,0.000591841592311206,0.0182198365475441,0.00313291871089664,0.00094280760824398,0.0335316324558256,8.05470036514642e-05,0.00101222455812505,0.000123043606654198,0.000517993456924755,0.00135926390631535,0.0303852414541508
DEL,repeats,3,1,0.00627895302124114,0.00547283039428657,0.0108385738427016,0.00597043978748512,0.00389268766391425,0.00197950796711553,0.00619803870700335,0.00477027770949607,0.000678217617015264,0.0421875930889348,0.0359779646224544,0.00525994909592265,0.0114553346729718,0.00745960427188513,0.00647835079367247,0.00736557600057278,0.00899322588180332,0.0090621616300817,0.0261995637949836,0.0282308657465496,0.00645400805323129
DEL,repeats,3,2,0.000930419045995247,0.00155869810897465,0.00465074044318857,0.00105656556299342,0.00131461610468509,0.00174934251283531,0.00109455291353853,0.000494735670242952,0.000454717550456353,0.0143098763190312,0.00617573835455171,0.000914377445946646,0.000661552397491929,0.00123155028453708,0.00162082939611688,0.00257153767213193,0.00253056139531262,0.00314991633034748,0.0105234460196292,0.02676704307821,0.000856726732729817
DEL,repeats,3,3,0.00075196247087831,0.000478634519356488,0.00101541217645049,0.000735854836685216,0.000796676719968133,0.000135980497682435,0.000696750263588219,0.000533142836000864,5.34728561045137e-05,0.00191181260454946,0.00214435359533046,0.000896147192111196,0.00010416195199498,0.000174501008716263,0.000414313132153472,0.000581728359705019,0.00120688312699525,0.000658283295599961,0.00278080697928026,0.0061689669594312,0.000742496501699175
DEL,repeats,3,4,0.00640295487883832,4.33660566631109e-06,4.53715759696866e-05,0.00654696117517335,0.00563368775465542,5.43999318280314e-05,0.00511981351417174,0.006474652658561,0.000169996706828554,0.000127002292819483,4.93201326926005e-05,0.00666836642080999,0.000117802207613371,5.52377293778098e-05,0.00395977396135092,5.96644471492327e-06,0.000233590282644242,6.15218033270991e-06,5.4525627044711e-05,0,0.00633977782220065
DEL,repeats,3,5+,0.00814932592601301,5.51503111911302e-06,7.94156485765207e-05,0.00881468236527789,0.0108672729889771,0.000395955722708507,0.00630728411103833,0.00868030948303582,0.00014748503095569,0.000222254012434095,9.43515581945401e-05,0.0102427983335465,0.000432148098455365,0.000627701470202384,0.0102887071319391,5.96644471492327e-05,0.000506112279062524,4.30652623289694e-05,0.000136314067611778,0.000627352572145546,0.0144501242253762
DEL,repeats,4,0,0.0121319787158579,3.25166863276479e-05,0.00011592222191441,0.00947221599777148,0.00602935725667457,0.00200255157718625,0.0100224881971473,0.0134801694108179,0.000378458485846379,0.000856908728517972,0.000250889370653663,0.0162827418614287,0.00171309210334602,0.00319123427450892,0.0145270352770455,8.65134483663874e-05,0.000934361130576968,6.15218033270991e-05,0.000381679389312977,0.000941028858218319,0.0119370591427021
DEL,repeats,4,1,0.00241784059774545,0.00174697907165366,0.0102228870974196,0.002441412533009,0.00266560105350228,0.00232999509008718,0.00229054191014856,0.0021976190788901,0.000440899407949025,0.00841497214333136,0.00979326286987419,0.00315435477792816,0.00161203020944612,0.00157050907844636,0.00549989300704829,0.00620808572587766,0.00654052791403878,0.00720420316960331,0.00586150490730643,0.00522793810121288,0.00428363366364909
DEL,repeats,4,2,0.000151928538651525,0.000263066460637045,0.00325271721565042,0.000158558497427838,0.000264940696618973,0.000531278936211073,0.000182148157000253,0.000154042979814362,6.87246690265085e-05,0.00127501740038436,0.0058369304864895,0.000232826384698463,0.000474308888548571,0.000714324273090313,0.000249167338218172,0.00218670198801938,0.00459394222533676,0.00252854611674377,0.00141766630316249,0.00355499790882476,0.000428363366364909
DEL,repeats,4,3,0.00337876180249625,8.12851690110485e-06,9.81306541325379e-05,0.00358851969032288,0.00202973433464059,0.000279848405523306,0.00256994731261033,0.00466060805711075,9.31885769533881e-05,0.000187649455120922,0.000102928972575862,0.00336348183264054,0.00035402663445913,0.000607615023155907,0.00558225895439948,4.77315577193862e-05,0.00105115627189909,3.69130819962595e-05,0,0.000418235048097031,0.00605420224462404
DEL,repeats,4,4,0.00400203048690306,5.41290091320352e-06,6.91962705426428e-05,0.00433244764884931,0.00395045260664643,0.000200317019759084,0.00310463053024722,0.00469462346497186,9.21514536746925e-05,0.000166244574308649,7.0763668645905e-05,0.00431588237944398,0.000351546587983059,0.000292508885114311,0.00662238772672883,6.26476695066944e-05,0.000116795141322121,3.07609016635496e-05,8.17884405670665e-05,0.000836470096194061,0.00588285689807808
DEL,repeats,4,5+,0.00193174690807741,9.23335623118737e-05,0.000791263047406217,0.00187396063346517,0.0022108095623281,8.06526352475292e-05,0.00146420040873192,0.00200989214464081,3.71534162779793e-05,0.00135350196336269,0.00343525445971939,0.00286475417414216,7.68814407581998e-05,9.28998175899528e-05,0.00117878501535773,0.000516097467840863,0.00132367826831737,0.000769022541588739,0.00079062159214831,0.00230029276453367,0.0012279749835794
DEL,repeats,5+,0,0.0160412088262138,1.89307502184559e-05,0.000724960215222564,0.0213019283443501,0.0272433402268276,0.0159041506452037,0.0140796951604144,0.0107334148681141,0.00304798330158313,0.00140523042532568,0.00100784618980531,0.00803928150923584,0.0293420498700146,0.00983482663513094,0.0506310514654723,0.00036395312761032,0.00210231254379818,0.000258391573973816,0.00152671755725191,0.00303220409870347,0.0303852414541508
DEL,repeats,5+,1,0.000120723976886554,0.00161489329073393,0.00753512911199146,0.000378142301938112,0.000900536006196093,0.00585501014672787,0.000166501151922114,0.000177161856289998,0.000101912613944769,0.00212978564082111,0.0348736225208592,0.000261994790835183,0.00378579094572232,0.00714324273090313,0.00105006235391944,0.00576358559461588,0.0066573230553609,0.00623831085736785,0.00577971646673937,0.0103513174404015,0.000713938943941514
DEL,repeats,5+,2,0.000439390050971538,0.000257404781017139,0.00118538628941155,0.000528184848056651,0.000574211576384027,0.00068465813277241,0.000350776545262295,0.000612443068212991,7.39407890458307e-05,0.00160750654900166,0.00153321282066128,0.000976881173382475,0.000367046878458502,0.00160942656959891,0.000146934227686796,0.00080248681415718,0.00116795141322121,0.000830544344915838,0.0019629225736096,0.00230029276453367,0.000114230231030642
DEL,repeats,5+,3,0.000162307467330189,7.14492445649951e-05,0.000584289860961053,0.000370818583812115,0.00072941245227607,4.15635584329309e-05,0.00012957232906096,0.000198126285495503,6.41491251499101e-05,0.000615390323352832,0.00253248159608527,0.00035054173803594,0.000318065960556101,0.000694237826043836,0.000440802683060388,0.000274456456886471,0.000311453710192323,0.000547544049611182,0.001226826608506,0.00156838143036386,0.000142787788788303
DEL,repeats,5+,4,6.24707378290133e-05,5.04313719334656e-05,0.000431553253117372,4.68377322011444e-05,9.25053311568721e-05,7.31905266172448e-05,3.79498963043192e-05,0.000209064248559244,6.7260494985997e-05,0.000280760686654307,0.000786977769486277,0.000283089798844775,0.000590251061304889,0.000310084526279977,4.71845125529429e-05,0.00031025512517601,0.000272521996418282,0.000289152475637366,0.000845147219193021,0.000627352572145546,2.85575577576606e-05
DEL,repeats,5+,5+,0.000574975396794238,2.81093751341686e-05,6.32862687881111e-05,0.000836990274434451,0.00123341949371855,4.36127385231126e-05,0.000317100030405298,0.00077825264465653,3.12967201159333e-05,0.000791267094027004,0.00056396499557191,0.000958130055151726,0.000434008133312418,0.000410516761512359,0.00122431393097899,1.49161117873082e-05,7.78634275480807e-05,3.69130819962595e-05,0.000190839694656489,0.00146382266833961,0.00137076277236771
INS,repeats,2,0,0.00729049345339446,0.000521146872247125,0.00114610940275123,0.00573721342897735,0.0042129506197043,0.00227752834702347,0.00525284614767899,0.0124074618286841,0.00286368039423374,0.00301202347830027,0.00324655134333031,0.0139250491761097,0.00152708861764069,0.00384153299763859,0.0106189987198097,0.00063840958449679,0.00478860079420696,0.00072595727925977,0.00310796074154853,0.00658720200752823,0.0106234114858497
INS,repeats,2,1,0.0187828572113018,0.000122561484537857,0.00227085661166056,0.0194356490989659,0.0198015238183812,0.000292916761570125,0.0147804729914729,0.0212755396776475,0.00469972413740932,0.00148121775220925,0.00144958303044339,0.0238131388564578,0.000240564508178883,0.000497139564400288,0.0235823226948814,0.00109484260518842,0.00303667367437515,0.00115045772221675,0.00163576881134133,0.00115014638226683,0.0263586258103207
INS,repeats,2,2,0.00693653470880109,0.000758699112469394,0.00470171420832141,0.00764838876966415,0.00870554327227499,0.00103112422311426,0.00539906764649379,0.00718856190686151,0.00154226332267211,0.00498412649713763,0.00411715890303447,0.00795620363818571,0.00109122044947122,0.00319751128921094,0.00893360104335719,0.00265208467578339,0.00400996651872615,0.00360517767496801,0.00916030534351145,0.0118151401087411,0.010937544621184
INS,repeats,2,3,0.000996675982502229,0.000493281038373202,0.0011065862660178,0.00148465391936057,0.00178609926686019,0.00130896211232268,0.000995622242156265,0.000770877805924158,0.00131937332863008,0.00289037240568385,0.00294205313279339,0.000761764178124164,0.000701853152728082,0.000526013832029597,0.00128308762205371,0.000495214911338632,0.0022191076851203,0.000953587951570036,0.00310796074154853,0.00721455457967378,0.00145643544564069
INS,repeats,2,4,6.38693824179457e-05,0.00251810664456527,0.00729669747870706,9.46037030950024e-05,0.000282718004758167,0.000186939353509973,0.000437671786152429,0.000233053190278587,0.000620962311306096,0.0149905515288615,0.0137410178388776,0.000190115504283979,0.000613811502827563,0.000591294784930645,0.00024792564051941,0.00422424285816568,0.004827532507981,0.00596761492272862,0.00782442748091603,0.00826014219991635,0
INS,repeats,2,5+,0.00051534507815244,0.0188350856401974,0.0274531894001656,0.00145222517677476,0.00446821105184035,0.00116926989221274,0.00445287292249372,0.000758282575729547,0.000194460614755434,0.174975625191975,0.0966395834807576,0.000868020514765073,0.00155374911725846,0.00461360580598752,0.00178349179465466,0.0141106417507935,0.00661839134158686,0.0244610690028546,0.0604689203925845,0.00773734838979507,0.00208470171630922
INS,repeats,3,0,0.00354618941807932,7.17844411382365e-05,0.000407051370843376,0.00342298662877273,0.00227897852763539,0.00111943228586851,0.00278519526705987,0.00316877761757989,0.000584479974796684,0.00126074747984285,0.00084701967015553,0.00325774636039493,0.00149112794373767,0.000519736817327574,0.00494485413570183,0.000217775232094699,0.000545043992836565,0.000190717590314007,0.00106324972737186,0.00313676286072773,0.00316988891110032
INS,repeats,3,1,0.00655299185850833,0.000779664610636355,0.00203574935436309,0.00615555953704666,0.00728828922314249,0.000677930635872568,0.00525207088821288,0.00732383633641877,0.000349205508661993,0.00695694301200207,0.00382981552126019,0.0100756008626556,0.00063117182816006,0.00151778215494936,0.00501314750913372,0.00139614806329205,0.0042435568013704,0.00161802342750271,0.00959651035986914,0.0220618987871184,0.00696804409286918
INS,repeats,3,2,0.001453311875784,0.000202173289405927,0.000880528698906958,0.00126004570357781,0.00110110746749173,0.000804515836160396,0.00115028650564465,0.00110233123209815,8.83385004441938e-05,0.00120937576589339,0.00170476110828771,0.00124799109113538,0.00139192608469483,0.000772072808348932,0.000738396231530264,0.000590678026777404,0.00198551740247606,0.000467565705285953,0.00141766630316249,0.00219573400250941,0.00162778079218665
INS,repeats,3,3,2.75354302552382e-05,7.90985351152938e-05,0.000231290381164332,3.94884662212194e-05,8.19203690587264e-05,0.000186591379532395,2.62548236265806e-05,5.9371594963416e-05,1.57398709354986e-05,0.00136741513589067,0.00208002298747054,7.78692270971368e-05,0.00020584385751389,0.0010783911258077,5.25652025809101e-05,0.000104412782511157,0.000778634275480807,0.000227630672310267,0.000763358778625954,0.00365955667084902,5.71151155153211e-05
INS,repeats,3,4,2.81484925310038e-05,0.000130229106150755,0.0004249660636618,3.28800880052034e-05,9.43147263873244e-05,0.000156433634808966,3.98313186671891e-05,0.000111368351194461,2.40673607909078e-05,0.000947522723956592,0.00162542002526049,0.000104954175652663,0.000344726460173864,0.000794670061276218,0.000166387491634062,0.000196892675592468,0.000895429416802928,0.000233782852642977,0.00128135223555071,0.00125470514429109,0.000114230231030642
INS,repeats,3,5+,7.8801607798024e-05,0.00172603714199576,0.00475822860009912,6.2890300419173e-05,0.00020251656116837,8.11166005509665e-05,0.000287507809320964,9.24340742242716e-05,0.000109477513154079,0.009334668522232,0.00651883492980459,0.00014610246288125,0.000318685972175119,0.000190821246941525,0.000450736264650481,0.00344860504522565,0.00249162968153858,0.00311300324835122,0.0122955288985823,0.0201798410706817,0.000228460462061285
INS,repeats,4,0,0.00293577039574396,7.28005057508747e-06,0.000122016911223771,0.00183538337403405,0.00131959194156884,0.00125607006773081,0.002739899314595,0.00268352980166117,0.000112344853983414,0.00034390508505051,0.000634728664217815,0.00320592035306272,0.000876696429291085,0.00439014408259547,0.0018770330212947,3.87818906470013e-05,0.000622907420384645,5.53696229943892e-05,0.000109051254089422,0.000418235048097031,0.00134220521461005
INS,repeats,4,1,0.00376780989041108,0.00114875269990038,0.00471716640040878,0.00361130837602657,0.00395637837602616,0.000595538130737149,0.0038560082230448,0.00283947863867603,0.000284659836376111,0.00725554109933327,0.00241883085553275,0.00368954294409745,0.000520189748355884,0.000503416579102312,0.00306037092821456,0.00294145724445717,0.00233590282644242,0.00306378580568954,0.014803707742639,0.014219991635299,0.00134220521461005
INS,repeats,4,2,0.00033384475666135,3.53056265659458e-05,8.9881276683504e-05,0.000316418686848313,0.000596331433076306,0.00025564488219399,0.000205699026879191,0.000663486895843785,4.99954427582989e-05,0.000318575976089321,0.000508211802093318,0.000895105463320599,0.000938077579573841,0.00078211603187217,0.000423832814510645,5.96644471492327e-05,0.000467180565288484,5.53696229943892e-05,0.000190839694656489,0.00125470514429109,0.000314133135334266
INS,repeats,4,3,1.62661749549852e-05,0.000133709389321364,0.000836388373302798,2.18263832057333e-05,6.70380932882565e-05,0.000437944582669589,3.63521054534398e-05,2.94579232512134e-05,3.05951367215215e-05,0.00299311583358276,0.000767678587128303,3.04705671249666e-05,0.000272185100748788,0.000409261358571954,9.64385212704885e-05,0.000343070571108088,0.000739702561706766,0.000455261344620534,0.000926935659760087,0.00219573400250941,0
INS,repeats,4,4,2.45409753203432e-05,0.000299367202029802,0.00120182348179135,7.84744913151901e-05,0.000264035999003747,0.000100487151969477,4.57119453491239e-05,4.95522872130116e-05,5.93600558924037e-05,0.0034964872806847,0.00143457255527607,6.45871850170232e-05,0.00027156508912977,0.000238526558676906,5.75319933759567e-05,0.000498198133696093,0.000934361130576968,0.000744413820257899,0.00338058887677208,0.00460058552906734,0
INS,repeats,4,5+,0.000714377748444442,0.00158713220578915,0.00543837130201648,0.00105058736517429,0.00147800449399493,0.000472471334000387,0.000691966345419313,0.000779288436613323,0.000278955658343285,0.00977632256299189,0.0134622518714846,0.000983131546126058,0.00106021986852034,0.000305062914518358,0.000716045672952554,0.0033829741533615,0.00377637623608191,0.00470026577419037,0.00515267175572519,0.00470514429109159,0.000399805808607248
INS,repeats,5+,0,0.00480387281359503,1.02523014393768e-05,0.000110812532897471,0.00450824243172717,0.004602830056986,0.00294335722123138,0.00424598264326417,0.00447196962593948,0.000241680227561929,0.000165531078281573,7.50523758365659e-05,0.00446094311353464,0.00908565026508597,0.0133763183300128,0.00382235941602129,8.35302260089258e-05,0.000583975706610605,2.46087213308397e-05,5.4525627044711e-05,0.000941028858218319,0.00536882085844019
INS,repeats,5+,1,0.00552450133268032,0.000806168708431484,0.00150501888430248,0.00419827883597131,0.00362028321196966,0.00526998856286863,0.0048305944613951,0.00579252150749493,0.00075609337379497,0.00576148041863666,0.0015417902350426,0.00576440626276932,0.00981106385933672,0.00878279897107175,0.00697213257854669,0.00103219493568173,0.00206338083002414,0.000805935623584999,0.00553435114503817,0.00742367210372229,0.00245594996715881
