Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14,low confidence hdp.15
INS,T,1,1,0.0122457254596807,0.00198272336137876,5.49736333227845e-05,0.0103421631191803,0.0274104129186424,0.0110083029033219,0.0187945980637198,0.0140714117303633,0.00830913017352679,0.00666654648374827,0.0115623222736451,0.0118572348450005,0.00898258107588663,0.0233789852355846,0.000325436084353033
INS,T,1,2,0.026610727633068,0.00155310849519322,0.000491446621203259,0.0129612095082129,0.0785206814773001,0.022648502231139,0.00915583659303565,0.0118947040463466,0.0189652937872855,0.0642041186686136,0.0300836911774681,0.0514886701622053,0.0561815938012098,0.00651676251704967,0.00266857589169487
INS,T,1,3,0.0189785571484558,0.000819008194890216,0.00385816832663492,0.0103496170102222,0.0270860631362826,0.0189235333041152,0.0122356400508947,0.0112587199293424,0.0186516160550406,0.0156333940257071,0.0075212488977705,0.00767178732407322,0.00626150640312367,0.0145490512008551,0.00676907055454309
INS,T,1,4,0.00993240300599873,0.00173208288872761,0.0108310363773646,0.00792717622253038,0.00750616909900793,0.0138985902683389,0.00811883947937677,0.00882448428915735,0.015483078221869,0.00577238557083882,0.00552288724126956,0.00636555974611351,0.00534099415322989,0.00689165583198398,0.00924238479562614
INS,T,1,5+,0.00115221627769766,0.0352285335097688,0.402858358385854,0.00223432229001245,0.0616478280730344,0.175418227917661,0.00186128311824252,0.00174305025373872,0.180603924403837,0.00345646073323599,0.0045276196538608,0.00603133719682335,0.00628173744158288,0.00225733634311512,0.00338453527727154
DEL,repeats,2,0,0.0204418364908209,0.00162588123900347,0.000953443081697883,0.00845005560897921,0.0104601217972575,0.0206392053482087,0.0247553822245635,0.0198415817128486,0.0180218700144749,0.00265363883831191,0.0123645366461961,0.00954527335725018,0.0073539824799207,0.0169260343466088,0.00670398333767248
DEL,repeats,2,1,0.0232520865414611,0.0041787277217903,0.00271305965356916,0.0269548198261694,0.0166822212099368,0.0209224319403832,0.0400576683451271,0.0275742036047365,0.0150464565771493,0.0400173063402499,0.0111344746082846,0.0145340815012418,0.0237310081126464,0.0386618701592898,0.00449101796407186
DEL,repeats,2,2,0.00532678953444072,0.00224687277546086,0.00156936947309257,0.00949382175753895,0.0127646344061701,0.00430131784053852,0.00975401044501698,0.0033665757249143,0.00416045614923615,0.00181235840949926,0.00667859770318851,0.00501027197743231,0.00517914584555625,0.00295926425192831,0.00715959385576673
DEL,repeats,2,3,0.000399941203692645,0.000477468573966377,0.000853725870877419,0.000933729004566062,0.00777413322122496,0.000365794082400345,0.000773605694517609,0.000569555470726486,0.000525585225830038,0.00355140523877341,0.000600030262395843,0.000705240241621439,0.000596815634546521,0.00100503314216433,0.00175735485550638
DEL,repeats,2,4,0.000797714647896871,0.000757111293757427,0.000434641159702425,0.00149122101377346,0.00404865966102168,0.000418133212440509,0.000935880148863665,0.000688144638553315,0.00060379121459877,0.00228587910800238,0.00091830718418842,0.00183055836629565,0.00280199882659977,0.000670022094776221,0.000911221036188492
DEL,repeats,2,5+,0.0225454282139984,0.000374892205134726,1.46828073963623e-05,0.021563885381296,0.000424743762614043,0.0157336682006851,0.0219911124279328,0.023394812577656,0.0107765461947237,0.00401531130380439,0.0420008139540951,0.0380829730475577,0.0259159602662405,0.0237698314575374,6.50872168706066e-05
DEL,repeats,3,0,0.0139939609555667,0.00119931924093792,0.000113526377085757,0.00456229792390684,0.000910527911536506,0.0145916392066625,0.00318798642742312,0.0138854583015224,0.0125701612733847,0.00659203307433914,0.00704513792869553,0.00920185202219974,0.00931639321046349,0.0098908023514585,0.00039052330122364
DEL,repeats,3,1,0.00578102894455,0.0051183242074201,0.00746148708074526,0.00640023557247728,0.000755758266529197,0.00647114973606621,0.00619907908028882,0.00295630866304397,0.00756736856826179,0.00677951842704596,0.0070347026197843,0.00833716616073345,0.00847680511440652,0.00345380436950123,0.0167274147357459
DEL,repeats,3,2,0.00140434338127375,0.000815306592294729,0.00156344186498821,0.00200893433712399,0.00019295955741171,0.00114983734281736,0.00124775898003927,0.000366293169263933,0.00182947371979955,0.00112611394542494,0.0009443954564665,0.00103333026707141,0.00124420886524105,0.00118849157287687,0.00325436084353033
DEL,repeats,3,3,0.00091038603169156,0.000356307870454289,0.000755305030767574,0.00115778854122924,0.000147258609603673,0.000537423135116982,0.000541645813830754,0.000559497612311193,0.000395298829693482,0.000310071929476664,0.000750037827994803,0.00224143746358814,0.00220518319205325,0.000725857269340906,0.000715959385576673
DEL,repeats,3,4,0.00504952475833546,9.26163865901852e-05,1.11506669094575e-05,0.00397107890275772,0.000154558066545235,0.00453676661533515,0.00233153791837449,0.00531873587221748,0.00496864161832438,0.00230150288739462,0.00789170236411923,0.0164535614632202,0.0177223896902628,0.00776108926449122,0.000260348867482427
DEL,repeats,3,5+,0.00960785397605235,0.000317498284478921,1.39782580971127e-05,0.00659462714677597,0.000257067831420206,0.00732241437546391,0.00520399068456916,0.00928574235415638,0.0045374841474924,0.00170419378293763,0.00963570336590889,0.01513200257566,0.00904327419126424,0.0107761886909842,0.000325436084353033
DEL,repeats,4,0,0.00990438888337917,0.00216707843497463,4.2545383684021e-05,0.00887330377853235,0.000690274732517219,0.008401705992784,0.0105943777018331,0.0114916879986827,0.00676242745241943,0.0117767241741931,0.00463979922465655,0.00691748689173029,0.00929616217200429,0.00843111135926744,0.00019526165061182
DEL,repeats,4,1,0.00227257274406794,0.0034427957006153,0.00191014587815363,0.00243447033462067,0.00176625700139578,0.00263667064995536,0.00283566081032943,0.00227658455711741,0.00331846110421734,0.00219213643164897,0.00252012710206254,0.00210038941526385,0.00242772461510449,0.00224935988960588,0.00748502994011976
DEL,repeats,4,2,0.000222591380546385,0.000406260425067619,0.000309156232510738,0.000415351473102893,9.10845279229618e-05,8.72447684642903e-05,0.000288731574174289,0.000183146584631967,0.000120894847266948,0.000659804222025923,0.00054394047699797,0.000508999478735474,0.000718201865301746,0.000382869768443555,0.00156209320489456
DEL,repeats,4,3,0.00351132222865185,0.00022076052592675,1.0192479862478e-05,0.00325816219519305,0.000190103248173708,0.0028652388005665,0.00327058558661728,0.00383812555201269,0.00216244681608564,0.00212243033897592,0.00265709053152246,0.00139208291172232,0.00216472111513484,0.00650080961003119,6.50872168706066e-05
DEL,repeats,4,4,0.00376417886667116,0.000210037326655286,1.32267388445797e-05,0.00233454391411937,0.000272830426844737,0.00316392746956232,0.00145876450175651,0.00471082019730244,0.00213785803359067,0.00257912542890279,0.00738689429553838,0.00978137552509735,0.0113192660179247,0.00418763809235138,0
DEL,repeats,4,5+,0.0010917378723549,0.000158443855427461,0.000108077862504893,0.000583322324698874,0.000248710482168273,0.00128018265042107,0.000452955271215192,0.000534002110746845,0.000900222648010383,0.00138210356162079,0.00216402218546675,0.00327783399257965,0.00305488680733982,0.000470610757045203,0.000846133819317886
DEL,repeats,5+,0,0.0198462758371397,0.0413912057401858,2.37386143893842e-05,0.0123045290875183,0.00181259268459004,0.0158676857515339,0.0163288060547377,0.0637988671576773,0.0103718558161606,0.0161682080125952,0.0133180629979599,0.00554073528960844,0.00518926136478586,0.0583318045130774,0.000130174433741213
DEL,repeats,5+,1,0.000177235182019469,0.000828472086062184,0.00178160790399853,0.000319705504883037,0.000254740468337389,0.00023123535886282,0.000440285193698683,0.000429681067648688,0.00072058793144989,0.000235558520067543,0.00211054122729668,0.00252659982215681,0.00154767444212911,0.000303105233351147,0.00741994272324915
DEL,repeats,5+,2,0.000179590536079001,0.000743106261256974,0.000130989805716491,0.000425093192088248,0.000135304426496479,0.000285313972545382,0.000468305557437116,0.000223845825661293,0.000560590089798575,0.000364154242757477,0.000430456492588322,0.000567258455217245,0.00068785530761294,0.000670022094776221,0.00019526165061182
DEL,repeats,5+,3,0.000159319900478162,0.00030318796516647,0.000147955352842422,0.000437344141721347,0.00010843396181305,7.69624873781134e-05,0.00046270148468943,0.000228289995658748,0.000112527831001298,0.000223540228227362,0.000529591927245026,0.000769631741943397,0.000900281211434583,0.000295128779841907,0.000715959385576673
DEL,repeats,5+,4,5.36624692589819e-05,0.000123412193750581,2.05540515567759e-05,0.000216974650128377,4.40083201114426e-05,5.62046492454932e-05,0.00029165543821656,9.47309920510172e-05,0.000151118559083685,0.000447080456454724,0.000300015131197921,0.000358752644650906,0.000323696615347266,6.38116280739258e-05,0.000455610518094246
DEL,repeats,5+,5+,0.000201278552883806,3.74357953213728e-05,4.21602300670979e-05,0.000199926641904004,0.000255586782185686,0.000587945471130641,0.000210761866380388,0.000563473974940495,0.000672093388195916,0.00247456628989322,0.00158486254089337,0.00288841872872781,0.00285257642274778,0.000390846221952795,0.000260348867482427
INS,repeats,2,0,0.00537474079120136,0.00133272957778147,0.000555663941332199,0.00566089814220991,0.0012416482046827,0.00520898040514198,0.00896213060023518,0.00802383197856319,0.00408703131261922,0.00709800316081075,0.0115440604830505,0.0136877932112961,0.0157397479212608,0.00704320844865956,0.00143191877115335
INS,repeats,2,1,0.0176038537094179,0.00128113610655365,0.000144714426065874,0.0118471849015164,0.00137145159116525,0.0165468188207182,0.0150537576769705,0.0245860840406581,0.0117729041520721,0.0141503368126288,0.0138646123021857,0.0182411921626345,0.015608246171276,0.0192870645853441,0.00123665712054153
INS,repeats,2,2,0.00797066404434469,0.000324367237748898,0.000824670257776364,0.00865049885719304,0.000703392597165822,0.0052186442031553,0.00505000051167621,0.00752889178305714,0.00408959264412911,0.0030117839351493,0.00646206504328044,0.0079968110876031,0.00509822169171944,0.00370905088179694,0.00253840145795366
INS,repeats,2,3,0.000701624539804462,0.000740702127612482,0.000414134078098933,0.000741108651901074,0.00164851358725147,0.00119467736559918,0.00169657211052791,0.000975378362599362,0.000955035142322093,0.000795610919819966,0.00312276619168619,0.00254193113175728,0.00142628821137389,0.00124432674744155,0.000455610518094246
INS,repeats,2,4,0.000237234179013829,0.000499449224430302,0.0026047375473072,0.000942658913635971,0.000502604636657365,0.000604489893329451,0.0010214031721001,0.000301267945090642,0.0010171901202955,0.000612932883849219,0.000323494576248193,0.00035262012081072,0.000192194865362439,0.000366916861425073,0.00631346003644884
INS,repeats,2,5+,0.00145095021027475,0.00174841573316956,0.0213492528658623,0.00176753158863082,0.00137991472964821,0.00582939623759739,0.000900306469682697,0.000539615799164683,0.00961831208595009,0.00212243033897592,0.00219532811220044,0.0029374789194493,0.00237714701895648,0.00143576163166333,0.0283129393387139
INS,repeats,3,0,0.00292736117261781,0.000585196657750511,9.93320572035413e-05,0.00172273444147847,0.000459019473470071,0.00291263006602384,0.00396329770929872,0.0053175663537971,0.002608630765109,0.00420039299814317,0.00661729026333502,0.0043847545457333,0.00529041655708187,0.00492147181520153,0.000455610518094246
INS,repeats,3,1,0.00507955031163419,0.000507272198987776,0.000712956920887343,0.00401174319943144,0.0006255317231225,0.00552266728865448,0.00552391014186101,0.00400302764928669,0.00504206645494131,0.00358505645592592,0.00376845093056867,0.00669978229540367,0.00404620769184082,0.00321451076422401,0.00104139546992971
INS,repeats,3,2,0.000713557638911383,0.000862473404748569,0.000111797882804931,0.00059166182655755,0.000215175295929505,0.000876893031729032,0.000625219594372341,0.000796909851648927,0.000785987262669157,0.000585290812616803,0.00231924740552132,0.00340355073130347,0.00250864876894131,0.00134004418955244,0.00039052330122364
INS,repeats,3,3,3.85611062843723e-05,7.36886042462495e-05,0.000159491173368803,0.000100295425008321,9.85955633265974e-05,4.28686079871059e-05,6.09138342139849e-05,2.01157168305864e-05,8.9646602846254e-05,0.000359346926021405,1.82617905946561e-05,7.97228099224236e-05,0.000141617269214429,3.98822675462036e-05,0.000520697734964853
INS,repeats,3,4,4.08018192171128e-05,0.000448847935341474,0.000123624917041669,0.000145830581174718,9.65855679368921e-05,5.58954077090668e-05,0.000182497847305099,0.000107127887307076,0.000119528803795005,8.65317012493014e-05,0.000136963429459921,0.00016251188176494,0.000111270711525623,0.000207387791240259,0.00019526165061182
INS,repeats,3,5+,0.00010157203833716,0.000197635049917828,0.00222990792611574,0.000235055870972408,0.000171484343511174,0.000363899977989734,0.00020101565290615,8.84155925809494e-05,0.000631624350339607,0.000597309104456984,0.000275231272533745,0.000300493668169135,0.000171963826903235,0.000119646802638611,0.00429575631346004
INS,repeats,4,0,0.00235015352114385,0.00178985841789842,1.93985907060065e-05,0.00238435952256721,0.000177937486604439,0.00240342522110577,0.00291241224143905,0.00331418129968114,0.00249012649391795,0.00171981756232987,0.00226837527457907,0.0013552877686812,0.00166906067288434,0.00161922006237587,0.00019526165061182
INS,repeats,4,1,0.00277124080176919,0.00144637259354808,0.00128182881308281,0.0024087138200306,0.000476157328898085,0.00274355225598272,0.00462579657021002,0.00350995868325325,0.00273089165584789,0.00320287477540817,0.00254751978795452,0.0036151228037899,0.00288292298043659,0.00224138343609664,0.000325436084353033
INS,repeats,4,2,0.000264310328777828,0.000278612376800553,1.17237003395139e-05,0.0002787460046037,0.000186929571242594,0.000233206773657538,0.000193949648137328,0.000454942665528959,0.000305993737715214,0.000388190826437838,0.000237403277730529,0.00033422254929016,0.000263003499969653,0.000414775582480518,0
INS,repeats,4,3,2.04373863307173e-05,0.000139134464568527,0.000146226858561597,7.08488653480414e-05,8.00824478951011e-05,2.86434973114927e-05,7.89443291413245e-05,5.14588104968489e-05,8.05965648446322e-05,0.000203109132099055,5.60897853978722e-05,6.13252384018643e-05,3.03465576888062e-05,5.58351745646851e-05,0.000260348867482427
INS,repeats,4,4,4.85869939183091e-05,0.000158367533724462,0.000359611356327668,0.000121550084612733,0.000139853363431075,4.51106091261971e-05,0.000153502862219242,5.21605215490786e-05,0.000110820276661369,0.000616538371401273,0.000290884235900593,0.000527397050256033,0.000455198365332093,9.57174421108887e-05,0.000455610518094246
INS,repeats,4,5+,0.000517531734018746,0.000357338213444785,0.00255603909974306,0.000719042182381216,0.000237919980602487,0.000816629587317943,0.000976570590118606,0.000636218020688313,0.000934373734808956,0.000461502406662941,0.00122093114261415,0.00117744457731579,0.00103178296141941,0.000494540117572925,0.00728976828950794
INS,repeats,5+,0,0.00469601321099333,0.00392652265422765,2.7411664736139e-05,0.00550599005016247,0.000217185291319211,0.00350320409021411,0.00489625399412011,0.0025224173290819,0.00337942079415279,0.0033579107401465,0.00867826377330335,0.00932450249900347,0.00727305832608388,0.00105289186321978,0
INS,repeats,5+,1,0.00505221361385475,0.00887506923332484,0.00122256212602993,0.00661994085595762,0.00122916507542032,0.00351116705977708,0.00683160833476684,0.00445025149324112,0.00296670491019203,0.0047940966150481,0.00327668699812686,0.00436635697421274,0.00407655424952963,0.00217757180802272,0.00162718042176517
INS,repeats,5+,2,0.000290865382510958,0.000942420388640797,0.000231045200200596,0.000455351561663974,0.000113829212595943,0.000282530798717544,0.000548224507925865,0.000249575230909717,0.000525414470396045,0.000227145715779416,0.000759168723292131,0.000714439027381719,0.000313581096117664,0.000390846221952795,0.000455610518094246
INS,repeats,5+,3,0.000118778629276484,0.000190613453241852,6.90458313264638e-05,0.000155646101061478,0.000112030795668312,0.00022420011390912,0.000189076541400209,0.000462661487103487,0.000120894847266948,0.000717492022858791,0.000620900880218307,0.0006776438843406,0.000566469076857715,0.000175481977203296,0.000455610518094246
INS,repeats,5+,4,0.000187334023097727,0.000181149562069884,0.00010147388707326,0.000317122473333889,9.43639940851125e-05,9.7758980702787e-05,0.000348427131703994,0.000384771560305983,0.000121748624436913,0.000210320107203163,0.000541331649770162,0.000315824977769601,0.000242772461510449,0.000287152326332666,0.00019526165061182
INS,repeats,5+,5+,0.000556666045937075,0.000384127131197694,0.000126781297902307,0.00107557433706495,0.000241939971381897,0.00054948355503761,0.000544569677873025,0.000582186269666622,0.000318117373528707,0.000962665176398479,0.000675686252002275,0.00231502774967038,0.00360112484573833,0.000909315700053442,0.00019526165061182
DEL,MH,2,1,0.0277654764374757,0.00322298919597605,0.000503950022767276,0.0169957571861783,0.0126143079088664,0.0285148528323394,0.0124052241653465,0.0173245441685005,0.022423091325641,0.0202195741919201,0.030737202398034,0.0190261552141784,0.00914442938356026,0.0155859901570564,0.00162718042176517
DEL,MH,3,1,0.0102138990818746,0.000875944185328023,3.37244264574157e-05,0.0058781679959439,0.000811297612823686,0.00963836289695307,0.0111377291030219,0.0200801634706067,0.00755097604659848,0.00756551471339379,0.0199757900833259,0.0175819458498145,0.0140504562099173,0.0190956297011223,0.000260348867482427
DEL,MH,3,2,0.00858825663821107,0.00540369105493613,0.00301392099233007,0.00866289740862895,0.0019686318003698,0.00668700032849182,0.0074965437490467,0.00372585178365593,0.00808134242458031,0.00378936741720899,0.0065455475145703,0.00914972556955815,0.0137065285561108,0.00306295814754844,0.00650872168706066
DEL,MH,4,1,0.00748896287340856,0.00287847302863522,7.61007183096168e-05,0.00321100341919576,0.000576233941459202,0.00806787975421173,0.00208398409612885,0.00934094362359845,0.00641545241054592,0.00622908066076569,0.00417021032365111,0.00301106920553154,0.00358089380727913,0.00714690234427969,0.000130174433741213
DEL,MH,4,2,0.00708422758623191,0.0058544088720011,0.000391644864466885,0.0055029642132049,0.000792678708161153,0.00627273263525664,0.0032754586933544,0.00549112288738193,0.00391610512319236,0.00709319584407468,0.0026688302540476,0.00556219912304909,0.00919500697970827,0.00373298024232466,0.00221296537360062
DEL,MH,4,3,0.00206374872065713,0.00482032611805762,0.000556481218519328,0.00216908229317113,0.000426119022617526,0.00246314749282811,0.00314169191342049,0.00458310878579662,0.00200825465919008,0.00186523889359605,0.0111005598543231,0.0116395302486738,0.0114608832871391,0.00413180291778669,0.00344962249414215
DEL,MH,5+,1,0.00830789655168245,0.0193936500190461,0.000336520927293594,0.00692259835261628,0.00139832205584867,0.00571980876812629,0.00746559952126599,0.044972193530037,0.00474956239651154,0.00488783929140151,0.0186061557887267,0.0110937356268973,0.00871957757591697,0.0344423262529014,0.00234313980734184
DEL,MH,5+,2,0.00522255990634612,0.572650132994384,2.66131755303227e-05,0.00407336695210395,0.0025830556542334,0.00496966611114002,0.00682868447072457,0.0334786343018817,0.00371017406979697,0.0140878416950599,0.00473893465931325,0.00654953546131911,0.00578607699933238,0.015705636959695,0.00019526165061182
DEL,MH,5+,3,0.00611385297946661,0.0524522430299777,0.000142149866616605,0.00556008611089176,0.000808758671278795,0.00465856912549509,0.00876866826277156,0.0158911823924792,0.00385992658540871,0.00129196637281943,0.00746646352598653,0.00562659062337105,0.00387424386493759,0.018457513420383,0.000520697734964853
DEL,MH,5+,4,0.00230005534873602,0.0512866579817657,0.000136644988091802,0.00240738540380532,0.00132680853566758,0.00258123910455093,0.00150798287980141,0.000894915495277017,0.0026251940422063,0.00390834850642678,0.00771169328540048,0.00687455922484899,0.00765744805680876,0.00116456221234915,0.000976308253059099
DEL,MH,5+,5+,0.000895868296271525,0.00953750345451108,0.00147420834774058,0.00114243795373717,0.000430139013396937,0.000899081111967624,0.00114201256384379,0.00256147924432269,0.000614207296072335,0.00593943982741733,0.002867101123361,0.00631956581731212,0.00829472576827369,0.00098908023514585,0.00572767508461338
