# Original paramaters
"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9"
"prob",0.979591836734694,0.714285714285714,0.612244897959184,0.0612244897959184,0.795918367346939,0.122448979591837,0.897959183673469,0.673469387755102
"size",1.35773060398989,0.656812157297552,12.6402507257872,8.14547783884543,9.9065385640744,0.622254891531408,2.65779669711678,1.94071100099518
"mu",55.0497588488643,35.5374003993176,32.8999721324058,51.6716477822944,56.4565120851812,92.4962094302168,32.773296907518,47.4640432121783
# Parameters derived from synthetic exposures
"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9"
"prob",0.979591836734694,0.714285714285714,0.551020408163265,0.0612244897959184,0.795918367346939,0.163265306122449,0.877551020408163,0.714285714285714
"size",1.28601607491115,0.741006749716175,8.57429716638807,138599295.571267,8.28033522087341,0.953468591015556,2.40126780918563,2.08045758013825
"mu",47.2205057743816,43.5100502220742,35.0012503910402,43.9992409384263,57.1769826168363,102.65022126395,37.3233411257909,46.8854330770948
# Difference between original parameters and parameters derived from synthetic exposures
"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9"
"prob",0,0,0.0612244897959184,0,0,-0.0408163265306122,0.0204081632653061,-0.0408163265306123
"size",0.0717145290787333,-0.0841945924186227,4.06595355939917,-138599287.425789,1.62620334320098,-0.331213699484149,0.25652888793115,-0.139746579143072
"mu",7.82925307448271,-7.97264982275665,-2.10127825863441,7.67240684386815,-0.720470531655153,-10.1540118337327,-4.55004421827296,0.578610135083451
