# Original paramaters
"","ID1","ID2","ID5","ID8","ID9","ID10","ID14"
"prob",1,0.614457831325301,0.421686746987952,0.0963855421686747,0.216867469879518,0.120481927710843,0.0120481927710843
"size",3.8133772016283,2.96402076579566,3.44635063032281,0.91909195288516,4.30103765871876,2.77619849536503,0.842583967370342
"mu",147.3645575889,43.2360485607456,121.03935613832,95.4927247606483,47.3889555179189,47.1957053535554,94
# Parameters derived from synthetic exposures
"","ID1","ID2","ID5","ID8","ID9","ID10","ID14"
"prob",1,0.578313253012048,0.337349397590361,0.0963855421686747,0.265060240963855,0.240963855421687,0.0120481927710843
"size",3.36219821935314,2.70760264501583,3.62608990555639,2.76116247000781,6.91539139450029,2.22754701010239,0.842583967370342
"mu",160.327151098234,49.1068615440395,118.869122732361,52.75160462239,39.8615277917296,33.4014690900525,116
# Difference between original parameters and parameters derived from synthetic exposures
"","ID1","ID2","ID5","ID8","ID9","ID10","ID14"
"prob",0,0.036144578313253,0.0843373493975904,0,-0.0481927710843374,-0.120481927710843,0
"size",0.451178982275162,0.256418120779831,-0.179739275233577,-1.84207051712265,-2.61435373578153,0.548651485262643,0
"mu",-12.9625935093341,-5.87081298329391,2.17023340595949,42.7411201382583,7.5274277261893,13.7942362635029,-22
