Signature,NumberOfPostSamples
hdp.1,7200
hdp.2,5593
hdp.3,4769
hdp.4,4600
hdp.5,4400
hdp.6,4388
hdp.7,4000
hdp.8,4000
hdp.9,4000
hdp.10,4000
hdp.11,4000
hdp.12,3997
hdp.13,3994
hdp.14,3847
hdp.15,3780
