"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.999492815129854
"hdp.2","SBS12",0.993254123518096
"hdp.3","SBS2",0.998479723612077
"hdp.4","SBS40",0.994467411068801
"hdp.5","SBS13",0.999688501476201
"hdp.6","SBS17a",0.999109185449659
"hdp.7","SBS5",0.999666309200792
"hdp.8","SBS17b",0.999200712033098
"hdp.9","SBS9",0.995493803662947
"hdp.10","SBS7c",0.99845586071818
"hdp.11","SBS34",0.989193602654336
"hdp.12","SBS4",0.999560073118297
"hdp.13","SBS3",0.995496980727942
"hdp.14","SBS36",0.997736834995953
"hdp.15","SBS18",0.993362568311058
"hdp.16","SBS7d",0.998900840247512
"hdp.17","SBS22",0.989665459189656
"hdp.18","SBS44",0.995401137617737
"hdp.19","SBS8",0.990677734636419
"hdp.20","SBS37",0.996354098913149
"hdp.21","SBS28",0.989341131277006
"hdp.22","SBS41",0.991965197123126
"hdp.23","SBS29",0.988296834341185
"hdp.25","SBS30",0.968530020626702
"hdp.27","SBS7b",0.978931602412393
