"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS6","SBS7a","SBS7b","SBS7c","SBS7d","SBS8","SBS9","SBS12","SBS13","SBS16","SBS17a","SBS17b","SBS18","SBS22","SBS26","SBS28","SBS29","SBS30","SBS34","SBS35","SBS36","SBS37","SBS38","SBS39","SBS40","SBS41","SBS44"
"hdp.0",0.213954077692729,0.217667459928159,0.910249978380533,0.557720620752985,0.940964662390027,0.380918369164975,0.326464882589915,0.406982946398194,0.343853246899316,0.33190761031822,0.626601339470052,0.644019986275205,0.586668726528989,0.221051812241022,0.523873848516277,0.252172111615425,0.144543395530486,0.497742589271267,0.269005824032215,0.571941277481251,0.197425007817464,0.475809555316931,0.492341380673902,0.196724719569927,0.507815563072378,0.398474123841081,0.640839333171346,0.246557309157271,0.680191849583286,0.928278951182455,0.554916747507377,0.564140194745972
"hdp.1",0.0440937314739792,0.590125355676971,0.278534097468149,0.109412852106339,0.404887230506346,0.146458610619101,0.956517985969026,0.887359766841626,0.0874282659207655,0.086037192726043,0.0661036431509556,0.114325854543873,0.0434153586688398,0.0155379954532091,0.0700950598990798,0.00961154379483575,0.00225508185632095,0.104960870255512,0.0152902937403788,0.0327176316802907,0.0144537200546337,0.0434989058147042,0.803504466267203,0.0178716352211546,0.269367707986285,0.0620198882133446,0.0551812624336734,0.0337169861029168,0.0967668509127088,0.429334159570712,0.103451246648775,0.0692232872743164
"hdp.2",0.178601456735334,0.243674728435561,0.695546598608107,0.274178018553954,0.98349734473197,0.41074194705905,0.345625385613226,0.409703347024194,0.19684667736416,0.314076299163834,0.338891178451445,0.510643065354405,0.691044079715937,0.111894372514879,0.701318160013363,0.182319253775338,0.0650649157433897,0.261039396587399,0.160233417309649,0.678219130894777,0.110507266363404,0.229064113323492,0.546500518537195,0.0965832889605519,0.29687209866721,0.186108290149075,0.65302600569063,0.0930940741655392,0.474507714831686,0.735754867368851,0.425987123856527,0.583440543544562
"hdp.3",0.032812807510618,0.359989357543491,0.150766340968362,0.0544996851726339,0.254254835906695,0.0750083498532834,0.885232116232197,0.685629802272103,0.059023846702368,0.0392936703185413,0.0192953449764826,0.0656867149983811,0.0248888523733004,0.0123379903958059,0.0313653034955228,0.00245998482267107,0.00164119446053002,0.0720835857852128,0.00810641440165205,0.0201127592426903,0.0111282921308372,0.0187520607242043,0.570699822201174,0.00464669132105944,0.0966047371516858,0.0373503751043341,0.029939542646747,0.0235400647894639,0.0566750954408675,0.268023494443622,0.0608570695468015,0.021986812217869
"hdp.4",0.0315931990650549,0.359735935740744,0.837651303388148,0.614663842718768,0.773743570952299,0.194777443034835,0.403131191268546,0.39474332620388,0.373263859783958,0.233962292537391,0.653089090795477,0.595638466380469,0.343553400835819,0.309385218357702,0.401828998755183,0.169414547947286,0.196348885887437,0.592744308768286,0.159703910987928,0.311202806362524,0.3207742534464,0.513116618290629,0.505154241779318,0.15157776762132,0.500864497518524,0.527678390101703,0.453424129254898,0.320677735979978,0.625675172739705,0.991185862881004,0.531122510207128,0.412178126616712
"hdp.5",0.0321849553503785,0.901030131186867,0.175340750086699,0.0777178901876708,0.334568930366094,0.100048879622995,0.765982660752784,0.534232692025072,0.0649894083879777,0.12519709204309,0.0644586760213982,0.0825200637742681,0.0499761737074603,0.0159708949268114,0.0885784270604831,0.00765817212343167,0.00268522268228666,0.0778556497891876,0.0106580518099334,0.0305487051947539,0.0139050842315027,0.0474386753117867,0.564459234204772,0.0121199437012144,0.129490171007246,0.0605037036016615,0.0580738079296087,0.0310705010084074,0.0735928802510603,0.388284754810385,0.109642256423748,0.0450147041103017
"hdp.6",0.0218703988552346,0.962615501828643,0.0899571123795706,0.0380810637287745,0.232009848452139,0.0682128659582031,0.707763079024962,0.200164359496673,0.0639908653053503,0.0406015779129629,0.0425842825808644,0.0474189481094168,0.035250208419811,0.0162741859197421,0.043427071200715,0.00251078366972579,0.00108392857976636,0.0671844114978669,0.00807415032364245,0.0216104978669316,0.0121125131591893,0.0397871393398539,0.451903035817395,0.00718783867175854,0.0413392011753425,0.0479860945649212,0.0360172069017928,0.0223183996561754,0.0458716129820708,0.31360617354166,0.08336358745559,0.0194856659899637
"hdp.7",0.998524227599681,0.0211156801770271,0.0592581990859053,0.0261530814030234,0.195934508457931,0.7513401376113,0.0491028645622839,0.0711169466019971,0.02641579399198,0.0174557028753022,0.0434790505973754,0.0748167887660256,0.0213525554701297,0.00744788952682118,0.0294376783322312,0.00868256246715626,0.00294239848112599,0.12224008484405,0.0128298094592679,0.0554674943344349,0.0164063441466001,0.158979620022847,0.115033376755366,0.0361685864515684,0.0245063676820881,0.0443592641156196,0.0708943825087065,0.0224267224330931,0.0980750414566685,0.0455777902895693,0.0979254769342256,0.208473508663154
"hdp.8",0.0185455509125811,0.0212062404361762,0.582465099499601,0.992354928511143,0.319640402667503,0.0666094049683972,0.0496152964609911,0.106440852921778,0.0932827834100575,0.0640092123763518,0.770917634216828,0.190320790025308,0.088436193919624,0.0844620974857967,0.145845579971987,0.0371057954393577,0.00619090489671914,0.718835456193676,0.250532503387841,0.0724430546590397,0.0150446763758353,0.756492547866435,0.101781889104121,0.0748553380855093,0.646699847460744,0.643963273352449,0.0874588874897367,0.736198694950785,0.292060717164027,0.555119218719351,0.10507848492892,0.311732024264533
"hdp.9",0.00363239914216174,0.000936813266869341,0.0966840047197282,0.0112092186505134,0.0874757513689298,0.00906555928763753,0.00169659712449921,0.00370687087762489,0.0329604723675768,0.0126114136999981,0.0148883419211714,0.447327212485756,0.0146961254507995,0.00221131775507,0.0238495956350793,0.04541923774391,0.995445059525235,0.0279321328745178,0.00946504709171814,0.0589934719496455,0.359128940556238,0.00804029847596666,0.00772471787426821,0.00258218149176193,0.027048269661879,0.00852670133194855,0.0866752803690086,0.0203241829993152,0.0657091276116974,0.166282294122363,0.132192077700215,0.0155759683033253
"hdp.10",0.181358596750734,0.0232583097836194,0.486328258333487,0.352058139592738,0.610878422541776,0.600310959082663,0.0597052924319658,0.102980338745891,0.208229776727231,0.192007364947855,0.291843909053712,0.313979301503858,0.35292190284767,0.0350405734661863,0.219707970736432,0.0804884565371723,0.0231330586193795,0.246397662377104,0.0661965164469215,0.381925048521507,0.0665112913932461,0.268565309458155,0.400470438762972,0.131348618538503,0.339453245684474,0.207538807404552,0.320600672133512,0.248917706441122,0.260837841911258,0.472170587946332,0.336072576619054,0.993359752189398
"hdp.11",0.0107800943442735,0.017129509165055,0.285480449458565,0.0965602431785363,0.160418898930318,0.0171972189571155,0.0187091166909553,0.0171315902486808,0.0430063912238164,0.0178993071024061,0.0642722243704096,0.0753984493935871,0.0275481284269361,0.999368327946544,0.0993690193572895,0.00866941487745909,0.00360613368523022,0.116849704936437,0.0143588539376325,0.0217149543355062,0.00635722269286743,0.0647860461460292,0.0242206870089048,0.00808190463253955,0.128064478171329,0.156197117297506,0.0336259056481013,0.0263427529909334,0.48345397629234,0.294243355080703,0.259393539735048,0.0363602316312656
"hdp.12",0.019236649938584,0.107862583055799,0.255370885633442,0.117011000857417,0.291721269366635,0.0947302030048731,0.376092098041189,0.633724578881194,0.0503392122085122,0.132007981199227,0.0593388471071206,0.102735365420513,0.0536265281018206,0.00650178954212799,0.0587024161912426,0.0245203279107977,0.00413132425431528,0.0877782845099992,0.0154733968495091,0.0314739815417613,0.00870669698723359,0.0486329811353579,0.601843747652352,0.0303935256426416,0.169232537385377,0.048740611363365,0.0545885921808135,0.0241851039072765,0.102535195611171,0.299325381421435,0.0804282714409805,0.0533893819008202
"hdp.13",0.107109039071449,0.0410794744852689,0.984172236403308,0.640894035141567,0.707505514733974,0.228557641943097,0.157941452335413,0.317321150469571,0.309899357008122,0.235797147277677,0.68109595899375,0.456835948175278,0.39340674332733,0.293111319081953,0.33766612696198,0.236599215145783,0.0855415393859333,0.406958814281471,0.321993159218865,0.354025340569806,0.104756327414073,0.44570635020351,0.340068158998659,0.121303991201887,0.638415616618828,0.304303241117911,0.456009501252417,0.340648744173517,0.798052538698074,0.814091963607703,0.433813361756483,0.427652434294822
"hdp.14",0.149111083311677,0.0511443448862188,0.396480124703873,0.707747760978214,0.319605989894323,0.17533642995759,0.087278238343413,0.0967399195221736,0.0779093011691243,0.0654644674437995,0.610561787244341,0.252207066607874,0.0668373701197147,0.109998639767139,0.109966571515202,0.0153559027559963,0.0226012494533661,0.997075055503174,0.0528983963586228,0.0499364756720417,0.0357390691258869,0.832640740741787,0.118882892849878,0.0741053290202267,0.345196603031988,0.891021269892167,0.0797967771921178,0.452161690157157,0.216782257414532,0.534129779489812,0.131672172153882,0.225158117002791
"hdp.15",0.0182697575266961,0.0230342569730612,0.274906549317622,0.0999064856604582,0.20615381187165,0.0252896058785075,0.0328200049228637,0.0452243605891028,0.990618321294105,0.195221613174002,0.363777536428336,0.296356366156898,0.181427411579935,0.0267648870137914,0.0794979676678369,0.134175696254165,0.0319009500614528,0.081202112050146,0.183133697694512,0.138424793466191,0.0741151884393139,0.0438847948364296,0.0415956815734093,0.254256758582521,0.140084719690318,0.0475819224669586,0.201835596919211,0.0333542447502965,0.171643913553227,0.320223639849741,0.502186572003374,0.167462113367087
"hdp.16",0.0251821238723275,0.0357014105468159,0.240408035735792,0.0889844394940095,0.236249846628336,0.102061167641965,0.222150067623489,0.63032844488609,0.0465152723924489,0.0728404707935242,0.0539394131447175,0.0993074662758746,0.0422657944588904,0.00718525205759224,0.0363821778269802,0.0271383220992082,0.00304448567724913,0.0573090866253936,0.02464583229342,0.0489372460455723,0.00574265819123043,0.0250611924997715,0.461728047861362,0.027370851489312,0.452821682513183,0.038417871172359,0.0565245838208035,0.0209317023520291,0.0621745951310769,0.217155623829803,0.0550585958352889,0.0618338727538675
