"ex.sig","ref.sig","sim"
"hdp.7","SBS1",0.998524227599681
"hdp.6","SBS2",0.962615501828643
"hdp.13","SBS3",0.984172236403308
"hdp.8","SBS4",0.992354928511143
"hdp.2","SBS5",0.98349734473197
"hdp.1","SBS7a",0.956517985969026
"hdp.15","SBS7c",0.990618321294105
"hdp.18","SBS7d",0.986214760344212
"hdp.62","SBS8",0.991138412315019
"hdp.26","SBS9",0.988276338255147
"hdp.19","SBS12",0.996381400732866
"hdp.11","SBS13",0.999368327946544
"hdp.17","SBS17a",0.995619459820063
"hdp.9","SBS17b",0.995445059525235
"hdp.14","SBS18",0.997075055503174
"hdp.58","SBS22",0.988614174137636
"hdp.22","SBS26",0.993151942243408
"hdp.33","SBS28",0.975274250013711
"hdp.45","SBS29",0.98482210869497
"hdp.74","SBS34",0.9890358496345
"hdp.88","SBS35",0.927022269393395
"hdp.30","SBS36",0.99570396605099
"hdp.46","SBS37",0.994628668163327
"hdp.56","SBS38",0.955512791602756
"hdp.96","SBS39",0.962267472410045
"hdp.4","SBS40",0.991185862881004
"hdp.50","SBS41",0.990293636917672
"hdp.10","SBS44",0.993359752189398
