Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11
DEL,C,1,0,1.25911416146801e-61,0.00484998389945128,0.0260782476454333,1.63186431941508e-175,0.109387573999384,0.00310941593501367,0.006289192938037,5.51819617287723e-21,0.0130627098288858,0.0366951118209188,0.356924759979701
DEL,C,1,1,0.000700619362012566,2.87994388180974e-05,0.000721303148756467,1.00069259770373e-160,0.23417095688049,0,1.36290103423188e-36,0,0.0233566360921997,0.0216826983219859,0.102616741396652
DEL,C,1,2,0,0,0.00723563102005717,0.00781468714448345,0.206962216941155,0,0,0,0.0245121901638446,6.76967579738871e-95,0
DEL,C,1,3,0.00188347083892719,0.00248313194671645,1.90099070738293e-278,0.00449658482821065,0.07399394227351,0,0.000217696981195855,0,0.0137385686348876,0.00466975808514575,0.0102560933196393
DEL,C,1,4,0.000620178454857237,0.00388828137070809,0.00207296887573342,0.00272764818084561,0.0500274934423495,0.00186025802196131,0.000590606956678726,0,0.00128827414159706,0.000417641177088046,0.0131851645789325
DEL,C,1,5+,0.0033811117582836,0.0146283038073093,0.00100184731662305,0.000467998805748509,0.0255374575307605,0.00022561290551485,0.00197959539489598,0,0.00283926876476819,0.000425325732243547,0
DEL,T,1,0,0.0012692260126636,0.00792063206355639,4.91558478708558e-83,0.0365587180131198,0.0324081106783754,0.0215493071193027,0.00272553266293303,0.000233619338379906,0.113369902923768,0.0344921927925434,0.111089602380521
DEL,T,1,1,0,0,0,0.692599833368918,1.09381430325674e-26,0,0,0,0.0600280891835905,3.45544476338671e-40,0.0348771316963235
DEL,T,1,2,0.000873960846650668,0.00706501674800911,0.0111601120625882,0.00128417563527155,0.0107207754802848,0.0119405221366491,0,0,0.133120282114012,0.00779050669976178,0.0913695051974885
DEL,T,1,3,0.00227662539465951,0.0202617965275027,0.0227021206662306,0.0494240252080815,0.0108910572485211,0.0185540021630862,0,2.86453710113004e-268,0.0978283556067462,0.00765827145018443,0.119749524601119
DEL,T,1,4,0.0043462694784047,0.0471466043014187,0.0181322963405968,4.32547530985741e-06,0.00826798219501399,0.00946296386970629,0,0.000253541807166027,0.0598240933369683,3.11601296329465e-105,0.100480211130352
