Type,Subtype,Indel_size,Repeat_MH_size,signeR.1,signeR.2,signeR.3,signeR.4,signeR.5,signeR.6,signeR.7,signeR.8,signeR.9,signeR.10,signeR.11
DEL,T,1,4,0.0471997979195974,0.0342692412614539,0.0037531473270733,0.0444966712750695,0.0454544032379386,0.0119729817522192,0.0162586425735136,0.0934035284720911,0.0172492125691206,7.81546566180061e-05,0.000301608810290255
DEL,T,1,5+,0.817234057219446,0.561769688728364,1.51857441081774e-06,0.0203248886051874,0.806140128688635,0.00499226489059141,0.00631832124564095,9.78612341138642e-06,0.0955649386533038,0.000579528697514422,0.000832003314629301
INS,C,1,0,5.04173729845986e-07,5.99209793361065e-07,1.2697047650116e-07,0.000729874379129039,1.16495916451264e-06,0.00226360602663584,0.00210093773930428,3.63824785631366e-06,0.426684310279635,6.90289145510552e-05,3.4726447485594e-05
INS,C,1,1,0.000236940370769404,0.000170802348853191,1.50007226837565e-07,0.00113173230066076,2.7358275892611e-06,0.00175549285086646,0.00179337037385856,4.09591999893778e-06,0.0119636632756115,7.85468615049536e-05,0.16993669080432
INS,C,1,2,2.56940868950097e-05,1.08517983722669e-05,1.75518118069161e-07,0.00293526708604827,4.11499385563734e-06,0.000297838591282339,0.00193320220662279,4.64705812705404e-06,0.000485453510495598,2.80238092227989e-05,0.0979396201317441
INS,C,1,3,0.000469462587643404,0.000664710773519537,0.000571943871992664,0.000158084264217902,1.28591939678927e-05,7.59424729224517e-07,0.00633376522514667,2.71210904207427e-06,0.0018500531516496,0.000307920542720486,0.0387226952208923
INS,C,1,4,0.00291462864510572,0.00258996646168748,0.00173341053565927,1.11758355944126e-06,0.00286176542976634,0.000176473871666535,0.00714161618732256,4.62643993932475e-06,0.00163453205393673,4.25455306173828e-05,0.0124447469753805
INS,C,1,5+,0.00890373855879305,0.0136233841183275,0.024660931561624,0.000264328279746302,0.0097716815325698,2.58267792149108e-06,0.00715518278209101,1.49443912997605e-05,0.0018617525070371,0.000120902081010031,0.00162678267446417
INS,T,1,0,0.00134678271434399,0.00165624511417183,0.00209279465555691,0.0101286384286145,0.0011726376137747,0.0055098600816921,0.0157327635041245,0.0113215068049991,0.0305637867685651,0.00173224575928265,0.000140885704423829
INS,T,1,1,9.8791468181105e-07,9.64153390218792e-06,3.08829249272399e-07,0.012044088197724,2.18917983699542e-06,0.00190582299836212,0.042919164876628,0.0108817368581018,0.00296101979373336,0.000395869664384006,0.328760472232009
INS,T,1,2,0.000684601813467217,0.000630185873274503,1.106601155332e-06,0.0249930486168655,4.88542701672473e-05,0.000468393500609971,0.0410586124807641,0.00120611329503111,0.00201669525655917,3.46354487744602e-05,0.171007100550981
INS,T,1,3,0.00106504582922103,0.00208496433182128,0.00424257571773047,0.0164929622445891,0.00110015924737424,0.000801825758174327,0.0252109247550042,0.000689143163281208,0.00103809133005057,8.32887224001444e-05,0.113226652699042
INS,T,1,4,0.00344688992922442,0.00752312292761232,0.0167815506900238,0.0105282704518669,0.00377378888728433,0.00105490530679709,0.00650380215171621,4.87796597337708e-05,0.00440606269203251,0.000109313057317307,0.0502509704410303
INS,T,1,5+,5.79900637332625e-06,0.275212996704401,0.899026567237939,1.08724729890996e-06,0.0258441024986224,0.0159016643881555,0.0261686117825765,1.04398808397653e-05,0.209284592465448,0.000381183898926498,0.000163607016007661
DEL,repeats,2,0,0.000175467335350857,0.00036499958934225,0.00054830669058897,0.0272418620302637,2.73099338054043e-06,0.00383602835425874,0.00752255513096888,0.0151926039075167,0.000268525648594134,0.0725475299795884,4.26690588229307e-05
DEL,repeats,2,1,0.00355683512718467,0.00282810909047191,0.00117030558353205,0.0222849754972115,0.00371404456096515,0.00472415738971438,0.00990940086006939,0.00498143245122517,0.00619973499986246,0.232032771069206,0.00179014730790962
DEL,repeats,2,2,0.0018678811373912,0.00149940501113566,0.000226640863751832,0.00400195172104859,0.00173874747658448,0.00140776760468642,0.0115841506357611,9.42613746667633e-06,0.00289962209803031,0.0553103034504615,4.1108894720126e-05
DEL,repeats,2,3,0.000782173916178112,0.000761110217563346,0.000148686442988993,8.4261002122203e-07,0.000309446456711083,0.000113005513329435,0.00691287844945422,3.07215392509315e-06,0.0008650199154576,0.0135465296532892,3.30259259809876e-05
DEL,repeats,2,4,0.0009110255686054,0.000697855704502188,1.44623585874896e-07,0.000647179318299625,0.000377530566144785,7.62982423566197e-07,0.00329798123238805,3.4440901512313e-06,0.00014928494653762,0.00279688022963932,3.35856286882167e-05
DEL,repeats,2,5+,5.01612966006002e-07,5.84775748202063e-07,1.0040962081281e-07,0.0212093591455949,9.1258920241409e-07,9.1384484433148e-07,1.81404656877515e-05,3.1433355376546e-06,3.28306142537914e-05,0.000596850304998992,0.00388254529514514
DEL,repeats,3,0,1.11682389139494e-05,4.92260530832796e-05,0.000100189556394911,0.0168538787983053,4.39936015122033e-06,0.00486801947695393,0.00135255223241305,0.00381111645500423,0.000798970177947177,0.00494322600783057,7.69403035737155e-05
DEL,repeats,3,1,0.00496528833536682,0.00506149450225735,0.00496791505709566,0.00469831303488758,0.00489839658948863,0.00382713852728601,0.000368151448768057,0.00419594532662936,0.0053021682485324,0.0970722645792704,0.000119638493857168
DEL,repeats,3,2,0.00231656526882593,0.00189091943142926,0.000482323348190382,0.000585111738194671,0.0023605600822655,0.000373665785752433,4.85521486554682e-06,8.31908113069347e-05,0.00134748502324998,0.022011005533299,6.51110449045812e-05
DEL,repeats,3,3,0.000451532671078199,0.000513561936899492,8.13721872326447e-05,0.000189595812576106,3.79119738108387e-06,7.16116043747198e-07,2.5069603881042e-06,3.43551005806758e-06,0.000643784272794255,0.00405433450422971,2.84248258719723e-05
DEL,repeats,3,4,4.86915661972588e-07,5.67914535832848e-07,8.50930826842414e-08,0.00564162024557323,1.09354899880687e-06,6.24161893897355e-07,6.58515550959069e-06,2.83519525557991e-06,3.31859568320318e-05,3.24181639611605e-05,0.00053696833451294
DEL,repeats,3,5+,4.61022733628404e-07,4.90304389823325e-07,1.19472715341887e-07,0.00827255575632835,1.0380870070584e-06,8.95388250520024e-07,8.4109859986602e-06,3.63543510545403e-06,3.04583778809306e-05,0.000100442263779417,0.00104129596543554
DEL,repeats,4,0,1.21516256841942e-05,4.52281225678822e-05,5.56141216041044e-05,0.0105256477540591,2.3924156958577e-06,0.0041476535985209,0.000374913433584904,0.00129427859457162,7.57927225718778e-05,0.00732840073889375,4.24658405308238e-05
DEL,repeats,4,1,0.00213051564596113,0.00177032041685023,0.000769021090152566,0.00230591709848466,0.00207649590261127,0.00242375397005112,0.000760360827959507,0.00447463162140849,0.000664762480464587,0.063511278506041,8.9419345865435e-05
DEL,repeats,4,2,0.000564847238907675,0.000429254426347132,1.29659699851678e-07,3.95895420676644e-07,2.82210290697449e-06,0.000126441913390365,3.99049419090998e-06,3.91638373911685e-06,0.000741557441695408,0.015370682770922,2.37178679951454e-05
DEL,repeats,4,3,8.09108868387599e-06,1.28376229270826e-06,1.07274491659563e-07,0.00366311072459992,1.87143319109154e-06,1.52414647217776e-06,7.26169717436308e-06,3.21098986733608e-06,3.12900978182764e-05,0.00377269453786271,2.86003521174016e-05
DEL,repeats,4,4,4.95176032307341e-07,5.30701831204484e-07,1.16407520811659e-07,0.00445522311022521,9.6191094004643e-07,7.49443473046265e-07,5.80245233534516e-06,2.93136399570164e-06,2.73790367157904e-05,4.63076426268395e-05,5.09820104896725e-05
DEL,repeats,4,5+,0.000217813142302759,0.000177321224316674,1.14630959623043e-07,0.00111008033419171,2.55450087020032e-06,5.75384626470478e-07,3.05541361216137e-06,2.87230748108985e-06,3.22186066354308e-05,0.000130541228494102,2.69278741936239e-05
DEL,repeats,5+,0,2.96702780029057e-05,8.00932802056512e-06,1.38239140130145e-07,0.0437490047492495,3.2066670963201e-06,0.134415922045913,0.00932486911634103,0.00267205541752393,0.00281692344098857,0.00500630593536464,0.00317864768916103
DEL,repeats,5+,1,0.0029864646933588,0.00223117965405155,2.50401268233624e-07,0.000138497452909676,0.00262044851990484,0.00395729212011936,3.22625832844678e-06,6.59907645682918e-06,0.00112749950097639,0.0159648549924732,3.06135159346671e-05
DEL,repeats,5+,2,0.000425282916779097,0.000390538554112946,1.40524660227305e-07,6.77290095567869e-05,3.14384217280465e-06,0.000111738508210517,3.1778676218445e-06,3.15942880969396e-06,0.000163523527154953,0.00199910141693896,2.71026654355571e-05
DEL,repeats,5+,3,0.000166603259485421,0.000116848546788932,1.49580873734797e-07,4.79100873846807e-07,1.91285604043811e-06,5.38303996651865e-07,2.38069612461791e-06,2.43784712915874e-06,5.42950118609057e-05,0.000641094394059528,1.76988825769819e-05
DEL,repeats,5+,4,8.40281567425014e-05,5.99651013998431e-05,1.09057269771333e-07,3.49694191685192e-07,1.94870256133514e-06,6.87944792800303e-07,2.3273176895796e-06,2.5645337188237e-06,2.36668103141903e-05,4.52092845083853e-05,1.90090889943704e-05
DEL,repeats,5+,5+,2.12158160665857e-05,3.00493161648214e-05,1.76266458983622e-07,9.09751560114894e-05,1.53580343193011e-06,6.22285772786867e-07,2.4364366659823e-06,2.4029191574884e-06,4.97995262704189e-05,4.20126035450196e-05,1.94920493634128e-05
INS,repeats,2,0,0.000362992639580884,0.00043653783253906,0.000207691127820882,0.00686982088073299,3.04777931389696e-06,0.0020208857127952,0.00241799337940394,1.07863768207382e-05,0.0231496005563825,0.000136805443239672,3.55908640235907e-05
INS,repeats,2,1,0.000280934451921573,0.000219577859570309,1.47362223390572e-07,0.0164659691776771,2.94832061707122e-06,0.000205668439082335,0.00285244000913534,0.00170182264313208,7.43424591807399e-05,6.84997780490156e-05,3.05256856014935e-05
INS,repeats,2,2,0.00105598086530625,0.000903874289101141,4.03881958761328e-07,0.00644136919432764,0.000668335858045112,0.000365682088257861,0.00115236503485482,4.56302426105721e-06,0.00164851038812814,3.17794977735004e-05,4.37570256135359e-05
INS,repeats,2,3,0.000425950481863198,0.000531295235848419,0.000233224253146314,0.000981844151569924,3.92421769808824e-06,0.000145080429674235,0.000911018475389416,3.73095043430793e-06,0.00106847268414563,4.60150517434319e-05,4.2141945339648e-05
INS,repeats,2,4,0.00197057094048652,0.00230525883972408,0.00276510500062325,4.72390592824447e-07,0.00187817027766248,1.06150507310032e-06,5.72046500600151e-05,3.26709183963006e-06,0.00307618022688454,3.46220112047101e-05,5.81285336082723e-05
INS,repeats,2,5+,0.0135529208534239,0.014923775502062,0.0183637587835132,0.00111189572509153,0.0139732020996014,0.00102275246846388,9.31254725869435e-06,1.38051284906717e-05,0.000622624774714791,8.38148871629013e-05,0.000112164123789144
INS,repeats,3,0,6.26351490608307e-05,4.14607610749175e-05,1.4424939833958e-07,0.00354700302071778,1.87212531757627e-06,0.000740097257192572,1.34046689590064e-05,4.08549664400423e-06,0.00662696923720197,2.56563740883265e-05,2.51628679526052e-05
INS,repeats,3,1,0.0012447188541823,0.00103570073045329,3.19657524455609e-06,0.00607087751026212,0.00100184721102149,6.05004378427166e-05,0.00028072943083608,6.04590691130795e-06,0.00316466041161008,5.37253720483016e-05,3.94874686768724e-05
INS,repeats,3,2,0.000213645398064455,0.000196744189855259,1.84497033300148e-07,0.000593638037936269,2.05721312830521e-06,0.000285618152334107,8.0341607263958e-06,3.56285449063265e-06,0.000275439032925178,0.000276969144019695,3.23045850093884e-05
INS,repeats,3,3,6.08458982958465e-06,7.21161635953788e-05,3.75796281817545e-05,3.51568779010609e-07,1.43447048679306e-06,9.49672911130748e-07,2.59412775684965e-06,2.03880193636503e-06,0.000232505153158453,1.68121205960869e-05,2.17408276005052e-05
INS,repeats,3,4,0.000147945371235677,0.00014771434330263,1.59375739396821e-07,3.75124768505113e-07,1.9635800273261e-06,5.92288140224141e-07,2.5995114756209e-06,2.48608240860007e-06,0.000486436011920166,2.03288309608851e-05,1.82834833041963e-05
INS,repeats,3,5+,0.00190086277626668,0.00178911433032691,0.000707558189418492,4.70714203683163e-07,0.00183903673109753,7.30861451853354e-07,2.87735811591556e-06,2.20950216699127e-06,0.00258526631397613,3.4389072460638e-05,3.35788976242645e-05
INS,repeats,4,0,1.31549864924162e-05,1.03554283213138e-05,1.55555287821043e-07,0.00231213300786068,3.14475249882105e-06,0.000876578749883422,5.02797475828204e-06,3.05805266554118e-06,0.00595442975023547,4.01870739814964e-05,2.98591858568202e-05
INS,repeats,4,1,0.00119298039623002,0.00109705463950194,0.000704841383595579,0.00370685028766955,0.00113674801282141,0.000595233386234273,0.000171227945828599,5.25673452091997e-06,0.00175707003512881,0.00123300426482769,6.26033537884292e-05
INS,repeats,4,2,1.49438706582021e-05,5.09347623423941e-05,7.73906296778918e-06,1.40250142012163e-06,1.35580014986113e-06,0.000117205139925253,2.91864750411881e-06,2.99760089212764e-06,5.72631990241861e-05,6.36766127973785e-05,2.40636793222181e-05
INS,repeats,4,3,0.000147850612843522,0.000182558061057756,1.87784209456279e-07,3.78075074679567e-07,1.50480889008194e-06,1.86867338486534e-06,2.71820205621301e-06,2.42322132769955e-06,0.000807640291849816,1.91960997068997e-05,1.94437938843631e-05
INS,repeats,4,4,0.000283271914455133,0.000362614191001606,2.48344877613684e-07,4.05198662740829e-07,1.74384284240438e-06,5.4705659981191e-07,2.48243416150085e-06,2.45495783469935e-06,0.00185764780240209,4.56717777728336e-05,1.61506266863109e-05
INS,repeats,4,5+,0.00218688285609869,0.00185562572973974,0.000893269807816809,0.0005161704360823,0.0023294736173257,2.7159020247662e-06,4.2746122678502e-06,3.33486095193914e-06,0.000511967539151202,4.91389432643469e-05,4.73878619450149e-05
INS,repeats,5+,0,4.90580799659764e-07,5.70238313549219e-07,9.86727175439411e-08,0.00402694215305627,1.11131610621315e-06,0.00473850423590349,9.85381723854436e-06,4.24268916096247e-06,0.00318836140065351,3.39754306279896e-05,3.8124582042908e-05
INS,repeats,5+,1,0.000124403443584293,0.000590529738574752,0.00150845047058214,0.00705283294655766,4.34954426809664e-06,0.00730445606286972,0.000573252706442298,0.00146316779694869,0.0275299567364743,0.00239858938971113,0.000838310500532951
INS,repeats,5+,2,9.86516467836075e-06,0.000113810255876379,8.786565690271e-05,4.77972653079524e-07,1.45096784175611e-06,0.000554488253324145,2.18905968718025e-06,3.34500104596733e-06,0.000620883658968211,0.000103372284494265,2.12096300711237e-05
INS,repeats,5+,3,0.000116786636728246,0.000195305176627475,5.23085319541183e-06,5.85296932853705e-07,1.63352273826809e-06,4.94951710084746e-07,2.772070555901e-06,2.60984206548268e-06,8.04852948599928e-05,2.04649476195567e-05,1.80887151545288e-05
INS,repeats,5+,4,4.1265987371854e-06,0.000112476219289474,6.75509195559694e-05,3.59402492471753e-07,1.32874209471119e-06,5.51450256554014e-07,2.39505080815412e-06,2.42734929851792e-06,0.000118777882147828,1.81858065788811e-05,1.93893540516494e-05
INS,repeats,5+,5+,0.000126269836298142,0.000159098179054066,2.62107803013609e-07,0.000130686395979728,1.79863868546696e-06,4.90914587204646e-07,2.87619019996144e-06,2.44771085153226e-06,5.95285555000144e-05,6.26173330562519e-05,2.06551879046682e-05
DEL,MH,2,1,0.000183531020111642,0.000523105303660858,0.00107561915194325,0.0257589978672786,4.30164065844007e-06,0.0015363442730734,0.00793150658067616,0.00491259707917802,0.00239081618099722,0.189198515889116,7.36175017910625e-05
DEL,MH,3,1,1.23892149514291e-06,2.41919866067954e-05,5.52444940164688e-05,0.0130644394853177,2.89245131992728e-06,0.00421165606390458,0.000830376913622652,0.00396293754065041,0.00129758440159706,0.00697886808879721,5.19725967245618e-05
DEL,MH,3,2,0.00293639036690282,0.00249556526204839,0.00150019784227457,0.00800979221170091,0.00294861282152024,0.00441821975947812,0.000518092472620506,0.00147779066983283,0.00326388332939949,0.0495329779796399,0.000102669916803845
DEL,MH,4,1,0.000158483276973283,0.000158060541167843,3.14164356678363e-07,0.00848024609793718,3.03428427156678e-06,0.00407097973916354,0.000196785504313868,0.00196863856472329,5.64325590129297e-05,0.0110773279799951,4.59484608952673e-05
DEL,MH,4,2,0.000580837890480615,0.000536521376535968,2.54340206555571e-07,0.0049424376514562,5.42473013428413e-06,0.00560759256739467,0.000149762459881463,0.00260083490839594,0.00117029857078602,0.029156333324773,3.33298906531367e-05
DEL,MH,4,3,0.000732683413673217,0.000628858008681407,1.80722260500428e-07,0.00288753384020268,0.00022212991817186,0.00325802918538554,9.91203274246153e-05,0.00149990386990487,0.00247837997661257,0.0490840054607982,0.00014185764144123
DEL,MH,5+,1,0.000641389749811448,0.000448419562104745,1.59138744645191e-07,0.0329040804002764,3.93041042941143e-06,0.191654113112957,0.00799161540158047,9.544985465177e-06,0.00293723523077377,0.00018356681171684,6.16191373198054e-05
DEL,MH,5+,2,0.000104729417322182,6.4257744408717e-05,1.73245563223139e-07,0.00813118023542325,2.27791413363875e-06,0.199051221967585,0.0017601261246234,5.44109443658547e-06,0.00274675746014354,5.32516974582793e-05,2.84274800188718e-05
DEL,MH,5+,3,5.41837202721674e-05,2.00317276596574e-05,1.39808867200739e-07,0.00391924229827574,3.38183102051093e-06,0.133476647364108,0.000476656769119635,3.87917136980957e-06,0.000877689386034088,8.32464167957714e-05,3.04668071366551e-05
DEL,MH,5+,4,0.000479006233608461,0.000389362270335747,2.15448412517627e-07,0.0006649446127981,2.74267797396161e-06,0.0681070455031344,0.000230172396753713,6.51376626714368e-06,0.000130864493580195,0.00232849458284046,2.78020348843745e-05
DEL,MH,5+,5+,0.00240750383856745,0.00201423087096558,0.000283531512512056,0.000794766135663456,0.00177932864713207,0.0560895815186936,1.00246633406794e-05,6.33844329531044e-06,0.001755615265612,0.000105516684504494,5.21052732976213e-05
