Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14,low confidence hdp.15,low confidence hdp.16
DEL,C,1,0,0.00296475622759039,0.0205851391218857,0.20541155536256,0.0164380714100499,0.0198273053466315,0.0132463948810026,0.0209727547886074,0.0170424056073362,0.00157745071809766,0.0137647372922503,0.0257384265863404,0.02523350849,0.00824301771915942,0.0123154542498893,0.0216217743986886,0.0286183011301495
DEL,C,1,1,0.000483068564831851,0.0290271123481981,0.119483841455535,0.0298620457604307,0.0282967111060182,0.00707677364767737,0.0310893430120491,0.0237717739013825,0.0126901963865003,0.0190547638910003,0.00803963429622107,0.0102531897615367,0.00612476793817131,0.0857185385974327,0.068709194200277,0.0056507473569085
DEL,C,1,2,2.37644473267832e-05,0.0257743236807504,0.111383935471567,0.0155060435184483,0.0263133193747111,0.00720919396541072,0.025663576925268,0.0200646465660526,0.000960106838287771,0.030147624536094,0.020887670753992,0.00173745698426366,0.00205470228755846,0.00460262682685114,0.00765176995357036,0.022967553773241
DEL,C,1,3,0.00325179057114228,0.0132203235630488,0.0595677965276175,0.0127634571862504,0.0156896334708333,0.0012474124823711,0.014742865632751,0.0132667084903964,0.0119416761960945,0.0124991595334038,0.0208953179445528,0.00435777141814062,0.00504748662098308,0.00751566525258302,0.0134407013522923,0.0225118483412322
DEL,C,1,4,0.00250821978264941,0.00251012630477589,0.0501204494188174,0.00483512896249663,0.00281710995997093,0.00122512946820792,0.00294517190004804,0.00257908177570762,0.0025735013477069,0.00267815821378354,0.00205852285690636,0.00161085535706266,0.0113810534661375,0.00630396661561342,0.0107684915632684,0.00528618301130149
DEL,C,1,5+,0.0112583606610159,0.00235306670027063,0.0275086956524187,0.00181981918614804,0.00249885556097079,0.00106927302928477,0.00189925065175141,0.00287550250670326,0.0161168995849048,0.0032418147677596,0.00263710425263629,0.00113995435941948,0.00725197942876856,0.00258791670094155,0.00164186736075603,0.00373678454247175
DEL,T,1,0,0.00626040925418243,0.0545965406602437,0.0404947775972133,0.0633946817302248,0.149258367872633,0.0105590322078687,0.101597826775021,0.101876214780735,0.00472345884510005,0.247011939468438,0.00364552498593463,0.0236295537697427,0.0762055489066049,0.105343355961283,0.189773144805507,0.0102989427633977
DEL,T,1,1,2.10945817205484e-05,0.138115615716775,0.0113580961249595,0.00929740266956425,0.0980488860019807,0.00213203256212185,0.0702727551935153,0.0963963563599416,0.000714985003657373,0.0391915714991776,0.152486324344243,0.0053166900767879,0.0023421790435497,0.0123546255420328,0.00843801629534085,0.114655486693401
DEL,T,1,2,0.00573540793874493,0.120542021120962,0.00935776244884707,0.0232974725661438,0.0909086044171194,0.0126579986468757,0.088435529218456,0.0766663751145726,0.00423099184854101,0.0972237721432242,0.11451474584226,0.00668131991834118,0.0381527046267114,0.124047647959763,0.109946016223397,0.034633612832665
DEL,T,1,3,0.0140954153662582,0.0885413886566474,0.0154291699252078,0.284520118087735,0.0786673056807181,0.0109631183080641,0.137352711237353,0.0594326836565111,0.00548550427657006,0.0269425165766683,0.00622380469579518,0.00376867292080247,0.0306541004020135,0.199526810790908,0.246937878830703,0.000364564345607
DEL,T,1,4,0.0332853255370438,0.0553565915483523,0.0171912793528418,0.0438836138163268,0.0515153447785917,0.0152163691583014,0.0563389597226068,0.043361734658848,0.0271794351118222,0.0381946272181475,0.0709605501607381,0.000830697887614841,0.492957575995994,0.226475354075838,0.109203450233947,0.107911046299672
DEL,T,1,5+,0.358396829764571,0.0318964355358695,0.00688330012995125,0.0377909252190387,0.0220789494717449,0.0179728870879781,0.0291926741493917,0.0171637566968525,0.0174147668952494,0.021644559061395,0.0317305466186602,0.00489717762027106,0.0197557052788298,0.0107029027233188,0.0122587624071471,0.0614290922347794
INS,C,1,0,9.82563411720279e-06,0.000266027985896451,0.00313146529140606,0.000865052856807706,0.000496182891558244,0.000935481449141389,0.000458508103550429,0.000269649518214096,0.000336463531132882,0.0012653321109896,0.000934637949645351,0.00134203893000036,0.000653631360990615,0.00139710941978176,0.00111770313290903,0.000911410864017499
INS,C,1,1,4.93370016581848e-05,0.00177621449237993,0.00214630430619553,0.000658532718655022,0.00112824803585452,0.00212324401667567,0.00103444752098736,0.00124137031748702,0.000777979277107362,0.000768281218789563,0.000882872352002703,0.00127102790767873,0.00256762134166915,0.00127306699466095,0.0014003407067481,0.00118483412322275
INS,C,1,2,3.2802338918582e-05,0.00290257614468195,0.00127319452985143,0.00286294846262804,0.00313959792021626,0.000622054493282544,0.00264685499000699,0.00303043083631073,0.000660513484850618,0.00132579657634265,0.00125573591813977,0.000811807876248066,0.000945647223655403,0.00144933780930632,0.000871037613922213,0.00227852716004375
INS,C,1,3,0.000713374872829477,0.00052144793212157,0.00550481124804945,0.00200258110208164,0.000353002898883495,0.000520518744829912,0.000737541775171632,0.000305145278018196,0.00507956176736734,0.000671776703571397,0.00125800486478969,0.000170858225260301,0.00209252817650468,0.00142975216323461,0.0006192332299565,0.001093693036821
INS,C,1,4,0.0024006427027372,0.000255571489648995,0.00652572726724501,0.000568543628695258,0.000280306944130941,0.00137191687619193,0.000288230293021436,0.000439686976839724,0.0158528794682394,0.000500314499441958,0.00103934563578616,0.00108949104333966,0.0133313563002044,0.00271457054553859,0.000889023641348335,0.00446591323368575
INS,C,1,5+,0.0230067632586154,0.000304312184579682,0.0105353249318951,0.000962125314644855,0.000560990469084255,0.00135215823146542,0.000416317500404808,0.00586155578047316,0.284887525577528,0.000541793894710275,0.0005034540510992,0.00667680944623932,0.0161879674334227,0.00193767325136088,0.00109200880801457,0.000729128691213999
INS,T,1,0,0.00257608195081106,0.00471348109169319,0.0228265204602974,0.0121110707362205,0.00587430406823473,0.00260786061840631,0.00783598647575486,0.00525025249763747,0.0137751801080389,0.00214531291957531,0.00102581599094774,0.00497057880729625,0.00203654586086428,0.0103386097063851,0.0232996138142968,0.00027342325920525
INS,T,1,1,7.24035831235363e-05,0.0122875088419093,0.0467906253341477,0.0108632955200923,0.014430370984871,0.00123472830507821,0.0128089532597152,0.0117628406445761,0.000618455543459008,0.0144196344787963,0.0116307885976187,0.00270917458938802,0.00874988463103871,0.0232102963047109,0.0147100010020787,0.0154939846882975
INS,T,1,2,0.000603075058685166,0.0352054511433873,0.0337645202741459,0.0310188396638614,0.0288053053086801,0.000766099376446468,0.032450202439927,0.0239207768356798,0.00452206244733494,0.0265005609895201,0.0306001069766328,0.00180411173865785,0.00477665325612817,0.00405684015631957,0.00696573147888826,0.0263397739701057
INS,T,1,3,0.00384255252686324,0.0182659055734485,0.0250194583399518,0.015241753967568,0.0197121548591672,0.00206184885877153,0.0177599988903118,0.018111624949399,0.022681643987493,0.0152886313189226,0.0253190075963494,0.00105595163540273,0.0017853819582614,0.00513405069026345,0.0180091523185274,0.041560335399198
INS,T,1,4,0.0131612399643618,0.0124945821061058,0.00900281349887107,0.00750010142721319,0.011690372885296,0.00182243890800017,0.0111012280616581,0.0120518389058625,0.0966837961683177,0.0101255344770978,0.00949512155461502,0.00527443813299609,0.00587209100001059,0.00235027752860484,0.00324519323417037,0.00637987604812249
INS,T,1,5+,0.452639707359467,0.00186980338115374,0.0741179669496232,0.00205503109846554,0.00164696235261662,0.0469142528734414,0.00125644931116143,0.179047839924502,0.0174451523683253,0.00389572936287789,0.00350636292473946,0.230416734853825,0.0145932279554502,0.0101035819535246,0.00296769452531019,0.0001822821728035
DEL,repeats,2,0,0.000612308564192669,0.0312847716386084,0.0100548335822766,0.0354566385433994,0.0285789921264601,0.00314763936708636,0.0303693766458655,0.0215010957420908,0.00878492198715065,0.0395290214694823,0.0348537096647463,0.00483152519301062,0.00506715608323511,0.00584566249753547,0.0158559678923716,0.0261574917973022
DEL,repeats,2,1,0.00305371297747259,0.0239835610196784,0.0111439262867463,0.0148396557031199,0.0273799786080687,0.00390466971259368,0.0228932290295885,0.0221463096471317,0.0124015343922794,0.0311758011875039,0.0366930690822825,0.00442681633723836,0.021722651504033,0.0102341529273359,0.0103882155548304,0.0446591323368575
DEL,repeats,2,2,0.00109907793283514,0.00523560014469193,0.0108775372067728,0.00436269313064354,0.00388447082286077,0.000559319238023137,0.0044088218129748,0.0037873340397889,0.0082307576580656,0.00171139352660345,0.0082471168620972,0.000512536124737299,0.00421985617083987,0.00274068474030086,0.00222769796834973,0.00920524972657674
DEL,repeats,2,3,0.000809278560150466,0.000115164342521668,0.00777549802680074,0.000436743375039027,0.000176081264524153,0.000298685884950897,0.00018051676914111,0.000133120107165366,0.000594184220453277,0.000653212744098521,0.000416981973218866,0.00014553018961138,0.00338163447179172,0.00090093971929852,0.000670621879745421,0.000820269777615749
DEL,repeats,2,4,0.000557808941218666,0.0010467060989006,0.00290112404254635,0.00057700508370832,0.000813002319424709,0.000232460143556838,0.000725843544462878,0.000759796708619032,0.00116761738612303,0.000736522460145039,0.000883712702613785,0.000178992495461097,0.00219692762999623,0.00107459911446766,0.000971245481010609,0.00100255195041925
DEL,repeats,2,5+,1.87762924763227e-05,0.0217999328567376,0.000936117466153919,0.0300839177892748,0.0216249793083703,0.000234579367281448,0.0233068043813282,0.0165287707034617,0.000547679624465197,0.0283817673703565,0.0194013426281713,0.000411570941534066,0.00167190429142275,0.00152898610333126,0.000904440236285012,0.0187750637987605
DEL,repeats,3,0,8.23983968435104e-05,0.0203763599117176,0.0015748881866888,0.0150200748709228,0.0165599276073712,0.00453915906273092,0.0183152198511679,0.0131995099786142,0.00306207752149402,0.0158414091820923,0.0342913470358103,0.00857109207589081,0.00475244468720259,0.00174181679064381,0.00116652235020851,0.0580568720379147
DEL,repeats,3,1,0.00622750117801211,0.00571933108351678,0.000603556235095148,0.00406097473315823,0.00635755239954664,0.00185170289443265,0.00629549225637663,0.00604324903263361,0.0476753630878755,0.00493657442519454,0.00769450230024971,0.0017738106183838,0.0083201825326097,0.00633791506880438,0.00453504834387229,0.0101166605905942
DEL,repeats,3,2,0.00185122401244348,0.00115360483010285,0.000443125931425674,0.00133247245148692,0.000964665290624486,0.00178342025942353,0.000993026643782821,0.00108749874627882,0.0112294703515599,0.000612084274340088,0.00168070122216391,0.000495419461376384,0.00193668551404627,0.00172484256404833,0.00126929964978635,0.00209624498724025
DEL,repeats,3,3,0.000494229131752171,0.000632732762992008,5.22980717563554e-05,0.000855075505945399,0.000745511108038212,0.000137001580785073,0.000720848343824391,0.000717532662876741,0.00156577824978193,0.000680339286012572,0.000513454223371075,0.000408371204914795,0.00134660164648529,0.000382572953267343,0.00047534501054752,0.00118483412322275
DEL,repeats,3,4,8.43518925692605e-06,0.00531604805370962,0.000145835492946771,0.00585505125161181,0.00638973222182055,5.34792339916255e-05,0.00650100908264584,0.00496426725583464,0.000276248416805686,0.0062996392906869,0.00393981576993553,6.07178936789203e-05,0.000452397631796745,0.000537952412102885,0.000362289981011894,0.00692672256653299
DEL,repeats,3,5+,1.3523794496532e-05,0.00942861617161269,0.000147637321431055,0.0116087304135232,0.0080473855057839,0.000412407169820035,0.00841516515652718,0.00620069974389649,0.000391676159039048,0.0094117168974423,0.0135158630883977,8.55833168045734e-05,0.00226047512342588,0.000916608236155886,0.000539580822783672,0.0214181553044112
DEL,repeats,4,0,4.29108201841681e-05,0.012011401053419,0.000369577544982789,0.00673214858998534,0.0121820050949165,0.0019738075790359,0.00964254929543417,0.00970969745982014,0.00154484191772355,0.0148711001472624,0.0140523429185125,0.00388606084858172,0.00183682516722826,0.00446944443356353,0.00193221323206343,0.0163142544659132
DEL,repeats,4,1,0.0018485726508563,0.00307133923132257,0.000474646668472624,0.00309581762681489,0.00244663371092934,0.00237103736718116,0.00236466223483593,0.00236657898402556,0.0111920443420396,0.00266678822726329,0.0052058039655305,0.00128602426364133,0.0128834977750812,0.00398763754019954,0.0013001328396597,0.00528618301130149
DEL,repeats,4,2,0.000296931350314005,0.000162969798036434,7.46069606774019e-05,0.000229672002032072,0.000152527125086905,0.000550624187741282,0.000165082160426682,0.000170754544682277,0.000779461495306186,0.000186657278707426,0.000314795338911301,0.000275678512824101,0.00181261659830268,0.00108112766315822,0.000506178200420873,0.00045570543200875
DEL,repeats,4,3,1.00397520519602e-05,0.00412325842400451,9.19382984106127e-05,0.00223473366095793,0.00331882264360506,0.000309406663793041,0.00352881659487435,0.00250024634107626,0.000490984778360207,0.00427016688192437,0.00600716230825825,0.000177489004760476,0.000998603468180106,0.00163866572133282,0.000621802662445946,0.00537732409770325
DEL,repeats,4,4,1.15676553394887e-05,0.00411484559907332,9.5012668261923e-05,0.00423783843615113,0.00393477409271245,0.000182471395699864,0.0043881675002224,0.00297541020703438,0.000426693563986248,0.00425662115724284,0.00707617232061561,0.000126948586593451,0.0010046556104115,0.00075992306758223,0.000565275147678132,0.00838497994896099
DEL,repeats,4,5+,8.58427878186827e-05,0.00140730584092,3.91447238210791e-05,0.00228043103037701,0.00196344880375594,8.97553577481827e-05,0.0018050313857757,0.0014827326778349,0.00123746691874258,0.00234839351214532,0.00119430628846968,0.000110294535755804,0.000771648134502809,0.000827819973964148,0.000321179061180757,0.000729128691213999
DEL,repeats,5+,0,2.9868130183017e-05,0.0178948017072484,0.00310616086262989,0.0301893965786396,0.0158345615913256,0.0163624328825485,0.0195213563469096,0.0140498985590565,0.00117113765434523,0.00959132057340105,0.0364499556504965,0.22102778238784,0.0024042135014215,0.00411298567505846,0.00445796536918891,0.00410134888807875
DEL,repeats,5+,1,0.00194002479987936,0.00030128564591427,0.000102332596479328,0.000849094607776557,0.000132516809388618,0.0058417648571062,0.000294957377027361,0.000183926283301767,0.00149815204446062,0.000215012059906073,0.000815056057688389,0.000520207782414826,0.00555586656842023,0.00194289609031333,0.000441942388184722,0.000637987604812249
DEL,repeats,5+,2,0.000259894234463553,0.000440480445650588,6.56090796840066e-05,0.000604318770737455,0.000440512353985593,0.00067104595938676,0.000493570723762478,0.00035505824169807,0.00107145848047437,0.000697148617936027,0.000180003100893755,0.000275909819085735,0.000921438654729825,0.000643714900890102,0.000490761605484197,0.0001822821728035
DEL,repeats,5+,3,8.4304310805981e-05,0.000349866137796859,5.53949644637193e-05,0.000780961979788643,0.000150109079806407,4.12002024107977e-05,0.00029560683329015,0.000135422330820922,0.000787798972674566,0.000267931626796616,0.000583875604579743,6.20286291615129e-05,0.000341946036073794,0.000148850910144973,0.00018242970675067,0.000364564345607
DEL,repeats,5+,4,2.83508006206618e-05,4.35059520887932e-05,6.55189882597924e-05,9.11191214110201e-05,6.50454180454034e-05,7.51389470593293e-05,5.44581103316344e-05,3.54768891183984e-05,0.000215477470653932,0.000194096899516972,5.84043674701959e-05,0.000154474031727894,0.000562849227519696,0.000370821565624319,0.000164443679324548,0
DEL,repeats,5+,5+,6.53456215704205e-05,0.000717268014642247,2.96963857066127e-05,0.00131924281498442,0.000555325900714038,4.4908843928865e-05,0.00078844792100431,0.000297842322651802,0.000703497812616493,0.000837202988930827,0.00109968280966185,6.85823065744757e-05,0.000623370649833642,0.000310758917671084,0.000184999139240116,0.00154939846882975
INS,repeats,2,0,0.000552112346781601,0.006291199677668,0.00288765537462632,0.00442269504453096,0.00728547925794218,0.00229047570059121,0.00591956131394303,0.0051131003539606,0.00255534417477131,0.0126591113808091,0.00965361167986507,0.00225866709381223,0.00269925543520198,0.00392104634355574,0.00245123859493154,0.0102989427633977
INS,repeats,2,1,0.000117709352059436,0.0191059887086121,0.00487253837148602,0.0211077747927798,0.018655417539477,0.000299059865608181,0.0186619733696473,0.0144948378767497,0.00168528209206205,0.0220790048426317,0.0241650381372116,0.00181683358304772,0.00595530795569227,0.00157860307337958,0.00132582716455416,0.0286183011301495
INS,repeats,2,2,0.000948415566273406,0.00739984373881285,0.00152354733631472,0.00888345285574934,0.00685854759761394,0.0010329034103639,0.00730683196317439,0.00526775820373969,0.00366311700111685,0.00746541383452234,0.00966520851829801,0.000495149604071144,0.00269925543520198,0.00199381877009977,0.00193478266455288,0.0168611009843237
INS,repeats,2,3,0.00054569938246405,0.0013457878704505,0.00132438898166116,0.00176692820188073,0.00100351653946738,0.00131289026245059,0.0013187570224964,0.00104431632716573,0.00276693082265333,0.000744488469219411,0.00115934770304867,0.000367622751823609,0.0014464619933033,0.00355153048766953,0.00188339401476396,0.001822821728035
INS,repeats,2,4,0.00314210403305801,6.72896100131304e-05,0.000635358507842768,0.000246016115461212,6.73960751787402e-05,0.000201980719988185,0.000103888948110569,0.000467703654877552,0.0118951716001064,0.000209046326238041,0.000166473456055335,0.000896273212788075,0.00218331030997559,0.000735114582558068,0.000578122310125363,0.0001822821728035
INS,repeats,2,5+,0.0222000726177011,0.00110069885592162,0.000206433237158861,0.00424707161996017,0.00054277188529873,0.00126050180537604,0.000866751499552416,0.00500099590043789,0.182277450495765,0.000961570989633801,0.00158397686682838,0.00600444069471294,0.0212581495877735,0.00137360664449572,0.000788815774259939,0.00154939846882975
INS,repeats,3,0,7.72595664093317e-05,0.00370302417978377,0.000589952430038801,0.00239398541035687,0.00354669764523576,0.00109644895704742,0.00357482375581118,0.00279837172401358,0.00119114760002935,0.00311474464063052,0.00489042038119144,0.000557717947843137,0.00227409244344651,0.0012299785733032,0.0010431895907151,0.00947867298578199
INS,repeats,3,1,0.000731950264527509,0.00544002789368877,0.000323067847232197,0.00745944785671069,0.00662119465128543,0.000707540238526733,0.00592490930563785,0.00524541531186938,0.00713206341818786,0.00821628914802164,0.00612741648070408,0.00110953758601461,0.00366154604999372,0.00290259274782697,0.00298311112024687,0.00738242799854174
INS,repeats,3,2,0.000210060267722228,0.000976251396234511,7.87399047632293e-05,0.00118377684954728,0.00142090286695063,0.000822321135258177,0.00137350378005594,0.00109347446341756,0.00101161392069688,0.00121002625063184,0.000938167422211895,0.000182500640429212,0.0012845671886135,0.000865685556369448,0.00162131190084046,0.001458257382428
INS,repeats,3,3,7.73864511114102e-05,1.54401099869264e-05,1.40767850334721e-05,7.14400371135403e-05,2.59959687696847e-05,0.000210582275105719,3.89192678960179e-05,2.36701300979669e-05,0.00100309116605365,5.72008581111308e-05,5.84043674701959e-05,4.12496166580601e-05,0.000842760805721695,0.000240250591812939,8.47912721517199e-05,0.0001822821728035
INS,repeats,3,4,0.000146591482370051,4.72988674978082e-05,2.71400415445341e-05,8.16930054029836e-05,2.77401325785686e-05,0.000156697895402036,2.91212981043133e-05,4.3119516827415e-05,0.000971779306603504,0.000106400614596901,0.000188826782310115,6.09491999405543e-05,0.000632448863180734,0.000317287466361653,0.000115624462025073,0.000637987604812249
INS,repeats,3,5+,0.00174669216538115,0.000107807991745508,0.000106611939129504,0.000180474291288373,8.03663115029867e-05,8.18082687808957e-05,7.51124230840329e-05,0.000253055895254107,0.00818888499394884,0.000115524677853891,0.000391855489947516,0.000373945122974938,0.00532891123474293,0.000394324340910367,0.000282637573839066,0.000364564345607
INS,repeats,4,0,2.49962863094618e-05,0.0017121072942682,0.000103875412118997,0.00155464765950091,0.00292069743418401,0.00125548423155748,0.00185103052873397,0.00262098727842159,0.000710353071786051,0.00281761601141154,0.00249121938655246,0.000767204318796313,0.00208042389204189,0.00196901028507561,0.00141832673417422,0.00501275975209625
INS,repeats,4,1,0.00129662684024617,0.00353927934537952,0.00029828144414526,0.00421082792829184,0.00377710961240665,0.000626978571936784,0.00330042447579358,0.00383810876478247,0.00646284190141915,0.00321868877665823,0.00305988464507162,0.000888678657197759,0.00556343174620947,0.00143889213140141,0.00185513025738005,0.00136711629602625
INS,repeats,4,2,3.53109552159255e-05,0.000372420129081744,5.23543788964893e-05,0.000613248775376648,0.000302493500581677,0.000259729566483804,0.000332698002076095,0.000164728505715003,0.000834303568662647,0.000687427981312234,0.000677070487348732,4.22133927482017e-05,0.000532588516362723,0.000539258121840999,0.000282637573839066,0.00227852716004375
INS,repeats,4,3,0.000135430915449731,2.78623409326616e-05,3.06310842328352e-05,6.31715142994731e-05,1.58758546695009e-05,0.000434659018928439,1.65009998619705e-05,3.49359294616285e-05,0.00299574825709668,2.58281175274799e-05,6.89927851698286e-05,4.37554344924283e-05,0.00108030738830393,0.000225887784693687,0.000154165949366763,0.0001822821728035
INS,repeats,4,4,0.000423356095347457,3.55001294960206e-05,5.94265556973057e-05,0.000258060597027036,2.46878459130217e-05,0.000103031671081768,5.29988382349976e-05,4.6604303453584e-05,0.00260981569357807,5.45338242360106e-05,4.21856006763142e-05,0.000139747533070531,0.00108030738830393,0.00020630213862198,0.000151596516877317,0
INS,repeats,4,5+,0.0019162920737281,0.000497997669729761,0.000289373654576078,0.00147882530529591,0.000748480150521971,0.000486019029195454,0.000919429618645296,0.000742460838688126,0.00934482991175614,0.000797618591415885,0.000554715438375199,0.000965857846496298,0.00326513073383738,0.000480501183625878,0.000778538044302155,0.00100255195041925
INS,repeats,5+,0,1.9304978734983e-05,0.00433090322339963,0.000252965457765506,0.00503608162862117,0.0048062851799079,0.00277178880651584,0.00440035482762288,0.00411640734727632,0.000335537144758617,0.00436842602469196,0.00444175718993478,0.000133656468180836,0.00225290994563663,0.00261664231518005,0.000544719687762564,0.00865840320816624
INS,repeats,5+,1,0.000595424968522351,0.0044540430798293,0.000768738861391923,0.00343400020991023,0.00559035816415708,0.00511321937166201,0.00438580219654928,0.00489699955153816,0.00681357178271571,0.00535968531246197,0.00584119306256957,0.00643771587379699,0.00642434897862535,0.00815807444373501,0.00276470935864396,0.00446591323368575
INS,repeats,5+,2,0.000307676898521276,0.000450820036971053,7.36947850072329e-05,0.000232097435390865,0.000170809133010935,0.000169693723242658,0.000229995714791362,0.000118948222203708,0.00347265196256806,0.000196448100433196,0.000730012575846895,0.000212377699223601,0.00110905506390306,0.00101584217625253,0.00102006469831008,0.000637987604812249
INS,repeats,5+,3,0.000185632319140826,0.000154258216069609,4.01695137715159e-05,0.000495312078305337,9.17192322953589e-05,6.06783616443443e-05,0.000131823585389046,0.000131019170823957,0.0032518014509434,0.000232453057747319,0.000338829366388245,4.13652697888771e-05,0.000538640658594118,0.000366904436409977,0.000290345871307404,0.000729128691213999
INS,repeats,5+,4,0.000133273875514397,4.93944965594101e-05,2.76693286617927e-05,0.000211619060554692,0.000151611439087241,9.96035150566638e-05,0.000113710971837933,0.000204004692887925,0.00269041130813908,0.000107242835820623,0.000115800314207094,7.67936788624821e-05,0.00160986983355096,0.00107068198525331,0.00028006814134962,0.0001822821728035
INS,repeats,5+,5+,0.000195653567173733,0.000371896221816344,0.000133932163522467,0.000738103469869062,0.000513172632660237,0.00014130235834384,0.000498630068229389,0.000455651576943004,0.00231244566743915,0.000555374711942795,0.000441772316245784,6.03709342864693e-05,0.00221811012780611,0.000259836237884646,0.000346873386075218,0.00118483412322275
