Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10
INS,repeats,4,2,0,0.000285333741857557,0,2.09748458233207e-05,0,8.30976995608286e-70,8.27858258898825e-06,6.59339288003598e-05,3.12359019100855e-05,0
INS,repeats,4,3,0,7.45978343020641e-06,0,0.000158946312754089,0,0.00113252915337017,0,0,2.04681314044162e-05,0
INS,repeats,4,4,0,0,0,0.000298654786890993,0,0.0025305626430477,0,2.84346001219576e-05,6.32054224057948e-05,0
INS,repeats,4,5+,0,0,0.000259727233812563,0.00224325938536546,0,6.27527538540056e-05,0.000557038939462786,8.76735833461374e-121,0.000881692348154462,0
INS,repeats,5+,0,0,0.00991486087377688,0,0,3.98841803967412e-79,0.0050573106455108,0.00571724658406042,0,0,5.58131904425028e-252
INS,repeats,5+,1,0.000987930047040733,0.0051082824659428,0.00980538143398872,0.00012214177140927,0.000104779594651085,0.0465697093023278,0.00712213433545311,0.00203635980667767,0.00150320183589023,0.000839959949665275
INS,repeats,5+,2,0,0.00137538475112186,0,2.76601676347392e-05,0,0.000801176751584277,0,8.1927373772216e-05,0.000128928878893589,0
INS,repeats,5+,3,0,0,0,0.000131274454961701,0,0,0,0,6.15165819725563e-05,0
INS,repeats,5+,4,0,0,0,2.58499599540017e-05,0,3.49704806301794e-05,0,0,0.000116111090161179,0
INS,repeats,5+,5+,0,0,0,0.000137042312599298,0,0,0.000168606654943849,7.86547261773925e-05,1.70407211754781e-05,0
DEL,MH,2,1,0.000539431666245631,2.31112988780672e-305,0.00625503950910778,1.7635358967398e-24,0.0092658363363578,0.000862462121850072,0.0241630973257012,0.199679098803034,7.20824775896761e-05,0
DEL,MH,3,1,0.00214917626939465,0.000165101201316537,0.0102407270179271,0,0.00040242564829763,0.00203215046073182,0.014114202670887,0.00675290534113231,1.88819909093017e-05,0
DEL,MH,3,2,0.000288505644701038,0.00454260285611509,0.00500172428762808,0.00287631921046803,0.000569680354211045,0.00318619923532584,0.00765920679442781,0.0522261519538328,0.00129960891339304,0.00033178334016393
DEL,MH,4,1,0.000860919026583184,0.0026623525240522,0.00643010012809894,0.000134515950733298,8.65250829758222e-05,0,0.00920491575106065,0.0114230883943691,6.58582602148177e-242,0
DEL,MH,4,2,0.00244462550211843,0.00997875396133413,0.0011113373995954,0.000497927131599357,0.000374016741618231,0.000700645558058453,0.00546342125156175,0.0313297832027389,0,0
DEL,MH,4,3,0.000946193853670259,0.0053971694040306,0.000966005666845138,0.000596781437879108,0.000265399216520431,0.00233474536082639,0.0019432232970134,0.0518716342267199,0,0.000343925787985667
DEL,MH,5+,1,0,0.0541975480589317,0.303235010904681,0.000556438589804124,2.0834773011106e-92,4.57427370907368e-276,1.20391538806864e-23,0,1.15314569961113e-279,0
DEL,MH,5+,2,0,0.27567996994164,0.132551615560673,3.48061537350855e-05,0.000989599733591726,0.00178129671707371,0.000200924326343939,0,4.49206897402759e-296,0
DEL,MH,5+,3,0,0.241495738375482,0.0488081828256767,2.8558529349533e-171,0.000682805672240496,0.000271411704446932,0.0025952092869632,1.90486667081466e-243,0,0
DEL,MH,5+,4,0,0.135160385872752,0.0169137070199562,0.000418636580015565,0.000430452620314995,0,7.47262396867062e-249,0.00301544918027556,0,0
DEL,MH,5+,5+,1.11253692983272e-308,0.112183208525203,0.0130356760500764,0.00237910435079391,8.05464403113294e-304,0.000731706829320635,0.000445040397813292,2.68114806022762e-05,0.000528089519842199,3.37746277810818e-05
