MutationsType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
5:Del:R:0	0.00000000	0.01729403	0.00000000	0.29798814	0.00096925	0.01217907	0.00053484	0.00599009	0.00313903	0.00063559
5:Del:R:1	0.00000007	0.00001209	0.00341090	0.00000454	0.00000000	0.00738368	0.00009385	0.00088262	0.01224106	0.00023747
5:Del:R:2	0.00009585	0.00025563	0.00048057	0.00030510	0.00003622	0.00043882	0.00010734	0.00032454	0.00274816	0.00000008
5:Del:R:3	0.00000546	0.00024056	0.00008458	0.00003062	0.00001683	0.00017713	0.00014277	0.00011701	0.00096968	0.00006421
5:Del:R:4	0.00000120	0.00006013	0.00006981	0.00000000	0.00004254	0.00009084	0.00007488	0.00004168	0.00012897	0.00003392
5:Del:R:5	0.00000216	0.00082846	0.00007163	0.00000000	0.00000417	0.00000000	0.00003272	0.00021053	0.00011731	0.00000407
2:Ins:R:0	0.00063172	0.00683247	0.00010463	0.00170710	0.00207637	0.00195956	0.00121479	0.00899298	0.00092116	0.02645136
2:Ins:R:1	0.00000300	0.02385702	0.00028469	0.00119266	0.00303380	0.00012445	0.00121599	0.00310324	0.00030865	0.00000487
2:Ins:R:2	0.00025588	0.00924185	0.00087809	0.00026474	0.00127781	0.00042044	0.00045796	0.00090803	0.00000924	0.00101404
2:Ins:R:3	0.00031360	0.00135853	0.00041672	0.00039540	0.00089477	0.00035294	0.00090611	0.00170338	0.00025022	0.00091712
2:Ins:R:4	0.00200828	0.00001464	0.00168849	0.00046116	0.00024723	0.00006951	0.00268942	0.00557009	0.00008474	0.00338464
2:Ins:R:5	0.01006217	0.00026067	0.01155987	0.00518744	0.00001303	0.00005142	0.02875190	0.05766518	0.00002366	0.00059066
3:Ins:R:0	0.00005068	0.00498184	0.00003890	0.00036547	0.00015733	0.00097846	0.00048221	0.00048676	0.00010539	0.00854519
3:Ins:R:1	0.00032893	0.00698092	0.00106155	0.00052654	0.00033996	0.00008251	0.00088822	0.00426801	0.00049720	0.00316488
3:Ins:R:2	0.00003030	0.00164833	0.00014839	0.00000000	0.00014595	0.00082532	0.00005487	0.00035024	0.00112644	0.00037353
3:Ins:R:3	0.00012040	0.00000201	0.00006235	0.00005440	0.00000177	0.00029618	0.00017494	0.00035376	0.00000067	0.00023511
3:Ins:R:4	0.00009785	0.00001295	0.00008908	0.00011830	0.00002381	0.00015444	0.00014838	0.00015504	0.00012710	0.00095948
3:Ins:R:5	0.00093113	0.00002042	0.00185984	0.00030581	0.00000851	0.00000048	0.00105526	0.00273223	0.00000000	0.00218513
4:Ins:R:0	0.00000039	0.00308830	0.00003453	0.00058249	0.00003043	0.00171232	0.00001266	0.00109225	0.00053474	0.00519360
4:Ins:R:1	0.00044791	0.00402015	0.00126042	0.00084818	0.00003542	0.00072911	0.00197116	0.00615037	0.00149267	0.00192841
4:Ins:R:2	0.00004123	0.00038288	0.00000000	0.00014351	0.00012190	0.00042162	0.00004649	0.00012712	0.00002823	0.00008501
4:Ins:R:3	0.00003938	0.00000301	0.00028254	0.00000694	0.00000400	0.00040085	0.00002595	0.00010489	0.00007199	0.00070204
4:Ins:R:4	0.00036892	0.00000480	0.00011059	0.00022645	0.00000062	0.00000522	0.00050029	0.00059128	0.00028214	0.00129658
4:Ins:R:5	0.00060902	0.00071416	0.00214558	0.00114166	0.00001054	0.00003226	0.00145099	0.00331820	0.00004990	0.00020089
5:Ins:R:0	0.00000003	0.00553768	0.00000002	0.00000000	0.00004823	0.00874994	0.00001517	0.00194922	0.00005503	0.00269377
5:Ins:R:1	0.00160872	0.00378346	0.00002645	0.01093532	0.00020764	0.00572551	0.00172192	0.01324916	0.00234183	0.02449020
5:Ins:R:2	0.00019721	0.00035393	0.00001804	0.00002716	0.00000562	0.00132179	0.00018441	0.00045672	0.00004333	0.00050715
5:Ins:R:3	0.00020584	0.00020754	0.00006249	0.00009985	0.00006855	0.00006963	0.00029605	0.00044390	0.00001248	0.00010839
5:Ins:R:4	0.00017520	0.00019502	0.00002003	0.00005135	0.00001484	0.00002339	0.00029347	0.00026667	0.00000000	0.00000587
5:Ins:R:5	0.00018687	0.00076073	0.00005713	0.00037553	0.00005600	0.00000611	0.00010138	0.00037011	0.00000093	0.00000000
2:Del:M:1	0.00001038	0.02284859	0.00000000	0.00001791	0.00989343	0.00000000	0.00027304	0.00789686	0.21062137	0.00142212
3:Del:M:1	0.00000393	0.01691724	0.00000931	0.01084474	0.00081501	0.00086484	0.00158853	0.00241189	0.00634275	0.00115167
3:Del:M:2	0.00130994	0.00865822	0.00192413	0.00330289	0.00056719	0.00391778	0.00235949	0.00552425	0.04332686	0.00323260
4:Del:M:1	0.00004224	0.01053803	0.00001610	0.00532076	0.00021290	0.00252667	0.00173707	0.00169840	0.01280192	0.00000000
4:Del:M:2	0.00003071	0.00567884	0.00049066	0.00077654	0.00029063	0.00956861	0.00124814	0.00059050	0.03121347	0.00057772
4:Del:M:3	0.00000014	0.00157313	0.00039901	0.00004770	0.00002539	0.00492959	0.00103456	0.00022194	0.04964349	0.00138242
5:Del:M:1	0.00000000	0.00142522	0.00004896	0.34156620	0.00031447	0.06520697	0.00029906	0.00147586	0.00011477	0.00147829
5:Del:M:2	0.00000002	0.00182250	0.00000000	0.11487003	0.00119070	0.26898443	0.00013371	0.00257976	0.00000452	0.00117230
5:Del:M:3	0.00000001	0.00383540	0.00000102	0.02101806	0.00058546	0.23918111	0.00013813	0.00740612	0.00037417	0.00004551
5:Del:M:4	0.00000000	0.00039143	0.00016538	0.00011025	0.00106120	0.13855207	0.00003964	0.00000000	0.00338204	0.00000367
5:Del:M:5	0.00025771	0.00014559	0.00209382	0.00085482	0.00000000	0.11241700	0.00032252	0.00575702	0.00052668	0.00030645
