Type,Subtype,Indel_size,Repeat_MH_size,hdp.1,hdp.2,hdp.3,hdp.4,hdp.5,hdp.6,hdp.7,hdp.8,hdp.9,hdp.10,hdp.11,hdp.12,hdp.13,hdp.14,hdp.15
DEL,C,1,0,0.00459280461684112,0.113266914821433,0.0193225792153694,0.0296963830041353,0.0394881248311859,0.000228630344108093,0.0508695086917718,0.0126188618446521,0.00274025422795281,0.00827704672901511,0.32317683068975,0.0380938161783888,0.0104859154675618,0.0479803725014271,0.0200730987313389
DEL,C,1,1,0.000132068772339589,0.221388580936935,0.0263308405976362,0.00560285238635237,0.0228496863208697,0.00074703086645313,0.0144515715977173,0.00159301720161476,0.00123574453749049,0.00258314379574627,0.0946517201515398,0.0212399552842903,0.0233639635834868,0.011253434280901,0.0283221849205874
DEL,C,1,2,3.66391158720823e-06,0.192428238887983,0.0276990507053466,0.00787638272419236,0.00265538594055352,1.15125679437325e-05,0.00629569652570713,0.000860976972731125,0.000197957194782503,0.00147838187602692,0.00264672979644597,0.00316247667355028,0.0173678046192602,0.00203277936230177,0.02633488155503
DEL,C,1,3,0.00244477704246397,0.0598026013782842,0.0132321346716687,0.000896573535789606,0.00568332948728529,0.00170777806854179,0.00565906791251894,0.000777577132848116,0.00040421678833557,0.00138212732387966,0.00934464561018708,0.00587443673330104,0.00741781501722376,0.0056310610175889,0.0156770223318057
DEL,C,1,4,0.00333240161326518,0.041712502228977,0.00219193993811064,0.00293501368791368,0.00135749345223302,0.000803761002320756,0.00326779031851837,0.00279043783029128,0.000248671847513543,0.00164644065836067,0.0113225735662024,0.000698218824412817,0.00395042475380467,0.00304164482769507,0.0027227617216743
DEL,C,1,5+,0.0139107731231535,0.0223784227463596,0.00215430825823727,0.00166063678007824,0.000270198830975167,0.00327878486586095,0.00136880255752725,0.0053889419753816,0.000756381037391228,0.00245589503984825,0.0010790228645781,0.0010076575254261,0.00643511730866245,0.0344506690307701,0.00239339177710099
DEL,T,1,0,0.00721732793650063,0.0373035146601153,0.0661103528944487,0.00386093808824685,0.033237874358926,0.00102609158530703,0.048307682487232,0.0237838235597888,0.000670956356065176,0.00395425360228497,0.0977722732413969,0.0380476781755208,0.0327159200234325,0.0239323583863086,0.147333782684825
DEL,T,1,1,4.58455490623508e-06,0.0119314296901365,0.111947136698582,0.000250968863098706,0.00817600603431905,1.05487031468542e-05,0.532418259622738,0.000630884657430053,0.00103094786661236,0.000819210714338108,0.0449600483298503,0.0107589843864624,0.00119366217076622,0.00385294145252581,0.0986560167147209
DEL,T,1,2,0.00581946915305621,0.0150198237913915,0.163472470261922,0.0119650278029924,0.00987265276758341,0.000751696160403686,0.0212505629742262,0.0121840083489393,0.000723058909795513,0.000971611772243454,0.0791426806146227,0.00743126389696983,0.00279362626874188,0.0210635378133341,0.0909633173432845
DEL,T,1,3,0.0163140658532508,0.0162741238064364,0.0773419153136707,0.0212853358460071,0.00640028451654234,0.0027057803602114,0.0593106975996199,0.0230297189126886,0.00155049797762819,0.00123415230965772,0.117423745120002,0.0106588120509384,0.00693177533506887,0.0170577073993836,0.0791286931178682
