"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID11","ID13","ID14"
"ID83A",0.00359889944325842,0.999898187493224,0.0335618972981809,0.0060069866491933,0.156863671257698,0.0263066306194989,0.029328261210027,0.0244113970725331,0.0171356214915916,0.0182404006917115,0.0786598201684416
"ID83B",0.999952144443968,0.00513407868823779,0.0829633290132682,0.00408181074627512,0.00932474174483866,0.0385387998683547,0.0511063752395173,0.0156813142643479,0.0592702067824894,0.0227376631297005,0.451792387085327
"ID83C",0.174762236642876,0.100882121248037,0.224254654604085,0.137802710253124,0.820725722989153,0.117426279245202,0.115056603516047,0.477124450269094,0.155631819452393,0.188346896732003,0.138369041529085
"ID83D",0.0228326935251263,0.00436836928146411,0.0807065551426566,0.0327479311127469,0.169458063811769,0.364424870163229,0.990852508971747,0.0994460065950724,0.017020663407213,0.0963734776951486,0.0369832911215507
"ID83E",0.00902901886562812,0.00910836703256357,0.97910273375613,0.0693123835624208,0.285773980647502,0.0534536317939822,0.0894026592691741,0.414459458783173,0.235477409970122,0.0943904218350725,0.0230397193064878
"ID83F",0.0162894585878778,0.0184382203126786,0.128380966331597,0.0782385507604799,0.722274347905696,0.041135723848619,0.0919672991829337,0.27107254964399,0.0565634758897812,0.975581099907902,0.0350374916360737
"ID83G",0.0168727890010314,0.00546124807013149,0.043994294274937,0.0205326463895803,0.100788668432773,0.998113239129301,0.451647754001906,0.0745633031953716,0.00570070431827463,0.0421852218025295,0.0246360410394811
"ID83H",0.0335598046682339,0.053202778844371,0.547858195567864,0.0371853158254625,0.492291499722618,0.109829231525116,0.136698333307516,0.994238595794205,0.0156784315666623,0.218041004201855,0.0671925561958959
"ID83I",0.0614183596112096,0.0132601900409353,0.0737633745525172,0.988613190909192,0.244763216593914,0.0329243380385529,0.0492074147791225,0.0818826310645036,0.0105938525463312,0.0713139315118276,0.0472167565084642
"ID83J",0.296358278038405,0.111389850926581,0.0490823412957635,0.024566123326709,0.0602613575760814,0.027787348181307,0.0354972005845395,0.0333361738422936,0.0350319652894937,0.0296568795591405,0.984944380357759
