"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998990667335411
"hdp.2","SBS17b",0.999336524280676
"hdp.3","SBS5",0.999169821791482
"hdp.4","SBS2",0.999192660436282
"hdp.5","SBS13",0.997597533824885
"hdp.6","SBS40",0.999148705712747
"hdp.7","SBS7d",0.973782977574101
"hdp.8","SBS22",0.988737808354675
"hdp.9","SBS35",0.99889318365743
"hdp.10","SBS7c",0.999335242885087
"hdp.11","SBS17a",0.998477474409077
"hdp.12","SBS18",0.99746757428494
"hdp.13","SBS44",0.994054896948347
"hdp.14","SBS3",0.997771287883017
"hdp.15","SBS4",0.998772379107846
"hdp.16","SBS7a",0.971974839549916
"hdp.17","SBS28",0.984383185093846
"hdp.18","SBS41",0.993787146054137
"hdp.19","SBS12",0.993021340780528
"hdp.20","SBS16",0.991115983378867
"hdp.21","SBS7b",0.995735694207586
