Type,Subtype,Indel_size,Repeat_MH_size,signeR.1,signeR.2,signeR.3,signeR.4,signeR.5,signeR.6,signeR.7,signeR.8,signeR.9,signeR.10,signeR.11,signeR.12
DEL,C,1,0,5.81660330032285e-06,0.00561283488272555,0.00426938700157448,0.00529044484853211,0.0222878003782925,0.00383906027711155,0.0343716985594473,0.000160198181566126,0.113399275572098,0.365628666528815,0.00814395684918804,0.00908494032948378
DEL,C,1,1,0.000550500984339991,2.9316906255454e-05,2.91031339707317e-05,2.62099644345674e-05,0.0223574100485358,4.53927267288038e-05,0.00981590987559386,0.000335431500069805,0.214640177861912,0.106880971741096,0.000174179800516915,0.00236367246669322
DEL,C,1,2,1.1652337510542e-06,2.66494630577476e-06,2.73984061213144e-06,4.91652978530148e-06,0.0171895586983639,3.34095609930925e-06,0.00402915193796659,6.02122617949212e-06,0.183507448817107,3.07529864006159e-05,0.000114950511867981,0.000293545394557887
DEL,C,1,3,0.00159678218269614,0.00242043373402655,0.00249426081261597,0.0037239991062169,0.0108672807137338,0.00262364037405789,0.00130984904270556,0.00074178065640793,0.0679021166196439,0.0129885593501427,0.000679467041012886,0.000804631676418426
DEL,C,1,4,0.000785681302064718,0.00430283506515219,0.00404681091398959,0.00455084963084331,0.00148535837880402,0.00324753159548413,0.00174432715845804,9.26571912890181e-05,0.0432183251485891,0.0111663568743847,0.00168248362406673,0.0022551893627631
DEL,C,1,5+,0.00363397555320895,0.0164011411838726,0.0121468856175101,0.0201001939914833,0.0012362508150694,0.0152868084234024,0.000757343265476133,0.000276420439573105,0.0229227833629712,6.75845871833442e-05,0.00352892040960646,0.00218871487208997
DEL,T,1,0,0.00142822538406909,0.00917694580023297,0.00824858687620504,0.0096611763428083,0.0962932889069561,0.00499834520341775,0.0127213514667744,0.00337778723225387,0.0357106411535147,0.110736856968248,0.0154743815366157,0.00813175176106568
DEL,T,1,1,9.97120444051947e-07,2.51897494530551e-06,2.29402486412878e-06,2.85821933897479e-06,0.139343456647482,2.90914496668893e-06,6.56022667639729e-06,4.82908396739113e-06,0.00311922991392268,0.029870946716952,0.000104304099139463,0.0460039747202764
DEL,T,1,2,0.000512499097800855,0.00743594588557043,0.00741120746395079,0.00886801415668084,0.0993429617203024,0.00466193437642034,0.00916647462190775,0.00684431797486814,0.0162651360499934,0.0863628928149946,0.00965101212024458,0.000152445468117216
DEL,T,1,3,0.00180316660653097,0.0199325883085297,0.0218149598375491,0.028306784822588,0.0802856834080688,0.0184387999402917,0.016757674871011,8.13640969317228e-05,0.0141916010368662,0.115988678016797,0.0190551970330256,0.00224834858449181
DEL,T,1,4,0.0025337901002232,0.0541346772397327,0.049916855939615,0.057526292635752,0.0422887338786953,0.029030709974741,0.011921102760571,0.0199329123912611,0.0121144820034157,0.0944967567843603,0.0149909288147828,0.000474088006233251
DEL,T,1,5+,7.18242529545735e-06,0.797176807213694,0.827047487540443,0.748758303034413,0.0113044933165529,0.847542674638996,1.11509320432706e-05,0.336620507170627,0.00108950389096937,2.77215671575355e-05,0.0607100560151959,0.000452918105860739
INS,C,1,0,1.06952733354794e-06,2.56632425525463e-06,2.50972543817259e-06,3.12959745882545e-06,0.000436977872872207,3.17184482852798e-06,0.0021688926282857,5.05989147329086e-06,0.00210483504189202,2.16801768194936e-05,0.425861611870696,0.000513280300149769
INS,C,1,1,2.48335544188407e-06,0.000324204228824388,0.000192410259602279,0.000254439032459172,0.00630600132222161,0.00011074592470447,0.00156564255469133,4.30839718943828e-05,0.0040063669815796,1.67932184225608e-05,0.010183454538771,4.83713301233415e-05
INS,C,1,2,1.76395171316425e-06,2.31710853644111e-05,1.23977839104138e-05,2.60361622608122e-05,0.00561915877931662,3.35938676770857e-05,0.000363393852209769,1.3194730051543e-05,0.00384134443992956,4.37186723170689e-05,0.000573010836131059,6.71102783158047e-05
INS,C,1,3,0.000759136985399212,0.0006440408564497,0.000392744557111974,0.000594552563966103,0.00120791676822528,0.000308982445579673,1.0878065494643e-05,0.000636154966078522,0.00752298690249653,2.16989535893843e-05,0.00178532229106374,7.00013807908028e-05
INS,C,1,4,0.00185061168314286,0.00286665081949838,0.00254653116328945,0.0039703275041397,0.00025183947817295,0.00257042893176429,0.000242862682262956,0.00198428087861791,0.0074856936343414,3.46861828964878e-05,0.00133665850315756,9.61487958268698e-05
INS,C,1,5+,0.0243128783598296,0.0103178854435008,0.00507821971769434,0.0115075974460854,2.80838261507541e-06,0.00975031446996206,4.42583866965598e-06,0.016298347040594,0.0069658665799287,2.13208940869922e-05,0.0032794972106986,0.000173623380670692
INS,T,1,0,0.00207190259337435,0.00143966021677379,0.0013780191662591,0.00173648149614664,0.0103686397935271,0.00129150028064701,0.00532357640422668,0.0016273480809356,0.0148780919864212,0.0112784753323283,0.0307724775484916,0.00553026083493927
INS,T,1,1,1.71958529025929e-06,4.71484464128897e-06,4.3238526421165e-06,1.22027585544585e-05,0.0191255880062801,5.19561237834472e-06,0.00137416783253465,1.0445512566394e-05,0.0540532097853567,0.00734171179535773,0.00260787330424609,0.000270225971383305
INS,T,1,2,2.45917701530901e-05,0.000862817969037472,0.000718715435228848,0.000646159618890325,0.0280274266454187,0.000597856697613476,7.8650794041374e-06,9.11313409358055e-05,0.0480482315461853,2.02246426438436e-05,0.00136548219681899,7.0819911617098e-05
INS,T,1,3,0.00398069544389674,0.00126996518697218,0.0009318982011278,0.00145198209676526,0.018973978035847,0.0019419715104231,3.54477524836529e-05,0.0015237508514361,0.0282067630225663,8.06732144989093e-05,0.000661265984417947,0.000118979877091037
INS,T,1,4,0.0170860447023043,0.00371532647933674,0.00227099494434729,0.00480196868470319,0.012129530034975,0.00321687878856113,0.000466450301853838,0.0102740993123847,0.0069440843221304,2.79696691080647e-05,0.00596804111194923,0.000991325508138769
INS,T,1,5+,0.897748369125102,6.68619228314529e-05,0.000123882108293639,0.0190334163497304,5.28256947688904e-06,0.000438461038605711,0.000361815418159056,0.561772660693185,0.0137401564724981,3.33377112004101e-05,0.260340401824234,0.00918849087968811
DEL,repeats,2,0,0.000368187824911848,0.000160280922222171,0.00031925969353426,0.000240762338262334,0.0270762761564441,0.000139117730088783,0.00363757346623671,0.000334891619955522,0.00632821565444687,0.0148854734537928,0.000965808386974527,0.0664705324413206
DEL,repeats,2,1,0.000799401420599954,0.00388808642411573,0.00303227795707477,0.00597282717168421,0.0211180296303926,0.00375752650232462,0.00389260984625609,9.58070444385469e-05,0.0102989611703314,0.00284695435984365,0.00640361501548563,0.219360846971943
DEL,repeats,2,2,0.00026969008632616,0.00198473362333061,0.00143301954381902,0.00254929010545007,0.00371245616564314,0.00215597261963911,0.00122859784718224,0.000228418212842922,0.0119170492671223,2.8760331748444e-05,0.0021318396684683,0.0506965032973885
DEL,repeats,2,3,0.000393710387167377,0.00102830355972427,0.000602186110066708,0.000927746240864487,4.89844190610582e-06,0.000524677235392796,0.000200032028771518,0.000192328005486494,0.00685513837925496,2.08020781315143e-05,0.000497473484467978,0.0107847495141928
DEL,repeats,2,4,8.6129504544354e-06,0.00125141247255227,0.00068408490420261,0.00105036212156214,0.000575232499503183,0.000966999348919668,0.000133509446477887,3.85172039578844e-05,0.00316654510283373,3.7106440981285e-05,4.41221173155201e-05,0.0026967821217183
DEL,repeats,2,5+,8.78053289566361e-07,2.72844884228104e-06,2.41769782262205e-06,3.2510892466164e-06,0.0183576933562736,2.87789753312143e-06,6.67199925319257e-06,5.03353965245835e-06,5.39322457446766e-05,1.5808646905197e-05,3.92419233816039e-05,0.00170592696515188
DEL,repeats,3,0,0.000111691501637171,1.41681840445088e-05,8.78856150688123e-06,2.06245232647802e-05,0.0171312062511236,8.68350366364479e-06,0.0048689179407242,2.04157047537016e-05,0.000871277627030919,0.00381450408897521,0.000946299672102377,0.00453181681071759
DEL,repeats,3,1,0.00464805842136367,0.00490667497468084,0.0045191301044922,0.00667115282115172,0.00446415038930829,0.0037647269914615,0.00384302655750668,0.00547370160450599,4.2266900272899e-05,0.00230148201346041,0.00459771868387804,0.0860992042715424
DEL,repeats,3,2,0.000690104896660104,0.00242782745632143,0.00198032133902886,0.00261718586578357,0.000696754271314935,0.00201924764145578,0.000373765615755543,0.0017251973944851,2.1554656211976e-05,0.00200439845068087,0.00131056605015397,0.0187964435380006
DEL,repeats,3,3,0.000452477570123237,0.000434486787855227,0.000214199666222136,0.000623083147194024,0.000499595465923399,0.000533356893400772,0.000102623513412294,4.02671309612219e-05,1.92357578208991e-05,0.000428305693134821,0.000424902115638988,0.00343270848063761
DEL,repeats,3,4,9.36760978068403e-07,2.53934298837029e-06,2.4972511699275e-06,3.16090488668084e-06,0.00500957338348927,3.38135259348903e-06,3.69146236520898e-06,5.36387363698747e-06,1.21461106019291e-05,1.90121464846341e-05,6.42577425134809e-05,0.000195162781868901
DEL,repeats,3,5+,9.96572307948406e-07,2.04191878333453e-06,2.59146039611641e-06,3.49506435383548e-06,0.00738934333389718,3.45825186568313e-06,5.42767756138119e-06,5.73370471779528e-06,1.61044965040975e-05,1.72946309112165e-05,3.90004063066835e-05,0.000299626424152547
DEL,repeats,4,0,3.3128233996821e-05,1.15135056707021e-05,2.04380006675385e-05,4.4337843634083e-05,0.0109257216270642,9.56153507783619e-06,0.00364392497654169,4.3833568353885e-05,0.000332510718928404,0.00164586264457997,0.000292408933009166,0.00737463769738218
DEL,repeats,4,1,0.000747046677538213,0.00289290447437979,0.00201239797983478,0.00255727875051347,0.00201148182208626,0.00178023756054503,0.00235651604287706,0.00109379140799304,0.000580982075055694,0.00427778287847645,0.000918510909508719,0.0601953084545138
DEL,repeats,4,2,3.99266186608013e-06,0.000537112810539231,0.000624953347905551,0.000686567151445203,8.2183627393704e-06,0.000684429663168189,0.000371231230435734,7.9771173103566e-05,0.000137223881327248,3.27761594010869e-05,0.000601783006230634,0.0151310665356558
DEL,repeats,4,3,1.48674724356021e-06,2.18952287577343e-05,3.17591752711856e-06,1.80042507464553e-05,0.00331644367023479,5.80641682939445e-06,9.84176057252052e-06,9.07197081874429e-06,1.47309414790892e-05,2.08052657223819e-05,3.16919665301823e-05,0.00435816404831818
DEL,repeats,4,4,9.39919515296909e-07,2.59476554198569e-06,2.32286704311415e-06,3.11707543388688e-06,0.00365067833028765,3.06251823733554e-06,3.97225253668945e-05,4.88617600610607e-06,1.92334087048752e-05,3.03827258900549e-05,2.9873661563226e-05,0.000747542160714108
DEL,repeats,4,5+,6.62355758328642e-06,0.000199003844600899,0.000242081117657937,0.000299373861005669,0.00143383336107092,0.000254064887152273,3.28586391052045e-06,4.43912316123527e-05,4.12277748424788e-05,1.88735347622142e-05,5.16947838870548e-05,0.000537584993029935
DEL,repeats,5+,0,1.54132449112076e-06,1.35144574239982e-05,1.34800876621444e-05,1.57048015743842e-05,0.0502777715151819,1.07077222107748e-05,0.128264734135727,9.97494163542174e-06,0.00861220183654133,0.000157795119799078,0.00287789317746338,0.00910431694147584
DEL,repeats,5+,1,6.10043343888665e-06,0.00313771141996987,0.00299061434600929,0.00391760126261151,0.000193695338008134,0.00331967502635478,0.00465273752493318,8.25449378514666e-05,1.11490994388593e-05,2.80140618135718e-05,0.000227177503277367,0.0161486653352649
