"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID10","ID11","ID12","ID13","ID14"
"ID83A",0.00546585556298906,0.999996503808851,0.0363330238701636,0.00757937587178237,0.163238574079217,0.0275195025186907,0.0300676773181189,0.0306411486064029,0.00536297609412151,0.0177498945362924,0.018709547389836,0.0199671128996551,0.0800661411995989
"ID83B",0.999995466715811,0.00520656477310388,0.0836773768324892,0.00436088439649407,0.0111056734753086,0.0387679239917573,0.0512032304714116,0.0168816785782252,0.00281898970700067,0.0599732327819344,0.00622877057881777,0.0231263087390809,0.451773385523291
"ID83C",0.00676803121696679,0.0646015817243196,0.231991249489357,0.148384223943521,0.970240878008122,0.0711782149346774,0.133391141653156,0.453841708273491,0.116464526106067,0.0855005029336718,0.261285566928789,0.724345009370542,0.0562962467506779
"ID83D",0.0208098489157439,0.00969737303432994,0.0863168334777121,0.0402648163635726,0.172625766388915,0.443763891756793,0.99809437916927,0.109409105104669,0.050261174290999,0.00855943919344404,0.0409904103099035,0.0954062091788159,0.0369783310446246
"ID83E",0.0361029128866484,0.0262121789315896,0.990236636840815,0.0672224606771188,0.336070196933192,0.0591269583902685,0.0982421340843415,0.470157238293754,0.171163987792148,0.221633419812118,0.12038415847341,0.111479048479527,0.0402436198572503
"ID83F",0.0695980401047019,0.0143756816985547,0.0570051971751773,0.025661529302798,0.114680561323694,0.997060301328539,0.419136265523352,0.0920097768758998,0.0714273666945692,0.00906566607313941,0.0352348145393794,0.0462325414434953,0.0499580128817735
"ID83G",0.0684076697615507,0.0962628415259864,0.575279928976266,0.0406345753386632,0.515807534299291,0.11217227237613,0.141767202719433,0.99507714950701,0.130101785093542,0.0235905291337828,0.254393201027919,0.263164698028329,0.0862471985519104
"ID83H",0.0179643959002166,0.0266865322459712,0.0593969192345198,0.999316392492017,0.210642000832412,0.0260923120878503,0.0442763413171089,0.0548847384230031,0.0859684296497119,0.0056645520281875,0.0297129935769178,0.048881769360459,0.0268526250703647
"ID83I",0.114578607458583,0.0825192155517183,0.22314990632807,0.013241485716338,0.170399527025123,0.0232140712413014,0.030308268975859,0.0506552722330958,0.160816526039822,0.992435528399089,0.0281500929022198,0.0696765121036151,0.0792450452480767
"ID83J",0.449884471525704,0.0742212693964063,0.0644871147657721,0.017052870669422,0.0662097198427006,0.0355396155034617,0.0449337620911396,0.0494106047019723,0.0724376841153963,0.0399135563055073,0.0200020249452383,0.0354202897022904,0.999759808316345
