"ex.sig","ref.sig","sim"
"W.14","ID1",0.999940981725445
"W.5","ID2",0.999465068739228
"W.6","ID3",0.975325240253757
"W.9","ID4",0.997267501495913
"W.7","ID6",0.989400486754146
"W.10","ID8",0.97930332692139
"W.8","ID11",0.997735454766262
"W.13","ID13",0.974353371984394
