Type,Subtype,Indel_size,Repeat_MH_size,hdp.0 (False Positive) (ID1 0.721),hdp.1 (ID2 1),hdp.2 (ID1 0.999),hdp.3 (ID5 1),hdp.4 (ID8 1),hdp.5 (ID3 1),hdp.6 (ID6 1),hdp.7 (ID9 1),hdp.8 (ID14 0.982),hdp.9 (ID13 1),hdp.10 (ID4 1),hdp.11 (ID11 0.999),hdp.12 (ID12 0.998),hdp.13 (ID10 0.997)
DEL,T,1,5+,0.109578240445424,0.794276324627073,0.0283957267668771,0.0310425383344163,0.00996962898636631,0.00789428197325952,0.00728095393652659,0.00138886683174286,0.0451024420336571,0.00566419922963005,0.00305222255095809,0.00431599373306869,0.00680135018500869,0.00380744973049676
INS,C,1,0,0.0045261316577385,1.8554359589465e-06,2.72897147307959e-06,0.000160548176658654,0.00264465249086684,0.00240994088605952,0.0020868323759999,3.13692321630333e-05,0.50809189604428,0.00314290737515579,8.59497206327233e-05,0.000104213001735289,0.000123243134360038,0.000245604547603408
INS,C,1,1,0.00452956438588588,0.000206966472088401,1.43121382148238e-05,0.000874678055161208,0.00187597715591224,0.00188666763178284,0.00181291338503286,2.72048106103733e-05,0.0144036847151001,0.00212378981693059,0.000137599764137308,0.167100564046779,0.000187738051237843,0.000385861973480495
INS,C,1,2,0.00339981143807774,2.73274503720554e-05,3.8030594426624e-06,0.00323901345363008,0.00085557430098438,0.00180959972944046,0.000109145407932726,2.86078189178379e-05,0.000626419981464086,0.0010446102570273,5.71393527010905e-05,0.0955118017737954,0.000869476311420892,0.000475481520637578
INS,C,1,3,0.00824969586778527,0.000433335253138501,0.000695074027899238,0.000138464910151586,9.96169672796052e-06,0.00668807900449619,1.49321508188811e-05,1.35508559284834e-05,0.00192408880897492,0.000386000590835298,0.000333462328989841,0.0382109710209018,0.000124913778460687,0.000747739171274502
INS,C,1,4,0.00442057446301559,0.00287849616535456,0.00180144846120147,4.64692492435995e-05,0.000102483367131844,0.00742875377651756,0.000354222243612649,4.63864168378225e-05,0.00155180720088992,0.000112861689755619,7.54123353717982e-05,0.0121500431601428,0.00500170940662405,0.000647447978441973
INS,C,1,5+,0.00982459283565311,0.00936192488591719,0.0238230391229679,0.000320634017771782,0.000376461892485798,0.00738504840349952,0.000182878636283091,0.000761264838056565,0.000807820577030218,0.00102589679711427,0.000463143920964059,0.00292154523345085,0.0150734768351379,0.00529333858207215
INS,T,1,0,0.00662717555868325,0.00136074040201017,0.00225365774711303,0.00629873850527669,0.00447521775071313,0.0186933756761815,0.00634960925821411,0.0128609414661883,0.036182935605921,0.040973102563736,0.000547376430622303,0.000819535256356519,0.0048647690904846,0.0155329127072851
INS,T,1,1,0.00827694325966637,3.27017542281966e-05,2.0448257596465e-05,0.0133285193357054,0.00482025882771968,0.0427434297058144,0.000981363657738,0.0102692426240466,0.00361851362799321,0.00487665625920126,0.000945680909859957,0.319010501236689,0.00270734626716633,0.040528273410581
INS,T,1,2,0.0105348243473812,0.000683536175530753,0.000126464094540564,0.0299619246032494,0.00117756267149573,0.0399058272978889,0.000773829380441562,0.00199340394659967,0.00214687271963914,0.00302674849057247,0.000157846302214342,0.164707617681218,0.00275985667922539,0.00122663577875204
INS,T,1,3,0.00861479175943131,0.00120033927361367,0.00412000388542679,0.0187848795813619,0.00124729090116224,0.0248825916750984,0.000927076133118223,0.00166982197897595,0.000850025358272898,0.00939202859361165,0.00039165540489517,0.109322808845699,0.00254256009336034,0.00318737933368798
INS,T,1,4,0.00981563649657236,0.0038003744300968,0.0162740152297873,0.0112726135977569,0.000860882626496356,0.00653771016902576,0.0012764635303338,0.00158067473201255,0.00316150306686926,0.0120931473421346,0.00047157335784101,0.0495337272403083,0.00262607863047446,0.00371105431856091
INS,T,1,5+,0.150963852592049,0.0236286470812216,0.863580385779678,0.000994293852659994,0.021388003081916,0.0262016925889467,0.010737105942916,0.0153314001411732,0.146653717418433,0.0149769769492287,0.00599322259171018,0.00891016747136783,0.0107958688220733,0.014757245217628
DEL,repeats,2,0,0.0119989125965741,0.000227169184629343,0.000544753214285889,0.0282585421803554,0.00928006035387257,0.00690407169876495,0.00181245919319232,0.0137481055091188,0.000565025005152926,0.0221000703459596,0.0713218592816933,0.000106345022907283,0.00785113559535481,0.00155883464010685
DEL,repeats,2,1,0.0192597258819427,0.00356605092833215,0.001239120256558,0.0246640098641444,0.010341924439906,0.00859296288774754,0.00239317347679938,0.00339045588483761,0.00713931945226185,0.00451122612012732,0.229759197227776,0.00168632049821171,0.00358957145277362,0.00607781592073555
DEL,repeats,2,2,0.0078195457423952,0.0018495991583042,0.000379967266582544,0.00476429375063883,0.000145895506666806,0.0119513259746812,0.00234002621555771,0.000302651264277398,0.00294201546020691,0.00318288128563492,0.0553465392053589,0.000115479246689918,0.00231853447628865,0.00461774855846107
DEL,repeats,2,3,0.00882268107217597,0.000719208275809837,0.000307953093971931,2.53205255461701e-05,8.74006415639594e-06,0.00722500420831145,0.000366270470997031,2.53020470801937e-05,0.000709313159359942,2.83288718583713e-06,0.0134759390056517,0.000102389326798545,0.000101872818060605,0.000378594873008125
DEL,repeats,2,4,0.00521695667195125,0.000837928688160991,5.25539867500301e-05,0.000533663280872224,1.04066731766701e-05,0.00353488955265427,2.92394811238276e-05,1.80408458703123e-05,0.000113946879192776,1.26732248020017e-05,0.00292653655406301,7.5484993941817e-05,0.0149830247565347,0.000401634780403171
DEL,repeats,2,5+,0.00672228080803019,4.48709783955128e-05,1.3596282325711e-06,0.0218402716107944,5.75086619874383e-05,0.000160176434450284,2.70417561810329e-05,2.88403662866469e-05,1.56274121558108e-05,0.000569108080757888,0.00155721005189389,0.00450352057806846,0.24215146462498,0.000698940021419144
DEL,repeats,3,0,0.00744238554923723,5.74534292678596e-05,7.36078462975808e-05,0.0172761563950766,0.0112672894838144,0.000604358163435627,0.000984186726797975,0.00214561196614441,0.00126341485396137,0.00312681754252925,0.00494058969086403,0.000138361512339024,0.00837264390016045,0.000884482876170994
DEL,repeats,3,1,0.0139616343767788,0.00501361861542468,0.00501568827286666,0.00581758120436516,0.00139133736674062,0.000452237354799893,0.00530398564899959,0.00447776293789666,0.00477540342526255,0.0013651372834204,0.0968225744625692,0.000666554468589473,0.00249545843772318,0.0414227768567977
DEL,repeats,3,2,0.00766319285517018,0.00230054887176635,0.000638903553047893,0.000646856466595092,3.53386238139158e-05,3.06500011865277e-05,0.000738981225659398,0.000505310664024072,0.00117440931026114,0.000697386949835825,0.0219975913521935,0.000381015249758688,0.00340489800090701,0.00335870784173748
DEL,repeats,3,3,0.0197604693101701,0.000407103651908575,0.000233332565283625,5.43620115182365e-05,3.06076933421973e-06,1.39701687531893e-06,3.24714054429716e-06,3.97376120160262e-05,0.000559053626079056,5.95010104613076e-06,0.00409272947074703,5.29228751657576e-05,0.0053122103772612,0.00104220909750689
DEL,repeats,3,4,0.00419575409249289,1.25470011317353e-05,9.43030067592002e-07,0.00579384734025704,8.85661949031776e-06,4.91423339446186e-05,5.44567093766516e-06,1.37819743015301e-05,1.28618556545768e-05,0.00016309941616401,0.000179656079849402,0.000693797571817738,0.0660537090700182,0.00060724153150329
DEL,repeats,3,5+,0.00413349964308175,1.77704508105416e-05,1.12183016113034e-06,0.00852496613375822,1.20113143913053e-05,6.47443579643972e-05,1.07238915883109e-05,1.8126029978315e-05,1.63193852197e-05,0.000230412001604431,0.000519300420990251,0.00123141293635559,0.0937980859986471,0.000573638294446227
DEL,repeats,4,0,0.00720544839332688,4.21379557843605e-05,5.49151322491252e-05,0.010953396967543,0.00681629392587309,0.000173577950834638,0.00238027042421898,0.000821209783739665,0.000141807623381925,0.00207488465073302,0.00734702953002717,0.00010330390956109,0.00274981345799892,0.000705448102601218
DEL,repeats,4,1,0.00756976498374346,0.00210339397799478,0.000858550426310173,0.00283624461281122,0.00175920415320977,0.000730553505320978,0.00284223356804004,0.00458997167378229,0.000576545696158569,0.0001778704586182,0.0632592845753841,0.000438875065287541,0.00209315127899266,0.000690855321300698
DEL,repeats,4,2,0.00177246111324819,0.0004950785164039,2.52951244602321e-05,1.10033990533751e-06,2.27038087813827e-06,7.59922405206276e-06,0.000346640754557366,2.90012621144932e-05,0.000685881245141719,1.6751761393272e-06,0.015553709750746,9.62500052942044e-06,5.92331348445692e-07,0.000224892406202298
DEL,repeats,4,3,0.00318244854090868,1.37117895331299e-05,1.70948338368886e-06,0.00378912439732638,9.78364583191573e-06,3.97394116297707e-05,2.97970699767185e-05,1.67082686115157e-05,9.08348815652758e-06,0.00017295820808459,0.0039549743524093,3.71743379590865e-05,0.0386330096977813,0.000544927545699189
DEL,repeats,4,4,0.00385234646062681,9.90533324511949e-06,8.27885554156287e-07,0.00455550744793039,9.26234126851563e-06,4.64564185103376e-05,5.72389608244295e-06,1.27703416543184e-05,1.06156357235319e-05,0.00018854024306479,0.000233080570739063,0.000123128035001494,0.051526919261806,0.000454628479982328
DEL,repeats,4,5+,0.00578299636658382,0.000195364740548809,1.74188408164805e-05,0.00103542412086719,3.48902879425268e-06,6.69164269344369e-06,1.55608561204843e-06,9.44203894816291e-06,2.05231182935185e-05,0.0001096139650373,0.000254277843841592,3.79681594522668e-05,0.01815970090333,0.000370892966515638
DEL,repeats,5+,0,0.00836114796104625,7.22489871452404e-05,2.36642065421684e-05,0.0184905451845249,0.239873117881168,0.00173333281443854,0.0197476027561205,0.000320449617812534,0.00684473655218812,0.0179823659251846,0.00344207235800467,0.000868169332669386,0.00507597112966859,0.000853555379128125
DEL,repeats,5+,1,0.0145162581803618,0.00291654851580871,0.000216265176714556,6.68009130898119e-06,1.396972565399e-05,1.19036725010923e-05,0.00780507991147576,5.76995474636183e-05,0.000520011938033453,0.00366137966497227,0.0162424787901919,0.000106288544536496,0.00173438291204063,0.0286096047850087
DEL,repeats,5+,2,0.0139585559656104,0.000382843492400157,6.2021849822167e-05,2.8161680241636e-06,3.13426597747561e-06,2.71354123881377e-07,0.000265187920566387,1.23697726569423e-05,8.8014389878189e-05,2.93343016806474e-06,0.00191050147236732,1.02709585740759e-05,0.00283470969853265,0.0012579922808839
DEL,repeats,5+,3,0.00042833493478584,0.000139942017645934,8.88517663425987e-06,8.05777841661055e-08,2.11243023031774e-07,0,6.46028472246072e-07,3.25043548781888e-07,2.33891520320187e-05,2.58260067119084e-06,0.00065961032845498,0,0.000325423992357192,2.20070422535211e-07
DEL,repeats,5+,4,0.000136353957997177,7.23229128914059e-05,3.66348910937004e-06,1.31886555472604e-08,1.14133230943558e-08,4.89802294822777e-09,2.54057295001169e-09,4.80815463025291e-09,0,3.12101371021504e-06,3.9814909685556e-05,1.2539499423183e-08,8.06711842529848e-08,0
DEL,repeats,5+,5+,0.0107729768596718,2.2157397761397e-05,1.27525675810571e-05,9.90082901800489e-06,4.2931784871001e-07,2.07865398479905e-07,3.98840735769837e-08,2.85830713774557e-06,2.86606324122997e-05,4.33463465093224e-06,3.91332216848143e-05,3.31542571644569e-06,0.00294184825112431,0.000439019685091254
INS,repeats,2,0,0.00748387786235225,0.000338712948818081,0.000284719690834962,0.00661712507574938,0.00210773408691281,0.00260234978049314,0.0021826671364756,0.000480393829897476,0.0268897210224788,0.0105894432782583,0.000291300899750238,9.3097693601203e-05,0.00781877901436629,0.0253246467979865
INS,repeats,2,1,0.00818012364633927,0.000285689351672049,1.44631830910062e-05,0.0187071557856741,0.00131573297651665,0.00232540293793467,0.000103414358011327,0.00132290564454509,6.98232582025879e-05,0.00202356236771275,0.000336321808910584,6.15098110889365e-05,0.00263926745838791,0.0380218398698955
INS,repeats,2,2,0.00752298623511297,0.00101512784907638,0.000157531488838776,0.00752660962494993,2.91195082677811e-05,0.00102327111320437,0.000759392245001113,5.13254395099715e-05,0.00139616693286872,0.00108605243220241,9.65032060521106e-05,0.000272228488965543,0.00125117380973616,0.0282961035043415
INS,repeats,2,3,0.00599442132345694,0.000390503018157464,0.000339992380007296,0.00109555169510489,9.05072658075621e-06,0.00100362047675977,0.000396183685653196,1.77792410997921e-05,0.000970925421223398,0.000863320880667657,7.91813527238411e-05,0.000113661490950268,5.44375723110471e-05,0.000369939250399168
INS,repeats,2,4,0.00205562197144782,0.00198265839318232,0.00282805459410792,4.6495228817699e-06,8.42922080818834e-06,0.000121116013183745,2.0504736399731e-05,1.79489431912363e-05,0.00308262096904435,6.46476960610736e-05,5.05468806929765e-05,0.000246342506134525,0.000745214862432898,0.00184384527920576
INS,repeats,2,5+,0.00868900466392233,0.0137272269803467,0.0178903998895613,0.000979453939674745,0.00171316752192957,9.95001505928286e-05,0.000691200103301168,0.000621848049301274,0.000448373484357167,0.000834149719951362,0.000391738903174547,0.000834888809495597,0.0362498932601652,0.00537069966219151
INS,repeats,3,0,0.00367161907871804,5.97494275564013e-05,7.50329854292441e-06,0.0040326331868367,2.59047677715171e-05,0.000102728969505278,0.00133593587505421,2.85477939545041e-05,0.00742336678667838,0.000284787466092329,3.89718515363376e-05,4.1899974445499e-05,0.0140472168366166,0.0191842937495945
INS,repeats,3,1,0.00845528837539173,0.00121462754774343,0.000182415551975756,0.00654777428316917,0.00018197943079853,0.000301847179367971,0.000194478543084787,7.38443279724697e-05,0.00290902302699476,0.00389220978745131,0.000215008527315745,0.000148273712152703,0.00185179758065453,0.0521858205440069
INS,repeats,3,2,0.00854381550009143,0.000195230693992581,2.90142727965336e-05,0.000617664089271023,4.56267837230718e-06,2.21083087768157e-05,0.000642871268176637,1.74547133992342e-05,0.000195390322535355,0.000131603869150821,0.000340413873349895,5.11752827176209e-05,7.32591845608925e-05,0.0060229130320561
INS,repeats,3,3,0.00276379336908525,1.87907988323069e-05,6.45189940933077e-05,1.03219867995956e-07,1.63845412209969e-08,2.20198161388381e-08,1.73773198965014e-05,6.15197442620702e-08,0.000223859176131289,0,1.70175999156298e-07,3.77853341933618e-08,2.88461848649492e-06,9.65064659332175e-09
INS,repeats,3,4,0.00156531926153007,0.000133150617810665,3.41174382159096e-05,3.91306233467393e-09,1.63935501216401e-09,2.46000039360006e-09,4.70769365782449e-07,6.39603638357064e-07,0.000533454497592301,0,1.13338410639174e-06,0,0,6.38846681336159e-07
INS,repeats,3,5+,0.00498043776475346,0.00189867682998346,0.000951399535595722,1.67725736126688e-06,2.69367573238222e-06,1.87180793522761e-06,5.0387784111114e-06,6.62870434013989e-06,0.0026205992491843,2.19187436118727e-06,4.40449137007501e-05,7.46425972979674e-05,0.00241632812147629,0.000398335657992873
INS,repeats,4,0,0.00339292410157909,1.79026222581677e-05,5.1767126890774e-06,0.0025724782313212,5.12258356592485e-05,3.20120626934426e-05,0.00154432806326438,2.28591405449077e-05,0.00670871964446045,0.00157143281926864,6.29135920575484e-05,4.19927318162179e-05,0.00596688245793265,0.0161608389307229
INS,repeats,4,1,0.00772726427431927,0.0012044378533315,0.00065940700237498,0.0037734005945084,0.00103976831772987,0.000252735860891357,0.000543207199261201,9.36049734883862e-05,0.00143167921769361,0.00267698136670189,0.00127023085284542,0.000300538088991296,0.00255955357517008,0.0729662073403502
INS,repeats,4,2,0.00366913168172163,1.92110934569418e-05,3.19569246936651e-05,8.92524704436271e-07,8.32761810019269e-07,1.36778298486467e-07,0.000249638299790797,1.94541521880137e-06,2.29584305626814e-05,3.23314781223943e-06,4.72380616859454e-05,3.99896842057074e-06,1.13363456667833e-06,0.00159028742835081
INS,repeats,4,3,0.00263294928673114,0.000137629348459391,5.82091803760809e-05,2.47121314168709e-07,7.38545392397623e-08,1.21534758560528e-08,1.87902102302843e-05,5.63937599490295e-07,0.000910382754759609,0,9.14173628729585e-07,2.54064935703319e-08,2.55401486145055e-06,2.37360736712974e-06
INS,repeats,4,4,0.00536491364525824,0.000255248422184952,0.000142405322691857,2.87902285600297e-07,9.66893441735696e-08,2.4440555680474e-09,2.21521822360558e-07,2.60070571374546e-06,0.00207533216501653,2.9977557157696e-06,4.27670245946019e-05,1.27116489551025e-08,7.5803517283202e-08,0.000139771052743876
INS,repeats,4,5+,0.00933558242231471,0.00219800340981232,0.000900173467423688,0.000328214701131276,0.00048769716456969,2.37667929357004e-05,1.61289376808446e-05,2.89205739100639e-05,0.000341519211671181,9.55430499428678e-05,0.000100591055841587,0.000189091352482081,0.0145307772067154,0.0168864920806865
INS,repeats,5+,0,0.00605050030874611,1.07109830178805e-05,9.48847078993107e-06,0.00481523645046621,2.25419175042126e-05,0.000113658441838034,0.00882812476359244,3.58378108818757e-05,0.00296933945974771,0.00262906523274332,7.65076970539899e-05,0.00013781922891732,0.0124796789815403,0.0480237122905807
INS,repeats,5+,1,0.0186917658512113,0.000159896478574115,0.00140344510179373,0.00480624194226644,0.00994548549404573,0.000756000311013812,0.00550283790161677,0.00106758795387055,0.0293693874304041,0.0134847071275759,0.00202963579670869,0.00138854615424554,0.00454787136452817,0.269206445206313
INS,repeats,5+,2,0.00469859393194507,2.98357725460474e-05,0.000113006459819339,7.96027443892063e-07,1.00977532180408e-06,3.12821789676975e-07,0.00128164643566003,6.32297007973382e-06,0.000589225327033085,2.56652166500572e-06,0.000104179917886448,3.99883708785076e-06,0.000445741509216408,0.00630603302281081
INS,repeats,5+,3,0.00431095588450229,0.000112912248649416,8.95412760784563e-05,1.71193925550289e-07,1.47306203232811e-08,2.42676037197383e-09,0,1.2202105073896e-06,2.94416326385085e-05,1.10653742309565e-08,6.86106740014716e-07,2.51155923438399e-08,0.000325096261092758,0.0014051344478044
INS,repeats,5+,4,0.0046217759524459,2.74180062060031e-05,0.000104203962532228,7.94352403930341e-08,1.62303936844292e-09,2.44742922034695e-09,1.74401241890425e-07,1.15587834660034e-06,8.36541387589594e-05,0,7.68578886797485e-07,0,0,0.00140862675738782
INS,repeats,5+,5+,0.0164656331716725,0.000119166141939466,5.60407010943185e-05,2.08033172282889e-05,1.13233642218891e-06,6.39857975869865e-07,2.28720827319159e-08,2.45898025730542e-06,2.30652761078804e-05,1.1281832588848e-05,8.90029506360148e-05,7.7095830339808e-06,0.00291930903153079,0.00136574924125275
DEL,MH,2,1,0.0168430199511165,0.000241314452681349,0.00107855449138879,0.0288576486722998,0.00530168070364086,0.00693306866499488,0.000566406040278416,0.00410632872639104,0.00284302103905487,0.00897777119915605,0.188189484668413,0.000287370905865334,0.00325502182134634,0.00124793269508764
DEL,MH,3,1,0.00675058990525015,3.42078059703436e-05,4.85295545215231e-05,0.0132624206552405,0.00945658452136636,0.000362896685962583,0.000921152223187825,0.00249219566554585,0.0018283181870449,0.00134297937757933,0.00694962044078349,0.000109061095352267,0.0102366091141305,0.000885182132438568
DEL,MH,3,2,0.0101561731264591,0.00292132711266387,0.00151815286633238,0.00902972920858375,0.00443848778101466,0.000355703705848416,0.00450635519011363,0.00143697831883678,0.00339266378858994,0.000529779802048756,0.0492072878879137,0.000596827286453583,0.00638245818979324,0.0185600430906201
DEL,MH,4,1,0.00657311708087452,0.000159328062785186,4.89443652144159e-05,0.00885556598003313,0.00592409647388217,0.000139057416964627,0.00283099120511213,0.00140692202061292,7.11864037874184e-05,0.00142942868680291,0.011043380630004,9.98936754046021e-05,0.00357860574223112,0.000678734661718118
DEL,MH,4,2,0.0078816559641191,0.000536686880569962,9.47229097486249e-05,0.00630511326427396,0.00122704159004568,0.000273584073606619,0.00897931290178812,0.0030736104985697,0.0010834674996113,0.000252029288811952,0.0294565083535086,0.000102300300940037,0.00477692925244333,0.000649770444270646
DEL,MH,4,3,0.00715817938418297,0.000671938329616105,0.000111278754169991,0.00369512327708671,0.000962455262936112,0.000181359989783341,0.00497299564091709,0.00192394161301755,0.00253018582834605,0.000298824229547063,0.0492125089962542,0.000709274763986881,0.000712124022139869,0.000601636331538835
DEL,MH,5+,1,0.0133730549861547,0.000589608193902348,8.68928137405198e-05,0.00867188755677482,0.28263375645814,0.0012495173706824,0.0718973777456862,0.00021394108748103,0.00748032029303137,0.00960724059796233,0.000445800274684997,0.000131862769229657,0.00307042097505064,0.000902215265192148
DEL,MH,5+,2,0.0315191734721678,0.000117689994036018,0.000214384542720373,0.00767564281905283,0.124220156579683,0.0015893417241368,0.255375771262615,0.000181874164057925,0.0050559325402978,0.00619979194323085,0.000265403450946138,0.000117555270759367,0.00254717458273994,0.000740446393452567
DEL,MH,5+,3,0.0270044493847955,6.50512373040851e-05,0.000182477093156695,0.00723752613162542,0.0460608466000939,0.000814933917987362,0.218723004770667,0.000166988127421533,0.00165206914760039,0.0019426102427365,0.000835297488625851,0.000151012290628938,0.00230445291715826,0.000753052438020663
DEL,MH,5+,4,0.0170124399388076,0.000433723881300139,0.00013141918634831,0.00233294672696773,0.016516827033987,0.000594360357508554,0.121664416241117,0.000171728607896748,0.000171162508412063,0.000430016583693409,0.0034019769763949,0.000126785260613045,0.00104517729545175,0.000391062316841135
DEL,MH,5+,5+,0.0178013812329445,0.00234211776372099,0.000680571819653308,0.00088806141848461,0.0130838159945085,0.000393288795986718,0.100111306188741,0.000158024665334501,0.00115025579444565,0.0131452835335535,0.00020153829952944,0.000828249960765348,0.00913123428166368,0.0404486177308634
