# Original paramaters
"","SBS1","SBS2","SBS3","SBS5","SBS6","SBS9","SBS13","SBS17a","SBS17b","SBS34","SBS36","SBS37","SBS40"
"prob",1,0.0681818181818182,0.0681818181818182,0.988636363636364,0.102272727272727,0.420454545454545,0.0454545454545455,0.397727272727273,0.409090909090909,0.181818181818182,0.170454545454545,0.125,0.670454545454545
"size",3.88986915804944,1.02559607723819,4.63924098324313,1.68726938741603,9.83574783502278,1.23935190388693,1.69165436836585,0.591237641670855,0.535674554628424,1.73407211877613,1.68672239852304,1.59010830229855,1.67519103750618
"mu",603.977018066435,1377.8123471214,4218.64903227234,3180.88553326221,1106.79071017826,3729.81043918674,347.238025113274,658.188466717989,1870.75700408346,514.412469267507,578.905858492514,1638.41363399292,4332.75574129705
# Parameters derived from synthetic exposures
"","SBS1","SBS2","SBS3","SBS5","SBS6","SBS9","SBS13","SBS17a","SBS17b","SBS34","SBS36","SBS37","SBS40"
"prob",1,0.0666666666666667,0.05,1,0.116666666666667,0.433333333333333,0.0333333333333333,0.383333333333333,0.533333333333333,0.166666666666667,0.183333333333333,0.0833333333333333,0.666666666666667
"size",3.24155838394585,9.22543173854947,8.21813393372464,1.65242115602904,20.9749115117474,1.159963258492,2.47686397302045,0.530913352715095,0.505223372896649,1.30086611343233,8.92070509921409,2.71494239278936,1.93938744062661
"mu",581.650354523803,988.197515254162,4893.00361538701,3114.99401330264,892.417292317324,3475.93260980279,498.540906600713,437.870721043171,1337.21862540266,641.927778574543,630.836336738189,2936.69269801877,4434.3688303177
# Difference between original parameters and parameters derived from synthetic exposures
"","SBS1","SBS2","SBS3","SBS5","SBS6","SBS9","SBS13","SBS17a","SBS17b","SBS34","SBS36","SBS37","SBS40"
"prob",0,0.00151515151515151,0.0181818181818182,-0.0113636363636364,-0.0143939393939394,-0.0128787878787879,0.0121212121212121,0.0143939393939393,-0.124242424242424,0.0151515151515152,-0.0128787878787879,0.0416666666666667,0.00378787878787878
"size",0.64831077410359,-8.19983566131129,-3.57889295048151,0.0348482313869893,-11.1391636767246,0.079388645394932,-0.785209604654596,0.0603242889557603,0.030451181731775,0.433206005343809,-7.23398270069105,-1.12483409049081,-0.264196403120435
"mu",22.3266635426316,389.614831867235,-674.354583114665,65.8915199595758,214.373417860939,253.877829383953,-151.302881487439,220.317745674818,533.538378680803,-127.515309307036,-51.9304782456751,-1298.27906402585,-101.613089020648
