"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID11","ID13","ID14"
"hdp.1",0.0254226366884648,0.09664394103399,0.11195702326542,0.0556563190614512,0.361144598627538,0.0729361166219077,0.0267832786755501,0.350230612480857,0.016249157144681,0.0885706122197772,0.0494818461770401
"hdp.2",0.00779924517191377,0.145902858789099,0.371772297235288,0.215397408013056,0.996790436081124,0.129206894510429,0.202435299300054,0.539255338776972,0.139292153706974,0.566343627847002,0.0705081526364661
"hdp.3",0.0372105836257571,0.999266137091669,0.0354938001074444,0.00540575081760508,0.153082740615663,0.0268175578249226,0.030691342673418,0.0230054561318362,0.0189255775155865,0.0181192645501143,0.0934963124693611
"hdp.4",0.0424640741657589,0.0153342349191509,0.0745365207976725,0.0264204989807924,0.123122852700252,0.999327445850215,0.457702150329502,0.106022694166206,0.0117110173779611,0.0523917602084489,0.0437733138776463
"hdp.5",0.0341909800600625,0.0295502305810911,0.100300457028127,0.0443935079837724,0.187002569324747,0.456775568060474,0.999384006450976,0.120800515319426,0.0187524125752454,0.098196004393768,0.0513573383091006
"hdp.6",0.0589853530097232,0.0185484405988797,0.138018085724116,0.0393661400177742,0.580633514911505,0.0520532811421114,0.0908751221711577,0.256888298306775,0.0271176612059316,0.997603459159845,0.0520281404990512
"hdp.7",0.999982205615494,0.0061495104344681,0.0844038089649605,0.00599870274075454,0.0120870818760775,0.0391014754970682,0.0515524622768471,0.0179729286027165,0.0596360509353253,0.0234319164262559,0.452060956980121
"hdp.8",0.269271389856662,0.066056459816646,0.0562500827360259,0.0173430926226167,0.0611171921678975,0.0349846055898638,0.0491351398905446,0.0480840572717881,0.0368782290203437,0.0335526630037273,0.98038169627105
"hdp.9",0.0943291818875582,0.0390655081065139,0.996925219225211,0.0703747568550178,0.32722731235748,0.0708354603110238,0.108874641481537,0.509110861082026,0.188928121180344,0.131678697668259,0.0752106344662075
"hdp.10",0.0156419911830159,0.0158566446137629,0.076571129833229,0.990255641217131,0.24076184755779,0.0352535872246048,0.0589230669077622,0.0807671624992391,0.00950658602194865,0.0545647244606461,0.0282692549731316
"hdp.11",0.0152299607799776,0.0392701818795155,0.570565640303815,0.0561929084950525,0.537843170137285,0.112181795420861,0.144925889280307,0.999441580076186,0.0315893810712959,0.293827768326639,0.0590540754208709
"hdp.12",0.0460842995067334,0.0365794833427427,0.246139304455106,0.0676197440222864,0.294290556718989,0.0866782099001053,0.179912523321741,0.112078688834831,0.969614992034755,0.0807319117606649,0.0538396114444157
