"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.99538894821074
"hdp.2","SBS13",0.999683030271095
"hdp.3","SBS5",0.997616534943359
"hdp.4","SBS40",0.99761336058293
"hdp.5","SBS17b",0.998072077291493
"hdp.6","SBS17a",0.99679560528477
"hdp.8","SBS7c",0.998208270167278
"hdp.9","SBS7d",0.998744257591939
"hdp.11","SBS12",0.99664364137113
"hdp.12","SBS18",0.995365586603727
"hdp.13","SBS8",0.989296320699433
"hdp.15","SBS34",0.988704673557952
"hdp.16","SBS37",0.995665194765998
"hdp.17","SBS26",0.989001582434652
"hdp.18","SBS9",0.994967895925296
"hdp.19","SBS36",0.996561728466625
"hdp.20","SBS3",0.989859653511351
"hdp.21","SBS44",0.99556029678787
"hdp.22","SBS29",0.983590598383538
"hdp.23","SBS4",0.995892331240137
"hdp.24","SBS22",0.990436083942233
"hdp.25","SBS28",0.98693371219262
"hdp.26","SBS41",0.9902093241178
"hdp.27","SBS16",0.972564155109395
"hdp.30","SBS2",0.974742376835063
"hdp.31","SBS7b",0.978188656682378
