"ex.sig","ref.sig","sim"
"hdp.5","SBS1",0.999427322449055
"hdp.3","SBS2",0.996137444154022
"hdp.10","SBS3",0.985972402727101
"hdp.6","SBS4",0.989990086214584
"hdp.2","SBS5",0.998927946173531
"hdp.1","SBS7a",0.951123041405741
"hdp.16","SBS7c",0.995804816265656
"hdp.17","SBS7d",0.988314276246019
"hdp.47","SBS8",0.990560068117936
"hdp.23","SBS9",0.994097442170023
"hdp.20","SBS12",0.997294381779688
"hdp.15","SBS13",0.990969731448349
"hdp.22","SBS16",0.954653851048961
"hdp.14","SBS17a",0.99447806307254
"hdp.7","SBS17b",0.995289001074057
"hdp.12","SBS18",0.996728301922881
"hdp.43","SBS22",0.989049192733216
"hdp.21","SBS26",0.990807584962738
"hdp.32","SBS28",0.981713113555554
"hdp.37","SBS29",0.975208833041215
"hdp.50","SBS34",0.988793709320917
"hdp.51","SBS35",0.91917883445282
"hdp.27","SBS36",0.996843621760622
"hdp.38","SBS37",0.995063087948021
"hdp.25","SBS38",0.981981053844805
"hdp.52","SBS39",0.963359974374835
"hdp.4","SBS40",0.993094212609434
"hdp.41","SBS41",0.991140464499513
"hdp.8","SBS44",0.990575815485819
