"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.918448336923738
"SBS96B","SBS2",0.996305952112727
"SBS96C","SBS7b",0.980103431838517
"SBS96E","SBS4",0.993128476280253
"SBS96F","SBS3",0.92216465190449
"SBS96H","SBS44",0.994419441074791
"SBS96I","SBS1",0.999687170860226
"SBS96J","SBS17b",0.999340191442536
"SBS96K","SBS18",0.991239589596179
"SBS96L","SBS7c",0.993251367080938
"SBS96M","SBS35",0.969444403298619
"SBS96N","SBS17a",0.999706291693014
"SBS96O","SBS7d",0.969635208787828
"SBS96P","SBS13",0.998923036408149
"SBS96Q","SBS28",0.97717961596666
