Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11,W.12,W.13
DEL,T,1,5+,1.62393267395315e-104,7.94575973969717e-134,2.50389220091206e-195,0,0.878434308332542,0,2.0349689222935e-152,2.00856059285243e-131,0.00454336823357483,5.69488866288866e-79,0,1.54100552478632e-308,1.5057273428437e-173
INS,C,1,0,0,0,0,0,0,0.723028154579922,0,0,0,0,0,0,0
INS,C,1,1,0,0.000987120456935832,0,0.164089226668262,0.000194436021705962,0.0220839023429694,0,0,0,0,0,0,0.00119647650836032
INS,C,1,2,0,0,0.00226858756626447,0.100626007339211,1.09413258745492e-05,0.000281873889043534,0,0.000188710200652234,0.00187424427090906,0.000968159629353039,0,0,0
INS,C,1,3,0.000692971026703565,0.00498704147201497,0,0.0370552474313904,0.000302247468624679,0.00169263662372645,0,0,0,0.00629756608358489,0.000170353841600679,0,0
INS,C,1,4,0.00161487368376784,0.0214000806812312,0,0.00982978568125442,0.00174581457677575,0.00211687021139631,0.00305349075534194,1.06493336249854e-216,0,0.00608144894288449,0,0,0.000158288228361575
INS,C,1,5+,0.0214483315588294,0.121261820475728,0,0,0.00739860933450814,0,0,0,0,0.00633526071418425,0,0,0
INS,T,1,0,0.00216818063499499,0.0135798716293015,0,3.91548577596846e-113,0.000897195405334436,0.0435540094151312,0,0.00171031028236637,0.0216991893771417,0.0194891613098029,0.000373049373731279,0.0163310929394275,0.00662304679631145
INS,T,1,1,0,0,0,0.32268899254207,0,0,0,0.00182448641647614,0.00626971417916752,0.053131008349792,8.57633575962014e-297,0.00875294391735657,0
INS,T,1,2,1.10861554774778e-05,1.16923929128125e-43,0.0508776374447927,0.170045010137377,0.000367380144176416,0.00105336640464562,0.00564559768921281,0,0.0101989412715445,0.0443201234085046,0,0,0
INS,T,1,3,0.00351725367931876,0.0104262505268854,0.0276181330144953,0.12022867919116,0.000746073866218247,0,2.31913725763732e-230,0,0.011824800395844,0.028216241434041,5.56419338116676e-46,0,4.28069290449108e-25
INS,T,1,4,0.0147211795032483,0.0477042108284634,0.0114882520454477,0.0578524688037085,0.0021530673657093,0.00288128719222823,0,1.81130757549696e-216,0.0158740565936252,0.00752948626662029,0.000408140873587839,0,0.000612784307817375
INS,T,1,5+,0.920699538333862,1.14009505781171e-154,1.91207604031668e-169,0,0.00187573329536507,0,5.71132863172482e-117,6.15616502839222e-48,2.12127255347842e-26,5.63396487400371e-70,1.78558016793384e-188,1.97917002933453e-121,3.61373811904357e-69
DEL,repeats,2,0,0.000147950600984476,1.11253695438358e-308,0.0365275404219726,0,6.85824735530124e-05,0,0,0.00767391847470531,0.0292862919394647,0.00685532744041163,0.0756382264748531,0.0117309538899806,0.000816761146999491
DEL,repeats,2,1,0.000486031656416031,0.0259396795209296,0.0108019498067244,0.00062395926886907,0.0020543481359538,0.0049575943262865,0.00184198106999124,0.00683013514667762,0.0096440976800848,0.00968630126020853,0.23633831176664,0,0.000964077763087658
DEL,repeats,2,2,0.000285237445609669,0.0100006707511625,0,0.000313187801686864,0.00146749255726801,0.00419559360270575,3.22623361857326e-245,0,0.00168181772183692,0.0135648995394818,0.048793094457914,0,0.00161767424426467
DEL,repeats,2,3,0.000292527849854118,0.0054788106882676,0,0,0.00052513885337899,0.000251331091050544,0,0,0,0.00704925065106866,0.00855328390914906,0,0.000208068052673659
DEL,repeats,2,4,1.1125369299201e-308,0.00857596952860048,0.00075995400868939,0,0.000535448335689794,0,0.000190833589782532,1.98490146987509e-85,0.000208233307953028,0.00317818220233761,0.00343085522121092,4.27616074136764e-124,0.000213828903511564
DEL,repeats,2,5+,0,0,0,0.00540242642659849,0,0,0,0,0.0598670014739966,0,0,0,0
DEL,repeats,3,0,1.23267963541793e-05,0,0.0294663318546754,0.000628993440801204,5.31000215277155e-98,0.00130152069793345,0,0.0134410717157604,0.0148580190326245,0.00110726994555408,0.00514135007389946,0.00090338861383677,0.0010018985824633
DEL,repeats,3,1,0.00356317022653524,0.0397731303493503,0,0,0.00408035008723262,0.00390627628901374,8.72800696537695e-175,0,2.42759936716681e-11,0,0.0968592565864401,0.000902441728568864,0.00471160173526513
DEL,repeats,3,2,0.000346540634523489,0.0144550637386709,0,0,0.00179819126375269,0.00181670640283457,0.00190015578253238,0.000146890148877392,0,0,0.0172964815047635,6.52366223250526e-77,0.000388815815695954
DEL,repeats,3,3,0.000265538075467241,0.00220086298033416,0.000847182934175573,6.1964714075661e-05,0.000345004416667077,0.000558935991101031,8.48710219957917e-05,0.00018531343316305,0.000223364685955188,0,0.00471204635665636,0,0
DEL,repeats,3,4,0,0,0,0.00150976140655821,0,0,0,0,0.0159061467558698,0.000152207296131227,0.000152037660676497,0,0
DEL,repeats,3,5+,0,0,0,0.00189113484735292,0,0,0,0,0.0225445814515643,0,0,0,6.09017189352453e-05
DEL,repeats,4,0,0,0,0.0195844171556551,4.29063908577829e-06,0,0,0,0.00857392769961425,0.00814531043840419,0.000310737058511802,0.00911777372178487,0.000367796954378846,0.00164237334173985
DEL,repeats,4,1,0.000378325446568246,0.0147020590423593,0,2.27396358209253e-73,0.00155006743058612,0,1.41187366260473e-34,0,0,7.3505457512781e-221,0.0599781294232032,0.00165012331560092,0.00251918349187413
DEL,repeats,4,2,0,0.00414164849400627,0,0,0.000352636754829677,0.000436538298087976,0,0,0,0,0.0102962164939791,0.000173248270485843,0.000501610937643785
DEL,repeats,4,3,0,2.87420178503925e-05,0,0.000268612340364107,3.48095601104651e-06,0.000122188276302248,0,0,0.0091237896597648,0,0.0042919640471081,0,0.000213097523969885
DEL,repeats,4,4,0,0,0,0.00116464325711126,0,0,0,0.000124555746775637,0.0121281372234944,0,0.00054409584539943,0,0
DEL,repeats,4,5+,4.52313045963816e-06,0.00234620188143951,0.00265868594384873,7.30188082194529e-05,0.000140211475353299,0,0,0,0.0023299555003821,0,0.000151375462344653,0,0
DEL,repeats,5+,0,0,0,0,0,0,0.00281956213376584,0,0.325436480784496,0.0209236413759314,0.00244579183410042,0.0018900814198365,0,0.0116753108835356
DEL,repeats,5+,1,0,0.0217496810720174,0,2.94010929482664e-37,0.00229643950974469,0,0,0,0,0,0.0085532687358897,0,0.00809147088821904
DEL,repeats,5+,2,6.57982680279185e-05,0.00300106529653674,0.000568357325991676,0,0.000252337494493602,9.22883192093611e-05,0.000671253807216595,0.000475813933303645,7.11209625382541e-20,0,0.0031221353474739,0,0.000460813622567858
DEL,repeats,5+,3,2.48449018721368e-05,0.000859820651420905,0,2.76262291872057e-128,0.000101920422009098,0.00012232197213479,6.62616463159635e-38,0,0.000402823951169855,1.6978287751999e-05,0.00158727633151359,0,0.000102077748276959
DEL,repeats,5+,4,1.72201148569787e-181,0.000600189508825251,7.45719336981603e-154,0,6.13421879807042e-05,0,3.48575447799681e-05,7.52439546824995e-05,0.00016559099002179,4.15977281477924e-05,0,0,7.14086644737084e-05
DEL,repeats,5+,5+,4.16043586197059e-06,0.000314370801048038,0.00146881696253298,3.859307461915e-05,1.14283092028734e-05,0.00010792130209274,0,0,0.000404189127780453,0,0.000409352256047669,0,4.20708357999761e-05
INS,repeats,2,0,0.000348351375951849,0.00297480060408147,0.0087464554848958,0,0.000212248132990642,0.0327836835793259,0.00020937978255224,0.00200716237181527,0.0109700869644216,0.0030590052334713,0,0,0.00214712202575247
INS,repeats,2,1,0,1.59720992252389e-270,0.0399319766256832,0,0.000163084232296652,0,0.000490979866774455,0.00231412968815292,0.0110332794919018,0.00300821576449618,0,0,0
INS,repeats,2,2,6.33257501819261e-220,0.00689951173949185,0.0143764906767629,4.14175822114948e-05,0.000735133567246856,0.000851652997668237,0.00368779152645508,0.000229420976555046,0.00368448400736866,0.000949792702282404,0.000474189107882375,0,0.000473708386854784
INS,repeats,2,3,0.000563302515475856,0.00257691283228933,0.00212613938133689,0.000140896864434836,0.000296441630301033,0.00160483199663656,0.000203700449694347,3.14590248772011e-05,0.000673243368073467,0.00141592545460269,0,0.000103808846468801,0.000498637664576795
INS,repeats,2,4,0.00210808486557253,0.0228465065956253,9.8070543803345e-215,0.000332724519297574,0.00160545946123763,0.00248534917291229,2.62364165878657e-187,0,0,0.000168107254309418,0,0,0
INS,repeats,2,5+,0.0144572952676814,0.141711161853024,0,0,0.00861132909618827,0,0,0,0,0,0,0,0
INS,repeats,3,0,1.78640451227467e-06,0.000373777373813076,0.00700015309337796,0,2.22597989307595e-05,0.010195519002333,0,0.000660311032050881,0.00314444019829918,0.000319636011164131,0,0,0.000894747207243038
INS,repeats,3,1,0.000191255825769837,0.00517447154098459,0.0108696314339043,6.90512875740294e-05,0.000917253610291689,0.0031004247749548,8.2004232622656e-77,0.000611476350397523,0.00622811470391604,1.23111541296888e-91,0.000220585590913597,0.000723742551957373,7.53233469951437e-05
INS,repeats,3,2,4.11425739980213e-06,0.00174164601797529,0.00221486085064584,0,0.000176379937770351,4.03182478962632e-05,0,0.000132849553798484,0.000830856756919182,0,0.00093156406765981,0,0.000840902973150153
INS,repeats,3,3,0.0001714912598372,0.000321629344381692,2.3085866861322e-05,0.000128042331375951,0,0.000680674335869103,0,0,0,0,0,0,0.000298690263120729
INS,repeats,3,4,9.6287850155223e-05,0.00120677127005928,3.75059602363401e-05,2.74707886616037e-05,6.50826350033242e-05,0.000675788674766821,1.5217080164687e-249,5.94647511583894e-05,0,2.41978637180441e-05,0.000163329963306776,0,0.00021878460377934
INS,repeats,3,5+,0.00108550376893476,0.0117140752824277,0,0,0.00152438983698267,0.00253480621627909,0,0,0,0,0,0,0
INS,repeats,4,0,0,1.76874805045408e-05,0.00384472678688904,0.000105585275315412,4.48863785136614e-06,0.00878272634902251,0,0.000736202273720185,0.00281253339322132,0,0,0,0.00153502781238797
INS,repeats,4,1,0.00051008358983132,0.00806208576838126,0.00642814843034204,0.000377145585052401,0.000973293815800506,0.000626607762187688,0.000238221849557,0.000857208625161393,0.00432083224141331,0,0.00114598595597214,0.000976480890760874,0.000474481141243147
INS,repeats,4,2,5.83944064276576e-05,0.000116715455481287,0.000861505565926075,0,1.13440445044214e-05,0,0,2.85275899724938e-05,0.000317594859853387,0,0.00031530409592662,0,0.000483584268938894
INS,repeats,4,3,9.14974041953832e-05,0.00130521465298031,0,0,9.85509687502152e-05,0.00088290296380247,8.30439811629483e-06,0,0,5.39133207840349e-05,6.72874212762797e-05,0.000148530060014155,0.000333730785303499
INS,repeats,4,4,0.00022480268866961,0.00331179907327289,0,0,0.000160664549419211,0.00233556204298023,0,0.000141467740717467,0,0,0.000286370382801422,0,3.28461109621865e-05
INS,repeats,4,5+,0.000603962121075052,0.0167413103760109,0.00142970255961387,0,0.00190933330111988,0,9.2376681481469e-264,0.000600458867049323,0.000119047346315602,0,0.000148974037829771,0,0.000122338991423655
INS,repeats,5+,0,0,0,0,0.00112593290231834,0,0.00361947840803867,0,0,0.011524184870754,0.000414414056092754,0,0,0.00900571737796211
INS,repeats,5+,1,0.00148367649020675,0.00168509941395779,0,0.000960753760120154,4.84344738701975e-05,0.0441625814732939,0.00113068756721751,0.0104018909036304,0.0159207635054834,5.19349093552414e-161,0.00212678760663625,0.00197998071988874,0.00657825953784881
INS,repeats,5+,2,0.000190453345466234,0.000503300248832117,0.000817203711599852,0.000785284028119239,0,0.000990160241841941,3.68689056440991e-128,0,1.78530829079772e-129,4.79526452043223e-05,0.000176804023181006,2.22519706644391e-42,0.00123898712779546
INS,repeats,5+,3,0.000211878297556068,0.000715209277103115,0.000446075224529287,0,6.96977061886548e-05,0,0.000404221134328137,1.07436415474587e-101,0,0,0,0,0
INS,repeats,5+,4,0.00020214167141721,0.000598404968296956,0.00035501459595006,0.000105413991923931,0,0.000445489232474262,0,2.4808097293374e-05,6.07971368530567e-05,0,7.16423448711519e-05,0,3.0000487027752e-200
INS,repeats,5+,5+,5.30973440139622e-05,0.00150527833974615,0.00111260413030641,4.14431445939994e-05,7.52073445312492e-05,0.000258887880951462,0,0.000340820333801332,0.000258459341614185,2.03642240507462e-05,7.50984483002319e-05,5.4375726411763e-160,3.68638390538725e-05
DEL,MH,2,1,0,0,1.70408793483648e-60,0,0.000121529580596023,0,0,0,0.0281873880441386,0.010337093967289,0.234819025676196,0,0
DEL,MH,3,1,2.87925121613237e-05,0,0,0.000233238306317539,0,0.00135756329498994,0,0.0129285143915244,0.0258250027785823,0.00152561421245612,0.00948596726222459,0.00336342494662987,0.000719743115904969
DEL,MH,3,2,0.000880358048498366,0.0188922808631411,0.00916795949846639,0.000669172955058864,0.00203634282582679,0.00321909335356789,0.000911643102338173,0.00277031009805496,0.0032797667137583,0.000216557767271441,0.0599824489915903,0,0.0042885422597253
DEL,MH,4,1,0,0,0.0166978295990896,0,6.91832316505522e-05,0,0.00114518491035278,0.0069443957338612,0.00507630843144284,0,0.0120164068612039,0.000632935554781736,0.00259724374977213
DEL,MH,4,2,0,0.00197647926071253,0.00971694430239481,0,0.00030208349774603,0.000820499883556779,0.00432796215480005,0.000440852153009927,0.00112704315571083,7.08444482232694e-95,0.0327291219069245,0.000833905049557985,0.009127306228533
DEL,MH,4,3,2.72908179398472e-05,0.0023425669402708,8.04337486615842e-143,0.000460422857847946,0.000459825505997884,0.00369401721261531,0.00270276608785732,0.000213059828707935,0.000733498246108016,0,0.0389297020826534,0.000341956058292991,0.00519022276571907
DEL,MH,5+,1,0,0.00277263118129301,0,0,0.000411578766600863,0,0,0.384468439905831,0,0,0,0,0.0636876465526483
DEL,MH,5+,2,0,0.000451818914561877,4.5328534116568e-270,0,0,0.00145326278226642,8.70425648615431e-57,0.111218609086507,1.90305463204093e-109,0.00247578473796247,0,0,0.31095350649316
DEL,MH,5+,3,0,0,0,0,0,0.00021920867766949,0,0.0256949607325101,0.00329569521634686,0.00173044220323165,1.41331183463369e-308,0,0.238899999290151
DEL,MH,5+,4,0,0.00236744385314551,6.604431366675e-187,0,0.000278816728433948,0,0.000700033888966094,0.00177471886201963,0,0.000668233870194817,0.00331669106755561,0,0.134201300368048
DEL,MH,5+,5+,0.000501666624005917,0.0234590457357503,0,0,0.0014356842687052,0,0,0,0.0022700460469528,0,0,0,0.107680947626017
