"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.919858853732553
"SBS96B","SBS2",0.993241545046699
"SBS96C","SBS7b",0.980437580130199
"SBS96D","SBS4",0.988573985023785
"SBS96F","SBS40",0.907096042056413
"SBS96G","SBS3",0.938526818492419
"SBS96H","SBS44",0.994376636515185
"SBS96I","SBS1",0.99971107558022
"SBS96J","SBS17b",0.999481574059273
"SBS96K","SBS18",0.988902759573891
"SBS96L","SBS7c",0.9946689025792
"SBS96M","SBS17a",0.999726998091324
"SBS96O","SBS7d",0.964509554419146
"SBS96P","SBS13",0.99890351137567
"SBS96Q","SBS28",0.966373006556218
