"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.99933386196886
"hdp.2","SBS12",0.993708583925178
"hdp.3","SBS13",0.999774605616127
"hdp.4","SBS5",0.999067488511296
"hdp.5","SBS2",0.998759700975385
"hdp.6","SBS17b",0.998942623453627
"hdp.7","SBS17a",0.998455512585776
"hdp.8","SBS40",0.999379157336973
"hdp.9","SBS3",0.994443314602912
"hdp.10","SBS28",0.992877793665362
"hdp.11","SBS4",0.998086309346412
"hdp.12","SBS37",0.996044981764343
"hdp.13","SBS7d",0.998733713963979
"hdp.14","SBS7c",0.998361451081229
"hdp.15","SBS22",0.990278255536737
"hdp.16","SBS18",0.994288664656267
"hdp.17","SBS9",0.994611416857525
"hdp.18","SBS44",0.996097405147514
"hdp.19","SBS34",0.988796723598811
"hdp.20","SBS36",0.997337104442607
"hdp.21","SBS8",0.989993476082301
"hdp.22","SBS41",0.990999161587533
"hdp.23","SBS29",0.98656474320431
"hdp.25","SBS30",0.908263682194498
