Type,Subtype,Indel_size,Repeat_MH_size,hdp.1,hdp.2,hdp.3,hdp.4,hdp.5,hdp.6,hdp.7,hdp.8,hdp.9,hdp.10,hdp.11,hdp.12,hdp.13,hdp.14,hdp.15
DEL,C,1,0,0.0214359492693169,0.00310056249820137,0.0209515634413603,0.110954673600131,0.0126144069094419,0.000664055347819614,0.0471119703765981,0.0350576432891861,0.0299528506965915,0.33361365331115,0.0109355527163163,0.00668797687624298,0.0234039738147663,0.00429196153039151,0.0017552144460487
DEL,C,1,1,0.0300811658843067,3.27510150452705e-05,0.000567641613263496,0.211502158775888,0.00243488199306075,0.000575784048102381,0.0143888549794957,0.0211868141237147,0.00632299717244718,0.0962284231710971,0.00262414662571821,0.0149266112825458,0.00107326307870025,0.00348653181897332,0.000247651031076774
DEL,C,1,2,0.027542745616441,9.48738740612485e-07,2.12930681587988e-05,0.186247263719585,0.00338186688988428,2.20792828767648e-06,0.00760621575023301,0.00249833317468847,0.00809962500156914,0.00276022295715435,0.000436488456082259,0.00244134788901442,4.52587646057868e-05,3.5499873644193e-05,9.37067654803312e-07
DEL,C,1,3,0.0138414584657352,0.00162855207160315,0.0108123666460868,0.0662766000779269,0.0014084189636968,0.00178820439388845,0.00461747937316719,0.0058066728177172,0.000994557908476385,0.011322963844449,0.000975085712976403,0.0025343603806755,0.00286792274854936,0.0144739916322164,0.00240982797832365
DEL,C,1,4,0.00282563778887728,0.00228488968067655,0.013840511656983,0.0429055191192949,0.00231992542239372,0.000866400517437706,0.00398345416632355,0.00148782032957215,0.00264415763878444,0.013031145967592,0.00218163595937173,0.00303703865686453,0.0242561355840121,0.00721555036924656,0.00267192081696971
DEL,C,1,5+,0.00233259119118978,0.0106939037525589,0.0204773024310003,0.0242970318666333,0.0022410234125268,0.00303596468707444,0.00127264317406352,0.000643671352191333,0.00190369830123841,0.000876629473951929,0.00434660795059254,0.000836427722917692,0.00637892356472633,0.0217585886812693,0.00913797872421385
DEL,T,1,0,0.10954175384894,0.00415276344796242,0.0400443652441804,0.0301286854328782,0.00768236808177491,0.00159473822418835,0.0407792168914511,0.0335747275010881,0.00344021074926998,0.108100611253098,0.0183197820023718,0.0267136069850563,0.0376895763464454,0.0106823217407545,0.00620728268684827
DEL,T,1,1,0.0973795572162525,2.28903614853351e-07,1.6312537953766e-05,0.0104623251077292,0.00381122566186514,2.2988643786022e-06,0.505993791192539,0.0100952163416964,0.00117573202572617,0.0390837131760908,0.000676931710243797,0.0104714691296312,4.7934382954225e-05,1.31353362027597e-05,8.19435757710982e-07
DEL,T,1,2,0.121419571422545,0.00470222630533536,0.00893751806852193,0.00930632657470472,0.00512190474409153,0.00074687702947985,0.0220322321093334,0.00871336956825506,0.0101041788250826,0.0848403347916333,0.00701241449668807,0.0342879734356153,0.0616591259956616,0.00997737926605945,0.00412815984023148
DEL,T,1,3,0.0840639604818647,0.0130950235696095,0.0826757601777178,0.0136216126319922,0.00724498378697009,0.00316835599564265,0.0549499693840353,0.00975716956271175,0.0216298830795228,0.104478086463882,0.0151556270579402,0.00649906330622327,0.545015476071299,0.0148669028550745,0.0089470432145038
DEL,T,1,4,0.0463177677532037,0.0366133143905556,0.55072991926144,0.0132517805789536,0.00479832477460674,0.00536990929960087,0.014490627039043,0.0015999682889168,0.017301054740357,0.092882976784135,0.0114984655920597,0.00893352138104058,0.0306981402525126,0.0322564412835728,0.0233975555441818
