Type,Subtype,Indel_size,Repeat_MH_size,hdp.1,hdp.2,hdp.3,hdp.4,hdp.5,hdp.6,hdp.7,hdp.8,hdp.9,hdp.10,hdp.11,hdp.12,hdp.13,hdp.14,hdp.15
DEL,C,1,0,0.0239015993282556,0.0462347582003859,0.00421599205759814,0.030579163965889,0.0114012282316924,0.000483892268062177,0.129772161001791,0.0104457237885398,0.0338374263464609,0.335196993251953,0.0157118694082483,0.0182237832242172,0.00808693111813147,0.00311327476088508,0.0371683572608919
DEL,C,1,1,0.0266522546997817,0.015540967443314,4.55942753354415e-05,0.00611051492882787,0.00231179230572602,0.000570761943210609,0.169717126348602,0.00248791094685855,0.0194204971119528,0.097394160878875,0.0326112125897966,0.0303795112177565,0.00918042686559942,0.00424231781283487,0.0235800765489348
DEL,C,1,2,0.0284019111330171,0.00703583952302683,3.94174374574012e-06,0.00847319656925133,0.00319710532319175,6.50431182135956e-06,0.207456125014095,0.000367812027211653,0.00265724307744032,0.00244175115206594,0.0224617479773218,0.0254068681000493,0.00274533175099931,0.000129322414673926,0.0025680794520973
DEL,C,1,3,0.0127295744320089,0.00513856693737468,0.00237139477838563,0.000830928686867582,0.00166528946111803,0.0018709560709613,0.0699775869268269,0.000836967470603957,0.00567245236781458,0.0109837495510845,0.0124365904491562,0.0153328894312151,0.00228349751726822,0.0142243146199771,0.00606857762642874
DEL,C,1,4,0.00303349136813078,0.00406686834121329,0.00353583152861391,0.00259563442578883,0.00251416767111321,0.000780149513062697,0.043378785009846,0.00181884492134528,0.00103664956005522,0.013036356981421,0.00142252103768348,0.00353201425053705,0.00332486117785825,0.00624578756692826,0.00194630238218759
DEL,C,1,5+,0.00225099682839979,0.00149116951835578,0.0139621981572587,0.00187515105317869,0.00228096981642484,0.00265061540089366,0.0254027982401,0.00340113275739714,0.00060035171263151,0.000629602777883772,0.001493688918694,0.00343793949754969,0.000734400964091576,0.0189466792092144,0.00084036948302543
DEL,T,1,0,0.0866854086399079,0.0390772397797809,0.00693480517976259,0.00251185463136609,0.00781670699916876,0.00140732220286119,0.0281501621896073,0.0197325481850876,0.0287873711449844,0.105910765099755,0.0689472213313447,0.197307459674301,0.0160703828466106,0.0108008469343846,0.0383377136747802
DEL,T,1,1,0.113924905464082,0.512124497437319,3.86463608248229e-06,0.000770587423381111,0.00335778056110539,7.51471118411033e-06,0.00853337706225613,0.000582261934665351,0.0110981211995009,0.0389590627839206,0.0888109071476794,0.0737690477310051,0.0088138878444409,9.70945783406906e-05,0.00782348899711534
DEL,T,1,2,0.106517610898452,0.0185853621097001,0.00690016019260976,0.00948415085166523,0.00558045468557734,0.000298535470315257,0.0107227735585707,0.00807602968987814,0.00923868350977757,0.0844599909888741,0.21170945237217,0.0860097477800504,0.0212715507040152,0.0109036142696309,0.008151507388428
DEL,T,1,3,0.100101966598073,0.0542283300357771,0.0173826241884278,0.0215101517108444,0.00654781013907822,0.00193379068356141,0.0144003363242949,0.0159017135849358,0.0103284450842872,0.105248105169463,0.0606075571002919,0.0726494768963709,0.00560578011878627,0.0118340286160167,0.00839466145810996
