"ex.sig","ref.sig","sim"
"ID83B","ID1",0.999575760968597
"ID83A","ID2",0.998670419000923
"ID83G","ID3",0.976467207361639
"ID83K","ID4",0.989792327059241
"ID83H","ID6",0.996894129523993
"ID83E","ID8",0.987689446884017
"ID83I","ID9",0.988073159943177
"ID83J","ID13",0.988420952402215
"ID83L","ID14",0.974818226315111
